说明：用户奖励 = 0.4 * 系统奖励 - 0.6 * 个体成本惩罚 (其中 个体成本 = 加权归一化时延 + 加权归一化能耗) | 无人机奖励 = 0.3 * 系统奖励 + 0.7 * (接近中心 + 覆盖 + 关联接客 - 越界惩罚 - 碰撞惩罚)
Step,Agent_Type,Agent_ID,System_Reward,System_Cumulative_Reward,Agent_Step_Total_Reward,Agent_Cumulative_Reward,w1_System_Reward,User_Cost_Penalty,Norm_Delay_Ratio,Norm_Energy_Ratio,w_Sys_Part_Reward,Proximity_Reward,Coverage_Reward,Association_Bonus,Boundary_Penalty,Collision_Penalty
0,USER,0,-0.6449957659400992,-0.6449957659400992,-0.8982462474609357,-0.8982462474609357,-0.2579983063760397,-0.640247941084896,1.0017978325558392,0.06528206925232093,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,1,-0.6449957659400992,-0.6449957659400992,-0.6254634424140076,-0.6254634424140076,-0.2579983063760397,-0.36746513603796793,0.5777753711288804,0.03466652226773283,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,2,-0.6449957659400992,-0.6449957659400992,-0.7924992430948382,-0.7924992430948382,-0.2579983063760397,-0.5345009367187985,0.8404102778597462,0.05042461667158475,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,3,-0.6449957659400992,-0.6449957659400992,-0.4885253222497905,-0.4885253222497905,-0.2579983063760397,-0.2305270158737508,0.3624638614367151,0.021747831686202902,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,4,-0.6449957659400992,-0.6449957659400992,-0.8209738264178253,-0.8209738264178253,-0.2579983063760397,-0.5629755200417856,0.8851816352858265,0.053110898117149585,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,5,-0.6449957659400992,-0.6449957659400992,-1.2456389125203662,-1.2456389125203662,-0.2579983063760397,-0.9876406061443265,1.4392029447257082,0.20686473218150278,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,6,-0.6449957659400992,-0.6449957659400992,-0.859772665595931,-0.859772665595931,-0.2579983063760397,-0.6017743592198913,0.9461860994023449,0.05677116596414068,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,7,-0.6449957659400992,-0.6449957659400992,-0.9397957548835469,-0.9397957548835469,-0.2579983063760397,-0.6817974485075072,1.0703908443985395,0.06593823644730598,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,8,-0.6449957659400992,-0.6449957659400992,-0.7244745192897617,-0.7244745192897617,-0.2579983063760397,-0.46647621291372193,0.7334531649586823,0.04400718989752094,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,9,-0.6449957659400992,-0.6449957659400992,-0.4231969654718045,-0.4231969654718045,-0.2579983063760397,-0.16519865909576478,0.2597463193329635,0.015584779159977807,0.0,0.0,0.0,0.0,0.0,0.0
0,UAV,0,-0.6449957659400992,-0.6449957659400992,0.12426330711811795,0.12426330711811795,0.0,0.0,0.0,0.0,-0.19349872978202975,0.25394576700021104,0.0,0.2,0.0,0.0
0,UAV,1,-0.6449957659400992,-0.6449957659400992,0.06132233959855349,0.06132233959855349,0.0,0.0,0.0,0.0,-0.19349872978202975,0.26403009911511893,0.0,0.1,0.0,0.0
0,UAV,2,-0.6449957659400992,-0.6449957659400992,-0.010447476162037755,-0.010447476162037755,0.0,0.0,0.0,0.0,-0.19349872978202975,0.26150179088570286,0.0,0.0,0.0,0.0
1,USER,0,-0.3979884120350759,-1.0429841779751752,-0.5267206734508076,-1.4249669209117433,-0.15919536481403038,-0.36752530863677724,0.5778699821332975,0.034672198927997847,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,1,-0.3979884120350759,-1.0429841779751752,-0.6265896832665864,-1.252053125680594,-0.15919536481403038,-0.46739431845255597,0.7348967271266603,0.04409380362759961,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,2,-0.3979884120350759,-1.0429841779751752,-0.3446838433740641,-1.1371830864689023,-0.15919536481403038,-0.1854884785600337,0.29164855119502153,0.017498913071701292,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,3,-0.3979884120350759,-1.0429841779751752,-0.4064720499377463,-0.8949973721875368,-0.15919536481403038,-0.24727668512371598,0.38324203975307536,0.028885768786451292,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,4,-0.3979884120350759,-1.0429841779751752,-0.39502449333195266,-1.2159983197497781,-0.15919536481403038,-0.23582912851792226,0.37080051653761364,0.022248030992256813,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,5,-0.3979884120350759,-1.0429841779751752,-0.5318353996377888,-1.777474312158155,-0.15919536481403038,-0.3726400348237584,0.5859120044398717,0.03515472026639229,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,6,-0.3979884120350759,-1.0429841779751752,-0.9380729226740937,-1.7978455882700248,-0.15919536481403038,-0.7788775578600633,1.2246502482076467,0.07347901489245878,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,7,-0.3979884120350759,-1.0429841779751752,-0.7018634188580267,-1.6416591737415738,-0.15919536481403038,-0.5426680540439963,0.8532516573018811,0.051195099438112866,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,8,-0.3979884120350759,-1.0429841779751752,-0.511662024688687,-1.2361365439784486,-0.15919536481403038,-0.35246665987465664,0.5529747772477378,0.034469655876689945,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,9,-0.3979884120350759,-1.0429841779751752,-0.8703017897857247,-1.2934987552575292,-0.15919536481403038,-0.7111064249716943,1.1180918631630414,0.06708551178978248,0.0,0.0,0.0,0.0,0.0,0.0
1,UAV,0,-0.3979884120350759,-1.0429841779751752,0.13193752204374654,0.2562008291618645,0.0,0.0,0.0,0.0,-0.11939652361052276,0.2590486366489561,0.0,0.1,0.0,0.0
1,UAV,1,-0.3979884120350759,-1.0429841779751752,0.13212007059677178,0.19344241019532527,0.0,0.0,0.0,0.0,-0.11939652361052276,0.2593094202961351,0.0,0.1,0.0,0.0
1,UAV,2,-0.3979884120350759,-1.0429841779751752,0.07015223806241135,0.05970476190037359,0.0,0.0,0.0,0.0,-0.11939652361052276,0.27078394524704874,0.0,0.0,0.0,0.0
2,USER,0,-0.15437386046618023,-1.1973580384413554,-0.5510851043701679,-1.9760520252819112,-0.0617495441864721,-0.4893355601836958,0.7693955348800249,0.04616373209280149,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,1,-0.15437386046618023,-1.1973580384413554,-0.4004849823103884,-1.6525381079909824,-0.0617495441864721,-0.3387354381239163,0.5209374725857284,0.04362159095413205,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,2,-0.15437386046618023,-1.1973580384413554,-0.3370397415687465,-1.4742228280376488,-0.0617495441864721,-0.2752901973822744,0.4328462222991736,0.025970773337950413,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,3,-0.15437386046618023,-1.1973580384413554,-0.43001669938115805,-1.3250140715686949,-0.0617495441864721,-0.36826715519468595,0.5476549419554427,0.06612365003570056,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,4,-0.15437386046618023,-1.1973580384413554,-0.5844532992760882,-1.8004516190258664,-0.0617495441864721,-0.5227037550896162,0.821861250140906,0.04931167500845436,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,5,-0.15437386046618023,-1.1973580384413554,-0.7541030300072951,-2.53157734216545,-0.0617495441864721,-0.692353485820823,1.0873835805527576,0.06653889581528072,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,6,-0.15437386046618023,-1.1973580384413554,-0.25734517024271475,-2.0551907585127394,-0.0617495441864721,-0.19559562605624267,0.3075402925412621,0.018452417552475724,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,7,-0.15437386046618023,-1.1973580384413554,-0.3272679795656509,-1.9689271533072246,-0.0617495441864721,-0.2655184353791788,0.41748181663392897,0.02504890899803574,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,8,-0.15437386046618023,-1.1973580384413554,-0.4725197909357498,-1.7086563349141985,-0.0617495441864721,-0.4107702467492777,0.608030952082098,0.07658612583336485,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,9,-0.15437386046618023,-1.1973580384413554,-0.37967400459719824,-1.6731727598547275,-0.0617495441864721,-0.31792446041072614,0.4998812270608901,0.029992873623653403,0.0,0.0,0.0,0.0,0.0,0.0
2,UAV,0,-0.15437386046618023,-1.1973580384413554,0.2768636132220634,0.5330644423839279,0.0,0.0,0.0,0.0,-0.04631215813985407,0.26167967337416775,0.0,0.2,0.0,0.0
2,UAV,1,-0.15437386046618023,-1.1973580384413554,0.21239018436471757,0.40583259456004284,0.0,0.0,0.0,0.0,-0.04631215813985407,0.2695747750065309,0.0,0.1,0.0,0.0
2,UAV,2,-0.15437386046618023,-1.1973580384413554,0.2195269273302608,0.2792316892306344,0.0,0.0,0.0,0.0,-0.04631215813985407,0.27977012210016416,0.0,0.1,0.0,0.0
3,USER,0,-0.39677721986417525,-1.5941352583055306,-0.42953939644687167,-2.405591421728783,-0.15871088794567012,-0.27082850850120155,0.42583098820943643,0.025549859292566184,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,1,-0.39677721986417525,-1.5941352583055306,-0.5827251208017318,-2.2352632287927143,-0.15871088794567012,-0.42401423285606166,0.6666890453711661,0.04000134272226996,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,2,-0.39677721986417525,-1.5941352583055306,-0.6821452937591285,-2.156368121796777,-0.15871088794567012,-0.5234344058134583,0.8230100720337395,0.04938060432202437,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,3,-0.39677721986417525,-1.5941352583055306,-0.7780225055099305,-2.1030365770786252,-0.15871088794567012,-0.6193116175642603,0.9737604049752521,0.05842562429851513,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,4,-0.39677721986417525,-1.5941352583055306,-0.3452987171808546,-2.1457503362067207,-0.15871088794567012,-0.1865878292351845,0.29337708999242845,0.017602625399545706,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,5,-0.39677721986417525,-1.5941352583055306,-0.5960253191590876,-3.127602661324538,-0.15871088794567012,-0.43731443121341745,0.6852141869271646,0.043643198428531114,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,6,-0.39677721986417525,-1.5941352583055306,-0.5053127729389306,-2.56050353145167,-0.15871088794567012,-0.34660188499326045,0.5449715172850007,0.03269829103710004,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,7,-0.39677721986417525,-1.5941352583055306,-0.9008792842539028,-2.8698064375611274,-0.15871088794567012,-0.7421683963082327,1.1629124869662824,0.07403484021410549,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,8,-0.39677721986417525,-1.5941352583055306,-0.9988592260371487,-2.7075155609513475,-0.15871088794567012,-0.8401483380914786,1.3209879529740232,0.07925927717844138,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,9,-0.39677721986417525,-1.5941352583055306,-0.492868140178297,-2.1660409000330243,-0.15871088794567012,-0.3341572522326269,0.5254044846424951,0.0315242690785497,0.0,0.0,0.0,0.0,0.0,0.0
3,UAV,0,-0.39677721986417525,-1.5941352583055306,0.1412801098187647,0.6743445522026926,0.0,0.0,0.0,0.0,-0.11903316595925256,0.2718761082543104,0.0,0.1,0.0,0.0
3,UAV,1,-0.39677721986417525,-1.5941352583055306,0.14522804049144322,0.5510606350514861,0.0,0.0,0.0,0.0,-0.11903316595925256,0.2775160092152797,0.0,0.1,0.0,0.0
3,UAV,2,-0.39677721986417525,-1.5941352583055306,0.08384778122391273,0.36307947045454714,0.0,0.0,0.0,0.0,-0.11903316595925256,0.289829924547379,0.0,0.0,0.0,0.0
4,USER,0,-0.5949873461200658,-2.1891226044255965,-0.47051955763295106,-2.8761109793617337,-0.23799493844802633,-0.23252461918492473,0.36149088195930507,0.026050150015569512,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,1,-0.5949873461200658,-2.1891226044255965,-0.6916800712200559,-2.9269433000127703,-0.23799493844802633,-0.45368513277202965,0.7096038646162418,0.04653802333714098,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,2,-0.5949873461200658,-2.1891226044255965,-1.1052502520564995,-3.2616183738532767,-0.23799493844802633,-0.8672553136084733,1.3636089836611216,0.08181653901966729,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,3,-0.5949873461200658,-2.1891226044255965,-0.7444982906553888,-2.847534867734014,-0.23799493844802633,-0.5065033522073624,0.7955817584300378,0.048590495248899565,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,4,-0.5949873461200658,-2.1891226044255965,-0.595096377817349,-2.7408467140240695,-0.23799493844802633,-0.35710143936932265,0.561480250580696,0.03368881503484176,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,5,-0.5949873461200658,-2.1891226044255965,-0.8912633615359897,-4.018866022860528,-0.23799493844802633,-0.6532684230879634,1.0271516086288732,0.061629096517732386,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,6,-0.5949873461200658,-2.1891226044255965,-0.3877963817341933,-2.9482999131858634,-0.23799493844802633,-0.14980144328616696,0.23553686051284115,0.01413221163077047,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,7,-0.5949873461200658,-2.1891226044255965,-0.8443691969588143,-3.7141756345199415,-0.23799493844802633,-0.606374258510788,0.9534186454572139,0.05720511872743282,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,8,-0.5949873461200658,-2.1891226044255965,-0.9918137023574415,-3.699329263308789,-0.23799493844802633,-0.7538187639094152,1.1852496287883887,0.07111497772730332,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,9,-0.5949873461200658,-2.1891226044255965,-0.8401354071044127,-3.006176307137437,-0.23799493844802633,-0.6021404686563864,0.946761743170419,0.05680570459022514,0.0,0.0,0.0,0.0,0.0,0.0
4,UAV,0,-0.5949873461200658,-2.1891226044255965,0.08678879724502608,0.7611333494477187,0.0,0.0,0.0,0.0,-0.17849620383601972,0.2789785729729226,0.0,0.1,0.0,0.0
4,UAV,1,-0.5949873461200658,-2.1891226044255965,0.09195068866157197,0.643011323713058,0.0,0.0,0.0,0.0,-0.17849620383601972,0.28635270356798814,0.0,0.1,0.0,0.0
4,UAV,2,-0.5949873461200658,-2.1891226044255965,0.09898853054936124,0.4620680010039084,0.0,0.0,0.0,0.0,-0.17849620383601972,0.29640676340768707,0.0,0.1,0.0,0.0
5,USER,0,-0.597362237951023,-2.7864848423766193,-0.516171630225863,-3.3922826095875966,-0.23894489518040918,-0.2772267350454538,0.43589109283876387,0.02615346557032583,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,1,-0.597362237951023,-2.7864848423766193,-0.8525463950357287,-3.779489695048499,-0.23894489518040918,-0.6136014998553195,0.9599289591139225,0.06274020731161,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,2,-0.597362237951023,-2.7864848423766193,-0.6547990922958971,-3.9164174661491735,-0.23894489518040918,-0.4158541971154878,0.65385880049605,0.039231528029763006,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,3,-0.597362237951023,-2.7864848423766193,-0.5322138761617955,-3.3797487438958096,-0.23894489518040918,-0.2932689809813863,0.46111474997073326,0.027666884998243997,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,4,-0.597362237951023,-2.7864848423766193,-0.685830070762111,-3.4266767847861805,-0.23894489518040918,-0.44688517558170177,0.7026496471410405,0.04215897882846244,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,5,-0.597362237951023,-2.7864848423766193,-1.0175324080097048,-5.036398430870232,-0.23894489518040918,-0.7785875128292956,1.2241942025617856,0.07345165215370712,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,6,-0.597362237951023,-2.7864848423766193,-0.9716181243114806,-3.919918037497344,-0.23894489518040918,-0.7326732291310715,1.1520019325960242,0.06912011595576144,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,7,-0.597362237951023,-2.7864848423766193,-1.086864409574813,-4.801040044094755,-0.23894489518040918,-0.8479195143944038,1.3332067836389998,0.07999240701833998,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,8,-0.597362237951023,-2.7864848423766193,-0.5853619721173648,-4.284691235426154,-0.23894489518040918,-0.34641707693695567,0.5441729510468755,0.03318884384805066,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,9,-0.597362237951023,-2.7864848423766193,-0.6211960091993198,-3.627372316336757,-0.23894489518040918,-0.3822511140189106,0.601023764180677,0.036061425850840614,0.0,0.0,0.0,0.0,0.0,0.0
5,UAV,0,-0.597362237951023,-2.7864848423766193,0.09110876827039327,0.852242117718112,0.0,0.0,0.0,0.0,-0.17920867138530688,0.2861677709367145,0.0,0.1,0.0,0.0
5,UAV,1,-0.597362237951023,-2.7864848423766193,0.024734711850403573,0.6677460355634616,0.0,0.0,0.0,0.0,-0.17920867138530688,0.29134769033672925,0.0,0.0,0.0,0.0
5,UAV,2,-0.597362237951023,-2.7864848423766193,0.1047350734118298,0.5668030744157382,0.0,0.0,0.0,0.0,-0.17920867138530688,0.30563392113876675,0.0,0.1,0.0,0.0
6,USER,0,-0.39403463641695197,-3.1805194787935713,-0.36159319414871693,-3.753875803736314,-0.1576138545667808,-0.20397933958193615,0.3207222320470694,0.01924333392282416,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,1,-0.39403463641695197,-3.1805194787935713,-0.5654084717473876,-4.344898166795887,-0.1576138545667808,-0.40779461718060683,0.6411865050009541,0.038471190300057245,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,2,-0.39403463641695197,-3.1805194787935713,-0.5248133752886093,-4.441230841437783,-0.1576138545667808,-0.36719952072182843,0.5773577369840069,0.034641464219040415,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,3,-0.39403463641695197,-3.1805194787935713,-0.5887540512601145,-3.968502795155924,-0.1576138545667808,-0.4311401966933337,0.6744937256846586,0.04407326880423088,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,4,-0.39403463641695197,-3.1805194787935713,-0.7089775295197959,-4.1356543143059765,-0.1576138545667808,-0.5513636749530151,0.8669240172217219,0.0520154410333033,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,5,-0.39403463641695197,-3.1805194787935713,-0.7430775032501482,-5.779475934120381,-0.1576138545667808,-0.5854636486833674,0.9160192097661075,0.05975353803950484,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,6,-0.39403463641695197,-3.1805194787935713,-0.6140284182149212,-4.533946455712265,-0.1576138545667808,-0.45641456364814037,0.7176329617109126,0.043057977702654744,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,7,-0.39403463641695197,-3.1805194787935713,-0.6390021706863847,-5.44004221478114,-0.1576138545667808,-0.4813883161196039,0.7568998681125848,0.04541399208675508,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,8,-0.39403463641695197,-3.1805194787935713,-1.1170737901939873,-5.401765025620141,-0.1576138545667808,-0.9594599356272066,1.5085848044452934,0.09051508826671759,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,9,-0.39403463641695197,-3.1805194787935713,-0.9375505535157835,-4.56492286985254,-0.1576138545667808,-0.7799366989490027,1.2263155643852246,0.07357893386311347,0.0,0.0,0.0,0.0,0.0,0.0
6,UAV,0,-0.39403463641695197,-3.1805194787935713,0.15906778990198214,1.0113099076200942,0.0,0.0,0.0,0.0,-0.11821039092508559,0.29611168689581113,0.0,0.1,0.0,0.0
6,UAV,1,-0.39403463641695197,-3.1805194787935713,0.09111647483447446,0.7588625103979361,0.0,0.0,0.0,0.0,-0.11821039092508559,0.29903837965651436,0.0,0.0,0.0,0.0
6,UAV,2,-0.39403463641695197,-3.1805194787935713,0.1727189574486163,0.7395220318643545,0.0,0.0,0.0,0.0,-0.11821039092508559,0.3156133548195742,0.0,0.1,0.0,0.0
7,USER,0,-0.18763692234542537,-3.3681564011389966,-0.9485254339784426,-4.702401237714756,-0.07505476893817015,-0.8734706650402725,1.37338154880546,0.08240289292832759,0.0,0.0,0.0,0.0,0.0,0.0
7,USER,1,-0.18763692234542537,-3.3681564011389966,-0.3886933890786693,-4.733591555874557,-0.07505476893817015,-0.31363862014049915,0.4931424844976402,0.02958854906985841,0.0,0.0,0.0,0.0,0.0,0.0
7,USER,2,-0.18763692234542537,-3.3681564011389966,-0.3739682258997053,-4.815199067337488,-0.07505476893817015,-0.29891345696153515,0.46998971220367164,0.0281993827322203,0.0,0.0,0.0,0.0,0.0,0.0
7,USER,3,-0.18763692234542537,-3.3681564011389966,-0.5822514933272749,-4.5507542884831995,-0.07505476893817015,-0.5071967243891048,0.7974791263979636,0.047848747583877804,0.0,0.0,0.0,0.0,0.0,0.0
7,USER,4,-0.18763692234542537,-3.3681564011389966,-0.6174882764588923,-4.753142590764869,-0.07505476893817015,-0.5424335075207222,0.8528828734602549,0.05117297240761529,0.0,0.0,0.0,0.0,0.0,0.0
