说明：用户奖励 = 0.4 * 系统奖励 - 0.6 * 个体成本惩罚 (其中 个体成本 = 加权归一化时延 + 加权归一化能耗) | 无人机奖励 = 0.3 * 系统奖励 + 0.7 * (接近中心 + 覆盖 + 关联接客 - 越界惩罚 - 碰撞惩罚)
Step,Agent_Type,Agent_ID,System_Reward,System_Cumulative_Reward,Agent_Step_Total_Reward,Agent_Cumulative_Reward,w1_System_Reward,User_Cost_Penalty,Norm_Delay_Ratio,Norm_Energy_Ratio,w_Sys_Part_Reward,Proximity_Reward,Coverage_Reward,Association_Bonus,Boundary_Penalty,Collision_Penalty
0,USER,0,-0.5702862077231046,-0.5702862077231046,-0.6859062175082618,-0.6859062175082618,-0.22811448308924184,-0.45779173441901994,0.6734584981848514,0.0895277258468485,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,1,-0.5702862077231046,-0.5702862077231046,-0.9354869099256428,-0.9354869099256428,-0.22811448308924184,-0.7073724268364009,0.8679972082558108,0.11446449568363497,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,2,-0.5702862077231046,-0.5702862077231046,-0.6266344294523762,-0.6266344294523762,-0.22811448308924184,-0.3985199463631344,0.6266036892502114,0.037596221355012685,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,3,-0.5702862077231046,-0.5702862077231046,-0.8149231350563032,-0.8149231350563032,-0.22811448308924184,-0.5868086519670613,0.8809545089426162,0.09705991100248605,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,4,-0.5702862077231046,-0.5702862077231046,-0.8286006926197639,-0.8286006926197639,-0.22811448308924184,-0.600486209530522,0.9441607068089968,0.05664964240853981,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,5,-0.5702862077231046,-0.5702862077231046,-0.7124527152574239,-0.7124527152574239,-0.22811448308924184,-0.48433823216818206,0.7188609226800914,0.08836946426687875,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,6,-0.5702862077231046,-0.5702862077231046,-0.7096822941127785,-0.7096822941127785,-0.22811448308924184,-0.48156781102353663,0.6309850773369191,0.03785910464021514,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,7,-0.5702862077231046,-0.5702862077231046,-0.9496013239041802,-0.9496013239041802,-0.22811448308924184,-0.7214868408149383,1.1330956930397924,0.06938237498510477,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,8,-0.5702862077231046,-0.5702862077231046,-0.9955686873310313,-0.9955686873310313,-0.22811448308924184,-0.7674542042417895,1.0055741669834768,0.0603344500190086,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,9,-0.5702862077231046,-0.5702862077231046,-0.9947261549315908,-0.9947261549315908,-0.22811448308924184,-0.7666116718423489,1.1974304223252616,0.08025569741198665,0.0,0.0,0.0,0.0,0.0,0.0
0,UAV,0,-0.5702862077231046,-0.5702862077231046,0.20403336742320302,0.20403336742320302,0.0,0.0,0.0,0.0,-0.17108586231693138,0.23588461391447768,0.0,0.3,0.0,0.0
0,UAV,1,-0.5702862077231046,-0.5702862077231046,0.0822577058755122,0.0822577058755122,0.0,0.0,0.0,0.0,-0.17108586231693138,0.2619193831320623,0.0,0.1,0.0,0.0
0,UAV,2,-0.5702862077231046,-0.5702862077231046,0.16275998101727993,0.16275998101727993,0.0,0.0,0.0,0.0,-0.17108586231693138,0.27692263333458755,0.0,0.2,0.0,0.0
1,USER,0,-1.1770228732045431,-1.7473090809276477,-0.792003757448885,-1.4779099749571467,-0.4708091492818173,-0.32119460816706774,0.5050229688161443,0.030301378128968652,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,1,-1.1770228732045431,-1.7473090809276477,-1.5042993259870268,-2.4397862359126696,-0.4708091492818173,-1.0334901767052096,1.3432920158435182,0.09211100735816169,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,2,-1.1770228732045431,-1.7473090809276477,-0.6617939127765056,-1.2884283422288818,-0.4708091492818173,-0.19098476349468826,0.300290508639447,0.01801743051836682,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,3,-1.1770228732045431,-1.7473090809276477,-1.2370048412070642,-2.0519279762633675,-0.4708091492818173,-0.766195691925247,1.2047102074296336,0.07228261244577802,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,4,-1.1770228732045431,-1.7473090809276477,-1.570056023946584,-2.398656716566348,-0.4708091492818173,-1.0992468746647668,1.6066660692387764,0.22541205520250154,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,5,-1.1770228732045431,-1.7473090809276477,-1.1749947866487767,-1.8874475019062005,-0.4708091492818173,-0.7041856373669595,1.0766439319700796,0.09699879697485286,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,6,-1.1770228732045431,-1.7473090809276477,-1.1969981926570958,-1.9066804867698743,-0.4708091492818173,-0.7261890433752785,0.9515055599780902,0.05709033359868539,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,7,-1.1770228732045431,-1.7473090809276477,-0.7679595499380194,-1.7175608738421997,-0.4708091492818173,-0.2971504006562021,0.46721761109465737,0.028033056665679446,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,8,-1.1770228732045431,-1.7473090809276477,-0.7459357300676668,-1.7415044173986982,-0.4708091492818173,-0.27512658078584956,0.3522094940950807,0.02991075699637711,0.0,0.0,0.0,0.0,0.0,0.0
