说明：用户奖励 = 0.4 * 系统奖励 - 0.6 * 个体成本惩罚 (其中 个体成本 = 加权归一化时延 + 加权归一化能耗) | 无人机奖励 = 0.3 * 系统奖励 + 0.7 * (接近中心 + 覆盖 + 关联接客 - 越界惩罚 - 碰撞惩罚)
Step,Agent_Type,Agent_ID,System_Reward,System_Cumulative_Reward,Agent_Step_Total_Reward,Agent_Cumulative_Reward,w1_System_Reward,User_Cost_Penalty,Norm_Delay_Ratio,Norm_Energy_Ratio,w_Sys_Part_Reward,Proximity_Reward,Coverage_Reward,Association_Bonus,Boundary_Penalty,Collision_Penalty
0,USER,0,-0.3959176777039113,-0.3959176777039113,-0.49128047103536654,-0.49128047103536654,-0.15836707108156453,-0.332913399953802,0.5234487420657264,0.031406924523943586,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,1,-0.3959176777039113,-0.3959176777039113,-0.5086900631926479,-0.5086900631926479,-0.15836707108156453,-0.35032299211108336,0.5505602005508844,0.03331145296758788,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,2,-0.3959176777039113,-0.3959176777039113,-0.35751057178818946,-0.35751057178818946,-0.15836707108156453,-0.19914350070662495,0.31311871180286943,0.018787122708172163,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,3,-0.3959176777039113,-0.3959176777039113,-0.6457209163244946,-0.6457209163244946,-0.15836707108156453,-0.4873538452429301,0.7662796308851102,0.04597677785310661,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,4,-0.3959176777039113,-0.3959176777039113,-0.6826365493227946,-0.6826365493227946,-0.15836707108156453,-0.52426947824123,0.8243230789956448,0.04945938473973869,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,5,-0.3959176777039113,-0.3959176777039113,-0.8975090927934383,-0.8975090927934383,-0.15836707108156453,-0.7391420217118737,1.1621729901130091,0.06973037940678053,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,6,-0.3959176777039113,-0.3959176777039113,-0.998191776923823,-0.998191776923823,-0.15836707108156453,-0.8398247058422584,1.1003992476968796,0.06602395486181278,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,7,-0.3959176777039113,-0.3959176777039113,-0.6959634356816001,-0.6959634356816001,-0.15836707108156453,-0.5375963646000356,0.8452773028302446,0.05071663816981468,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,8,-0.3959176777039113,-0.3959176777039113,-0.6079647264847144,-0.6079647264847144,-0.15836707108156453,-0.4495976554031499,0.6646677187165151,0.08466170695540139,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,9,-0.3959176777039113,-0.3959176777039113,-0.3388533969293792,-0.3388533969293792,-0.15836707108156453,-0.1804863258478147,0.28378353120725586,0.017027011872435348,0.0,0.0,0.0,0.0,0.0,0.0
