说明：用户奖励 = 0.4 * 系统奖励 - 0.6 * 个体成本惩罚 (其中 个体成本 = 加权归一化时延 + 加权归一化能耗) | 无人机奖励 = 0.3 * 系统奖励 + 0.7 * (接近中心 + 覆盖 + 关联接客 - 越界惩罚 - 碰撞惩罚)
Step,Agent_Type,Agent_ID,System_Reward,System_Cumulative_Reward,Agent_Step_Total_Reward,Agent_Cumulative_Reward,w1_System_Reward,User_Cost_Penalty,Norm_Delay_Ratio,Norm_Energy_Ratio,w_Sys_Part_Reward,Proximity_Reward,Coverage_Reward,Association_Bonus,Boundary_Penalty,Collision_Penalty
0,USER,0,-4.273313010052634,-4.273313010052634,-4.846599115344571,-4.846599115344571,-1.7093252040210538,-3.137273911323517,4.70305845739674,0.5257313948091221,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,1,-4.273313010052634,-4.273313010052634,-2.254349108803677,-2.254349108803677,-1.7093252040210538,-0.5450239047826233,0.8569558251299109,0.051417349507794655,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,2,-4.273313010052634,-4.273313010052634,-2.0799235671878846,-2.0799235671878846,-1.7093252040210538,-0.37059836316683087,0.582701828878665,0.03496210973271989,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,3,-4.273313010052634,-4.273313010052634,-2.9463060522152626,-2.9463060522152626,-1.7093252040210538,-1.2369808481942088,1.9340250229289566,0.12760972406139134,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,4,-4.273313010052634,-4.273313010052634,-5.517233075818667,-5.517233075818667,-1.7093252040210538,-3.807907871797613,5.0,1.3465131196626885,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,5,-4.273313010052634,-4.273313010052634,-2.4342867759721347,-2.4342867759721347,-1.7093252040210538,-0.7249615719510811,0.9498972378813956,0.05699383427288374,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,6,-4.273313010052634,-4.273313010052634,-4.488616503609726,-4.488616503609726,-1.7093252040210538,-2.779291299588672,4.145174278263005,0.4869778877181147,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,7,-4.273313010052634,-4.273313010052634,-5.253684025753133,-5.253684025753133,-1.7093252040210538,-3.544358821732079,5.0,0.9072647028867993,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,8,-4.273313010052634,-4.273313010052634,-5.6882082643503,-5.6882082643503,-1.7093252040210538,-3.978883060329246,4.943960282767927,0.5822661899115819,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,9,-4.273313010052634,-4.273313010052634,-2.80960439841309,-2.80960439841309,-1.7093252040210538,-1.100279194392036,1.6169559707423413,0.21684268657771874,0.0,0.0,0.0,0.0,0.0,0.0
0,UAV,0,-4.273313010052634,-4.273313010052634,-0.8250872545097792,-0.8250872545097792,0.0,0.0,0.0,0.0,-1.2819939030157903,0.252723783580016,0.0,0.4,0.0,0.0
0,UAV,1,-4.273313010052634,-4.273313010052634,-0.9663125885885532,-0.9663125885885532,0.0,0.0,0.0,0.0,-1.2819939030157903,0.25097330632462445,0.0,0.2,0.0,0.0
0,UAV,2,-4.273313010052634,-4.273313010052634,-1.0253831639368687,-1.0253831639368687,0.0,0.0,0.0,0.0,-1.2819939030157903,0.26658677011274534,0.0,0.1,0.0,0.0
1,USER,0,-3.411234471533128,-7.684547481585762,-2.3233049422675296,-7.169904057612101,-1.3644937886132513,-0.9588111536542782,1.4030108662227887,0.1950077232010083,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,1,-3.411234471533128,-7.684547481585762,-4.435433747938854,-6.68978285674253,-1.3644937886132513,-3.070939959325602,4.615993848916735,0.5022394166259359,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,2,-3.411234471533128,-7.684547481585762,-2.139213453943277,-4.219137021131162,-1.3644937886132513,-0.7747196653300256,1.2181126813365182,0.07308676088019109,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,3,-3.411234471533128,-7.684547481585762,-2.0990955416120607,-5.045401593827323,-1.3644937886132513,-0.7346017529988093,1.1550342028283165,0.06930205216969898,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,4,-3.411234471533128,-7.684547481585762,-1.5635121980585531,-7.08074527387722,-1.3644937886132513,-0.19901840944530172,0.3129220274297197,0.01877532164578318,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,5,-3.411234471533128,-7.684547481585762,-2.15883104342747,-4.5931178193996045,-1.3644937886132513,-0.7943372548142184,1.0407982898509152,0.0624478973910549,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,6,-3.411234471533128,-7.684547481585762,-4.022123015180989,-8.510739518790714,-1.3644937886132513,-2.657629226567737,4.053247789282989,0.3761342549965726,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,7,-3.411234471533128,-7.684547481585762,-4.124320027165003,-9.378004052918136,-1.3644937886132513,-2.7598262385517516,4.205448746259472,0.39426165132678126,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,8,-3.411234471533128,-7.684547481585762,-3.452600355383572,-9.140808619733871,-1.3644937886132513,-2.0881065667703207,2.7022534401996334,0.19789456920359,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,9,-3.411234471533128,-7.684547481585762,-3.2332927617081104,-6.0428971601212,-1.3644937886132513,-1.868798973094859,2.8205107418991413,0.2941542132589572,0.0,0.0,0.0,0.0,0.0,0.0
1,UAV,0,-3.411234471533128,-7.684547481585762,-0.708232580083145,-1.5333198345929242,0.0,0.0,0.0,0.0,-1.0233703414599384,0.2501968019668478,0.0,0.2,0.0,0.0
1,UAV,1,-3.411234471533128,-7.684547481585762,-0.7094029060564535,-1.6757154946450066,0.0,0.0,0.0,0.0,-1.0233703414599384,0.2485249077192641,0.0,0.2,0.0,0.0
1,UAV,2,-3.411234471533128,-7.684547481585762,-0.6930800192606155,-1.7184631831974841,0.0,0.0,0.0,0.0,-1.0233703414599384,0.27184331742760415,0.0,0.2,0.0,0.0
2,USER,0,-3.185697732075816,-10.870245213661578,-4.715584550162999,-11.8854886077751,-1.2742790928303265,-3.4413054573326733,5.0,0.7355090955544554,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,1,-3.185697732075816,-10.870245213661578,-5.168455229612473,-11.858238086355003,-1.2742790928303265,-3.8941761367821464,5.0,1.4902935613035777,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,2,-3.185697732075816,-10.870245213661578,-1.8377119677147111,-6.056848988845873,-1.2742790928303265,-0.5634328748843846,0.8344068779542247,0.10464791351974978,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,3,-3.185697732075816,-10.870245213661578,-4.5089141938958495,-9.554315787723173,-1.2742790928303265,-3.234635101065523,5.0,0.39105850177587176,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,4,-3.185697732075816,-10.870245213661578,-1.5781576625872629,-8.658902936464482,-1.2742790928303265,-0.3038785697569365,0.4777964933285166,0.028667789599710992,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,5,-3.185697732075816,-10.870245213661578,-1.4776799473816167,-6.070797766781221,-1.2742790928303265,-0.20340085455129017,0.2665105536573509,0.01599063321944105,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,6,-3.185697732075816,-10.870245213661578,-1.5215674267907333,-10.032306945581448,-1.2742790928303265,-0.24728833396040692,0.3579850339765634,0.05416218929078147,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,7,-3.185697732075816,-10.870245213661578,-1.6699812874206594,-11.047985340338796,-1.2742790928303265,-0.3957021945903329,0.6221732619344857,0.037330395716069144,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,8,-3.185697732075816,-10.870245213661578,-1.954567801217992,-11.095376420951863,-1.2742790928303265,-0.6802887083876654,0.8913636116190585,0.053481816697143504,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,9,-3.185697732075816,-10.870245213661578,-4.6571872434332136,-10.700084403554413,-1.2742790928303265,-3.3829081506028866,5.0,0.6381802510048112,0.0,0.0,0.0,0.0,0.0,0.0
2,UAV,0,-3.185697732075816,-10.870245213661578,-0.6404296016023507,-2.173749436195275,0.0,0.0,0.0,0.0,-0.9557093196227449,0.25039959717199173,0.0,0.2,0.0,0.0
2,UAV,1,-3.185697732075816,-10.870245213661578,-0.5731364272055703,-2.248851921850577,0.0,0.0,0.0,0.0,-0.9557093196227449,0.2465327034531064,0.0,0.3,0.0,0.0
2,UAV,2,-3.185697732075816,-10.870245213661578,-0.6986096036813185,-2.4170727868788027,0.0,0.0,0.0,0.0,-0.9557093196227449,0.26728530848775184,0.0,0.1,0.0,0.0
3,USER,0,-3.5478252757801707,-14.41807048944175,-2.1919415555834068,-14.077430163358507,-1.4191301103120684,-0.7728114452713385,1.2151123353322932,0.07290674011993759,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,1,-3.5478252757801707,-14.41807048944175,-1.7657438185676675,-13.62398190492267,-1.4191301103120684,-0.34661370825559923,0.5449901073201247,0.032699406439207476,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,2,-3.5478252757801707,-14.41807048944175,-4.780460920693811,-10.837309909539684,-1.4191301103120684,-3.3613308103817423,5.0,0.6022180173029038,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,3,-3.5478252757801707,-14.41807048944175,-2.323173648108086,-11.877489435831258,-1.4191301103120684,-0.9040435377960179,1.317325632689522,0.18941359697050805,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,4,-3.5478252757801707,-14.41807048944175,-4.760935734770452,-13.419838671234935,-1.4191301103120684,-3.341805624458384,5.0,0.569676040763974,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,5,-3.5478252757801707,-14.41807048944175,-3.0447213535613296,-9.115519120342551,-1.4191301103120684,-1.6255912432492614,1.9918232207728181,0.265942394851156,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,6,-3.5478252757801707,-14.41807048944175,-3.269487103949775,-13.301794049531223,-1.4191301103120684,-1.8503569936377067,2.7526333487919747,0.33129497393753676,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,7,-3.5478252757801707,-14.41807048944175,-4.789676646810349,-15.837661987149145,-1.4191301103120684,-3.370546536498281,5.0,0.6175775608304683,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,8,-3.5478252757801707,-14.41807048944175,-2.769118177672136,-13.864494598623999,-1.4191301103120684,-1.3499880673600675,1.6877941234277996,0.1871893034611833,0.0,0.0,0.0,0.0,0.0,0.0
3,USER,9,-3.5478252757801707,-14.41807048944175,-1.6486940600632503,-12.348778463617663,-1.4191301103120684,-0.22956394975118188,0.3609496065270155,0.02165697639162093,0.0,0.0,0.0,0.0,0.0,0.0
3,UAV,0,-3.5478252757801707,-14.41807048944175,-0.816275309732093,-2.990024745927368,0.0,0.0,0.0,0.0,-1.0643475827340512,0.2543889614313689,0.0,0.1,0.0,0.0
3,UAV,1,-3.5478252757801707,-14.41807048944175,-0.7495520188946537,-2.9984039407452308,0.0,0.0,0.0,0.0,-1.0643475827340512,0.2497079483419964,0.0,0.2,0.0,0.0
3,UAV,2,-3.5478252757801707,-14.41807048944175,-0.6034103875879382,-3.020483174466741,0.0,0.0,0.0,0.0,-1.0643475827340512,0.2584817073515901,0.0,0.4,0.0,0.0
4,USER,0,-2.2604990798911624,-16.67856956933291,-3.8482794598166277,-17.925709623175134,-0.904199631956465,-2.9440798278601625,4.436883453804273,0.46991625929599756,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,1,-2.2604990798911624,-16.67856956933291,-2.8424104970109636,-16.466392401933636,-0.904199631956465,-1.9382108650544987,3.10529146924902,0.12505997250847797,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,2,-2.2604990798911624,-16.67856956933291,-1.1681669457334227,-12.005476855273107,-0.904199631956465,-0.26396731377695765,0.41504294619018495,0.02490257677141109,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,3,-2.2604990798911624,-16.67856956933291,-1.1853114701250511,-13.062800905956308,-0.904199631956465,-0.28111183816858615,0.44199974554809146,0.02651998473288548,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,4,-2.2604990798911624,-16.67856956933291,-1.2395048756486362,-14.659343546883571,-0.904199631956465,-0.33530524369217124,0.5272095026606466,0.03163257015963879,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,5,-2.2604990798911624,-16.67856956933291,-1.68383888107766,-10.799358001420211,-0.904199631956465,-0.7796392491211951,1.0215398966472682,0.06129239379883609,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,6,-2.2604990798911624,-16.67856956933291,-2.5213662500802214,-15.823160299611445,-0.904199631956465,-1.6171666181237565,2.4454510882914815,0.24982660858144629,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,7,-2.2604990798911624,-16.67856956933291,-1.458889813131,-17.296551800280145,-0.904199631956465,-0.554690181174535,0.8721543729159354,0.05232926237495612,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,8,-2.2604990798911624,-16.67856956933291,-3.0292594903547108,-16.89375408897871,-0.904199631956465,-2.1250598583982456,2.81157299937592,0.13989902617719868,0.0,0.0,0.0,0.0,0.0,0.0
4,USER,9,-2.2604990798911624,-16.67856956933291,-1.1286310268236905,-13.477409490441353,-0.904199631956465,-0.2244313948672256,0.3528795516780277,0.021172773100681663,0.0,0.0,0.0,0.0,0.0,0.0
4,UAV,0,-2.2604990798911624,-16.67856956933291,-0.4971145825466392,-3.487139328474007,0.0,0.0,0.0,0.0,-0.6781497239673487,0.2586216306010136,0.0,0.0,0.0,0.0
4,UAV,1,-2.2604990798911624,-16.67856956933291,-0.2958503372334039,-3.294254277978635,0.0,0.0,0.0,0.0,-0.6781497239673487,0.24614198104849272,0.0,0.3,0.0,0.0
4,UAV,2,-2.2604990798911624,-16.67856956933291,-0.42560506494052647,-3.4460882394072674,0.0,0.0,0.0,0.0,-0.6781497239673487,0.2607780843240318,0.0,0.1,0.0,0.0
5,USER,0,-3.5324558285503804,-20.21102539788329,-1.9123935675511088,-19.838103190726244,-1.4129823314201522,-0.4994112361309566,0.7852377926587368,0.047114267559524206,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,1,-3.5324558285503804,-20.21102539788329,-5.1274601849650425,-21.593852586898677,-1.4129823314201522,-3.7144778535448904,5.0,1.1907964225748173,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,2,-3.5324558285503804,-20.21102539788329,-1.9520049340660124,-13.95748178933912,-1.4129823314201522,-0.5390226026458602,0.8475198154809124,0.05085118892885474,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,3,-3.5324558285503804,-20.21102539788329,-4.7687362395960005,-17.83153714555231,-1.4129823314201522,-3.3557539081758487,5.0,0.5929231802930818,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,4,-3.5324558285503804,-20.21102539788329,-1.5801530301896718,-16.239496577073243,-1.4129823314201522,-0.16717069876951954,0.26284701064389865,0.015770820638633914,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,5,-3.5324558285503804,-20.21102539788329,-5.278509750611818,-16.077867752032027,-1.4129823314201522,-3.865527419191665,4.884177064733261,0.4846110174773857,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,6,-3.5324558285503804,-20.21102539788329,-2.9114987884162353,-18.73465908802768,-1.4129823314201522,-1.498516456996083,2.2258351536533314,0.27169227467347346,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,7,-3.5324558285503804,-20.21102539788329,-3.1375678366608843,-20.43411963694103,-1.4129823314201522,-1.7245855052407324,2.663116979934666,0.2111921954665549,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,8,-3.5324558285503804,-20.21102539788329,-1.884044488363053,-18.777798577341763,-1.4129823314201522,-0.47106215694290066,0.5679707318782212,0.08628226387580747,0.0,0.0,0.0,0.0,0.0,0.0
5,USER,9,-3.5324558285503804,-20.21102539788329,-1.7032291973622076,-15.18063868780356,-1.4129823314201522,-0.29024686594205534,0.45636299676423797,0.027381779805854278,0.0,0.0,0.0,0.0,0.0,0.0
5,UAV,0,-3.5324558285503804,-20.21102539788329,-0.8780295359503,-4.365168864424307,0.0,0.0,0.0,0.0,-1.0597367485651141,0.2595817323068774,0.0,0.0,0.0,0.0
5,UAV,1,-3.5324558285503804,-20.21102539788329,-0.742849270402672,-4.037103548381307,0.0,0.0,0.0,0.0,-1.0597367485651141,0.25269639737491734,0.0,0.2,0.0,0.0
5,UAV,2,-3.5324558285503804,-20.21102539788329,-0.5957221963156025,-4.04181043572287,0.0,0.0,0.0,0.0,-1.0597367485651141,0.2628779317850166,0.0,0.4,0.0,0.0
6,USER,0,-5.690480693695715,-25.901506091579005,-4.8844348101264465,-24.72253800085269,-2.276192277478286,-2.6082425326481604,3.9075897406138407,0.4394811471330936,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,1,-5.690480693695715,-25.901506091579005,-5.717873538799788,-27.311726125698463,-2.276192277478286,-3.4416812613215018,5.0,0.7361354355358369,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,2,-5.690480693695715,-25.901506091579005,-5.380687933413517,-19.33816972275264,-2.276192277478286,-3.1044956559352315,4.786440259233035,0.38771916732568484,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,3,-5.690480693695715,-25.901506091579005,-3.0758120617938274,-20.907349207346137,-2.276192277478286,-0.7996197843155413,1.218710095686953,0.11398954483894914,0.0,0.0,0.0,0.0,0.0,0.0
6,USER,4,-5.690480693695715,-25.901506091579005,-2.8721599159598026,-19.111656493033045,-2.276192277478286,-0.5959676384815166,0.9370560353482965,0.05622336212089778,0.0,0.0,0.0,0.0,0.0,0.0
