说明：用户奖励 = 0.4 * 系统奖励 - 0.6 * 个体成本惩罚 (其中 个体成本 = 加权归一化时延 + 加权归一化能耗) | 无人机奖励 = 0.3 * 系统奖励 + 0.7 * (接近中心 + 覆盖 + 关联接客 - 越界惩罚 - 碰撞惩罚)
Step,Agent_Type,Agent_ID,System_Reward,System_Cumulative_Reward,Agent_Step_Total_Reward,Agent_Cumulative_Reward,w1_System_Reward,User_Cost_Penalty,Norm_Delay_Ratio,Norm_Energy_Ratio,w_Sys_Part_Reward,Proximity_Reward,Coverage_Reward,Association_Bonus,Boundary_Penalty,Collision_Penalty
0,USER,0,-0.1996173670579704,-0.1996173670579704,-0.35395655423639405,-0.35395655423639405,-0.07984694682318816,-0.2741096074132059,0.4309899487629023,0.025859396925774138,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,1,-0.1996173670579704,-0.1996173670579704,-0.6145912401761032,-0.6145912401761032,-0.07984694682318816,-0.5347442933529151,0.8399000122125228,0.05134047670900231,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,2,-0.1996173670579704,-0.1996173670579704,-0.25566150091648543,-0.25566150091648543,-0.07984694682318816,-0.1758145540932973,0.27643797813411525,0.01658627868804691,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,3,-0.1996173670579704,-0.1996173670579704,-0.7116912008578692,-0.7116912008578692,-0.07984694682318816,-0.631844254034681,0.9934658082306306,0.059607948493837826,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,4,-0.1996173670579704,-0.1996173670579704,-0.7514937825177935,-0.7514937825177935,-0.07984694682318816,-0.6716468356946054,1.0560484837965494,0.06336290902779297,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,5,-0.1996173670579704,-0.1996173670579704,-0.6953975830308201,-0.6953975830308201,-0.07984694682318816,-0.615550636207632,0.9678469122761509,0.058070814736569054,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,6,-0.1996173670579704,-0.1996173670579704,-0.4759702651091731,-0.4759702651091731,-0.07984694682318816,-0.39612331828598496,0.6228354061100393,0.03737012436660235,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,7,-0.1996173670579704,-0.1996173670579704,-0.48656548343244316,-0.48656548343244316,-0.07984694682318816,-0.406718536609255,0.5329121286808897,0.03197472772085337,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,8,-0.1996173670579704,-0.1996173670579704,-0.3712961962204463,-0.3712961962204463,-0.07984694682318816,-0.29144924939725814,0.45825353678814174,0.0274952122072885,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,9,-0.1996173670579704,-0.1996173670579704,-0.4429337746087404,-0.4429337746087404,-0.07984694682318816,-0.36308682778555224,0.5708912386565287,0.03425347431939173,0.0,0.0,0.0,0.0,0.0,0.0
0,UAV,0,-0.1996173670579704,-0.1996173670579704,0.19312796032171697,0.19312796032171697,0.0,0.0,0.0,0.0,-0.05988521011739112,0.261447386341583,0.0,0.1,0.0,0.0
0,UAV,1,-0.1996173670579704,-0.1996173670579704,0.12996791732180285,0.12996791732180285,0.0,0.0,0.0,0.0,-0.05988521011739112,0.2712187534845628,0.0,0.0,0.0,0.0
0,UAV,2,-0.1996173670579704,-0.1996173670579704,0.10441262200476004,0.10441262200476004,0.0,0.0,0.0,0.0,-0.05988521011739112,0.23471118874593022,0.0,0.0,0.0,0.0
1,USER,0,-0.3908090617815345,-0.5904264288395049,-0.988604802625422,-1.342561356861816,-0.15632362471261382,-0.8322811779128082,1.3086182042654217,0.0785170922559253,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,1,-0.3908090617815345,-0.5904264288395049,-0.6318202246540424,-1.2464114648301456,-0.15632362471261382,-0.47549659994142857,0.7276382748103475,0.06485605842536675,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,2,-0.3908090617815345,-0.5904264288395049,-0.32673712511152475,-0.5823986260280102,-0.15632362471261382,-0.1704135003989109,0.26794575534419957,0.01607674532065197,0.0,0.0,0.0,0.0,0.0,0.0
