说明：用户奖励 = 0.4 * 系统奖励 - 0.6 * 个体成本惩罚 (其中 个体成本 = 加权归一化时延 + 加权归一化能耗) | 无人机奖励 = 0.3 * 系统奖励 + 0.7 * (接近中心 + 覆盖 + 关联接客 - 越界惩罚 - 碰撞惩罚)
Step,Agent_Type,Agent_ID,System_Reward,System_Cumulative_Reward,Agent_Step_Total_Reward,Agent_Cumulative_Reward,w1_System_Reward,User_Cost_Penalty,Norm_Delay_Ratio,Norm_Energy_Ratio,w_Sys_Part_Reward,Proximity_Reward,Coverage_Reward,Association_Bonus,Boundary_Penalty,Collision_Penalty
0,USER,0,-0.7891846959492869,-0.7891846959492869,-0.8620221982847966,-0.8620221982847966,-0.3156738783797148,-0.5463483199050819,0.847999443681501,0.06258108949363564,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,1,-0.7891846959492869,-0.7891846959492869,-0.6224081481785404,-0.6224081481785404,-0.3156738783797148,-0.3067342697988257,0.45921319389449805,0.052010589103544815,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,2,-0.7891846959492869,-0.7891846959492869,-0.6755661902975176,-0.6755661902975176,-0.3156738783797148,-0.35989231191780285,0.5658684149650989,0.03395210489790593,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,3,-0.7891846959492869,-0.7891846959492869,-1.1438317543221541,-1.1438317543221541,-0.3156738783797148,-0.8281578759424394,1.0837590583091887,0.06646021383308823,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,4,-0.7891846959492869,-0.7891846959492869,-0.5038215948037243,-0.5038215948037243,-0.3156738783797148,-0.18814771642400954,0.2958297428050465,0.017749784568302788,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,5,-0.7891846959492869,-0.7891846959492869,-0.990580591324387,-0.990580591324387,-0.3156738783797148,-0.6749067129446723,1.061174076957032,0.06367044461742191,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,6,-0.7891846959492869,-0.7891846959492869,-0.6434913712456506,-0.6434913712456506,-0.3156738783797148,-0.3278174928659358,0.4295302579480292,0.02577181547688175,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,7,-0.7891846959492869,-0.7891846959492869,-0.9809211642275895,-0.9809211642275895,-0.3156738783797148,-0.6652472858478746,1.0459862985029476,0.06275917791017685,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,8,-0.7891846959492869,-0.7891846959492869,-0.6299830695060826,-0.6299830695060826,-0.3156738783797148,-0.3143091911263678,0.4886443363028771,0.03520431557440261,0.0,0.0,0.0,0.0,0.0,0.0
0,USER,9,-0.7891846959492869,-0.7891846959492869,-0.9749067976848302,-0.9749067976848302,-0.3156738783797148,-0.6592329193051155,1.0365297473350874,0.06219178484010525,0.0,0.0,0.0,0.0,0.0,0.0
0,UAV,0,-0.7891846959492869,-0.7891846959492869,0.07975913683276534,0.07975913683276534,0.0,0.0,0.0,0.0,-0.23675540878478604,0.252163636596502,0.0,0.2,0.0,0.0
0,UAV,1,-0.7891846959492869,-0.7891846959492869,0.010964578396642388,0.010964578396642388,0.0,0.0,0.0,0.0,-0.23675540878478604,0.25388569597346916,0.0,0.1,0.0,0.0
0,UAV,2,-0.7891846959492869,-0.7891846959492869,0.025827272053538602,0.025827272053538602,0.0,0.0,0.0,0.0,-0.23675540878478604,0.27511811548332094,0.0,0.1,0.0,0.0
1,USER,0,-0.2575732160041908,-1.0467579119534776,-0.3645258141966796,-1.2265480124814763,-0.10302928640167633,-0.2614965277950033,0.41115806257076,0.024669483754245592,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,1,-0.2575732160041908,-1.0467579119534776,-0.459369483579556,-1.0817776317580963,-0.10302928640167633,-0.3563401971778797,0.5602833288960373,0.03361699973376223,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,2,-0.2575732160041908,-1.0467579119534776,-0.4667571984461286,-1.1423233887436464,-0.10302928640167633,-0.36372791204445226,0.571899232774296,0.034313953966457755,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,3,-0.2575732160041908,-1.0467579119534776,-0.8473807008431106,-1.9912124551652646,-0.10302928640167633,-0.7443514144414343,0.9753032159872044,0.05851819295923225,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,4,-0.2575732160041908,-1.0467579119534776,-0.7122694537898295,-1.2160910485935539,-0.10302928640167633,-0.6092401673881532,0.957924791490807,0.05747548748944843,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,5,-0.2575732160041908,-1.0467579119534776,-0.295661307531739,-1.286241898856126,-0.10302928640167633,-0.19263202113006267,0.2903671935269343,0.030686175023170163,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,6,-0.2575732160041908,-1.0467579119534776,-0.7804806565909075,-1.423972027836558,-0.10302928640167633,-0.6774513701892312,0.8876459253003555,0.05325875551802132,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,7,-0.2575732160041908,-1.0467579119534776,-0.5214111924906546,-1.502332356718244,-0.10302928640167633,-0.41838190608897824,0.6578331856744941,0.03946999114046964,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,8,-0.2575732160041908,-1.0467579119534776,-0.47009514277003583,-1.1000782122761184,-0.10302928640167633,-0.36706585636835953,0.5771475729062256,0.03462885437437354,0.0,0.0,0.0,0.0,0.0,0.0
1,USER,9,-0.2575732160041908,-1.0467579119534776,-0.8117530832550577,-1.786659880939888,-0.10302928640167633,-0.7087237968533814,1.1351119230302837,0.046094405058685436,0.0,0.0,0.0,0.0,0.0,0.0
1,UAV,0,-0.2575732160041908,-1.0467579119534776,0.10364871464494375,0.1834078514777091,0.0,0.0,0.0,0.0,-0.07727196480125724,0.25845811349457287,0.0,0.0,0.0,0.0
1,UAV,1,-0.2575732160041908,-1.0467579119534776,0.10701261351563664,0.11797719191227903,0.0,0.0,0.0,0.0,-0.07727196480125724,0.2632636833098484,0.0,0.0,0.0,0.0
1,UAV,2,-0.2575732160041908,-1.0467579119534776,0.2616462615340907,0.2874735335876293,0.0,0.0,0.0,0.0,-0.07727196480125724,0.2841688947647828,0.0,0.2,0.0,0.0
2,USER,0,-0.1976387468143472,-1.2443966587678248,-1.01572940253951,-2.242277415020986,-0.07905549872573889,-0.9366739038137711,1.4727577103990113,0.08836546262394067,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,1,-0.1976387468143472,-1.2443966587678248,-0.21784141810538704,-1.2996190498634834,-0.07905549872573889,-0.13878591937964815,0.21821685437051597,0.013093011262230957,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,2,-0.1976387468143472,-1.2443966587678248,-0.6524616513223502,-1.7947850400659966,-0.07905549872573889,-0.5734061525966113,0.9015820009380682,0.05409492005628409,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,3,-0.1976387468143472,-1.2443966587678248,-0.6789711809843212,-2.6701836361495856,-0.07905549872573889,-0.5999156822585823,0.7860530427916436,0.04716318256749861,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,4,-0.1976387468143472,-1.2443966587678248,-0.7129600482092642,-1.929051096802818,-0.07905549872573889,-0.6339045494835253,0.9967052664835302,0.0598023159890118,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,5,-0.1976387468143472,-1.2443966587678248,-0.3630591080495288,-1.6493010069056546,-0.07905549872573889,-0.2840036093237899,0.4413682937879205,0.031971055085062663,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,6,-0.1976387468143472,-1.2443966587678248,-0.5422271996395135,-1.9661992274760713,-0.07905549872573889,-0.46317170091377463,0.6068811594782163,0.036412869568692975,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,7,-0.1976387468143472,-1.2443966587678248,-0.4059521856235526,-1.9082845423417967,-0.07905549872573889,-0.3268966868978137,0.5095290160894544,0.035298795406901694,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,8,-0.1976387468143472,-1.2443966587678248,-0.2559426231464408,-1.3560208354225591,-0.07905549872573889,-0.17688712442070192,0.27812440946651246,0.016687464567990747,0.0,0.0,0.0,0.0,0.0,0.0
2,USER,9,-0.1976387468143472,-1.2443966587678248,-0.37398117675551223,-2.1606410576954,-0.07905549872573889,-0.2949256780297733,0.46371961954366875,0.027823177172620128,0.0,0.0,0.0,0.0,0.0,0.0
2,UAV,0,-0.1976387468143472,-1.2443966587678248,0.19673662555884014,0.38014447703654924,0.0,0.0,0.0,0.0,-0.05929162404430416,0.2657546422902062,0.0,0.1,0.0,0.0
