Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,505.3186115719873,849.1269288956311,141.05413581323936,0.22789162665905088,141.2820274398984,141.2820274398984
0,1,200.5770708454254,322.5744261924828,147.68045610256945,1.28298740449497,148.96344350706443,148.96344350706443
0,2,809.3904335515565,321.4424521571401,131.59251639070976,2.5262353397160617,134.11875173042583,134.11875173042583
1,0,516.9877161959324,849.1183496521229,127.12052596577982,0.6387181829729509,127.75924414875277,269.04127158865117
1,1,199.3501783177283,322.22123292151434,166.34098789398996,0.5621905892482348,166.9031784832382,315.86662199030263
1,2,797.9262553981761,315.82345474323995,129.5314650861923,1.7119548805109799,131.24341996670327,265.3621716971291
2,0,520.8293353494713,849.0904702751337,151.75253546437472,1.9707019431092314,153.72323740748394,422.7645089961351
2,1,202.005741036474,317.2259349990437,139.39563883502973,0.7712784116643896,140.1669172466941,456.0335392369967
2,2,800.4859280393783,307.0222689192236,126.61670105384147,0.8851416474547862,127.50184270129625,392.86401439842535
3,0,526.3870565171703,855.5552171437083,127.69423907381254,0.5947180182466308,128.28895709205918,551.0534660881942
3,1,205.6699762643298,321.54432170083027,139.35825746422822,0.606859940889659,139.96511740511787,595.9986566421146
3,2,804.0563500481453,314.7927457703516,127.63981218097496,1.827425526116762,129.46723770709173,522.331252105517
4,0,517.2941138785498,850.6467846078804,125.95493780043205,1.9964042314153159,127.95134203184736,679.0048081200416
4,1,195.40474933180286,316.9459311748884,126.54001994431859,0.166976708300171,126.70699665261876,722.7056532947333
4,2,810.0613068939567,320.4520222972272,128.3180407339549,1.1840990040868247,129.5021397380417,651.8333918435587
5,0,522.9510577978571,859.2206046725837,125.94962126282495,0.6106138826422238,126.56023514546717,805.5650432655088
5,1,194.1730322661175,321.13007543086985,148.0408553241555,1.8780603077143443,149.91891563186985,872.6245689266032
5,2,810.4430166482614,313.71447689138506,133.58483713789607,3.3589761883800655,136.94381332627614,788.7772051698348
6,0,527.4211046489213,868.6470811726782,125.97275497059317,1.389962609863287,127.36271758045646,932.9277608459653
6,1,194.3786849500352,313.04122109384116,128.72905570107838,0.515872989922858,129.24492869100123,1001.8694976176043
6,2,815.2931113869171,321.12643415493915,127.06930260881686,0.8799472313651391,127.94924984018199,916.7264550100168
7,0,532.0648123121084,868.9515163256656,145.98284756022838,0.9860271583026439,146.96887471853103,1079.8966355644964
7,1,188.16390871596403,315.0997542003662,134.5346052396181,0.6915721775943375,135.22617741721243,1137.0956750348168
7,2,821.4363973009979,330.64217726498066,126.63343806015433,2.1719794121571776,128.80541747231152,1045.5318724823283
8,0,529.8058507356417,861.4668939962365,129.5120906098348,1.4105629154534411,130.92265352528824,1210.8192890897847
8,1,175.37009117354359,316.4843989717157,129.81857362114653,0.9334914701658181,130.75206509131235,1267.847740126129
8,2,813.190957451807,325.9507584572734,126.27137038501539,0.6973599530778258,126.96873033809321,1172.5006028204214
9,0,533.4365670452999,864.44817464774,145.67496362489086,1.4869849807346915,147.16194860562555,1357.9812376954103
9,1,169.4428751971672,319.75711449225633,133.48300009428456,0.5852145428435996,134.06821463712816,1401.9159547632573
9,2,817.6170477208544,325.67248051693485,147.52190566899645,0.7645175957994745,148.28642326479593,1320.7870260852173
10,0,533.7355478539084,859.560052212113,144.3023772657756,0.0,144.3023772657756,1502.2836149611858
10,1,159.9691969422247,327.1949613352372,127.80011936710251,3.7435255069336257,131.54364487403615,1533.4595996372934
10,2,824.8325726860961,326.8699621626148,131.22793420123386,0.24906444973482045,131.47699865096868,1452.264024736186
11,0,541.3768717510212,861.8252115299906,129.0643234238109,1.0262524694064163,130.0905758932173,1632.374190854403
11,1,161.91683118967015,336.97980117631414,125.98503373005113,0.742081743332595,126.72711547338372,1660.1867151106771
11,2,834.527499996177,328.29955900164435,126.05533009010281,2.7860650610313282,128.84139515113415,1581.10541988732
12,0,531.786458339656,863.7737407901081,126.06216818034706,1.036036303903113,127.09820448425018,1759.472395338653
12,1,166.15170904641923,333.6758884745427,141.17227288886113,0.888737744601232,142.06101063346236,1802.2477257441394
12,2,826.4333522624928,332.3506269763288,126.77096815243696,1.259752038249049,128.03072019068603,1709.136140078006
13,0,534.936200792132,875.230911717752,127.4876782981603,1.1573643942025615,128.64504269236286,1888.117438031016
13,1,156.20176893869314,331.25259190980205,125.9485815173337,0.727897332252512,126.6764788495862,1928.9242045937256
13,2,822.5107572463786,332.0653582394682,151.10170379976012,0.5501299450618659,151.65183374482197,1860.787973822828
14,0,530.0799329799445,869.8194076748425,131.39173219631107,0.6612777664332435,132.0530099627443,2020.1704479937603
14,1,149.31911907324437,334.31560143101393,130.43745844685978,0.0,130.43745844685978,2059.3616630405854
14,2,812.9384846004018,336.024621057937,125.9584396850336,2.53153991314278,128.48997959817638,1989.2779534210044
15,0,530.6543869618046,862.1902376651157,130.04232843024886,2.042604117682073,132.08493254793092,2152.255380541691
15,1,158.7373288353196,330.9116905064343,125.97485101645297,0.7453200939609319,126.7201711104139,2186.0818341509994
15,2,803.2744537356239,331.2031810333189,126.1361251784269,1.151286759833279,127.28741193826018,2116.5653653592644
16,0,528.5281786209146,858.2776557455627,147.39342507276396,2.3117996328021384,149.7052247055661,2301.9606052472573
16,1,169.0022170632806,327.701488997391,126.10802241845114,0.6648507837812371,126.77287320223238,2312.854707353232
16,2,800.6856899067324,339.8923242817487,126.74945797973768,0.8188036327759427,127.56826161251362,2244.133626971778
17,0,525.2000218936593,858.2064307777623,155.34925944559774,1.843778725788188,157.19303817138592,2459.1536434186432
17,1,171.76108578345415,324.123313165101,146.9325164870157,0.0,146.9325164870157,2459.7872238402474
17,2,804.8012670034699,345.73355485790097,131.88283066168387,1.8708541209234966,133.75368478260737,2377.8873117543853
18,0,525.7742037335738,869.6583583608721,126.81679183884276,1.480648828442467,128.29744066728523,2587.4510840859284
18,1,175.33128234235795,327.1359901921474,145.85886925449483,0.5375881950521048,146.39645744954694,2606.1836812897945
18,2,811.2961067078002,350.85630648625767,128.26789710947267,1.659720280013175,129.92761738948585,2507.8149291438713
19,0,536.3584962729099,863.7518485462635,127.95654690105154,2.033710026147489,129.99025692719903,2717.4413410131274
19,1,179.77098055784785,316.32285866786196,127.15285983894742,0.5848726390062559,127.73773247795367,2733.921413767748
19,2,809.560462775227,355.73093182144646,142.4463726588318,0.30418332127888825,142.75055598011068,2650.565485123982
20,0,544.0895818575293,862.0385871428887,129.2121168359746,0.9263625459192214,130.13847938189383,2847.579820395021
20,1,175.9540089332097,317.1780590051847,151.25415150178097,1.0654942743766513,152.3196457761576,2886.241059543906
20,2,812.0497883076799,360.8901118440001,138.9693797386415,0.5920072439152075,139.5613869825567,2790.1268721065385
21,0,551.930562653469,859.2064519143248,128.1130147519753,0.26919390680848465,128.38220865878378,2975.962029053805
21,1,169.0196532010178,310.64360108967213,126.23598651370894,1.6171416213414798,127.85312813505041,3014.0941876789566
21,2,809.5075313291745,348.6656347037438,128.7919727861776,1.6613705358166921,130.4533433219943,2920.580215428533
22,0,544.0640627426733,854.6783162268766,126.73540973170786,2.2996884229702754,129.03509815467814,3104.997127208483
22,1,168.45103361821145,308.5351263710138,162.4132715111898,0.8177382919263726,163.23100980311617,3177.325197482073
22,2,795.7936706112213,349.15359529678483,132.6671356812859,1.2420444581223997,133.9091801394083,3054.4893955679413
23,0,540.0613532580423,859.330520625659,136.64133706070598,1.4931441717546494,138.13448123246062,3243.1316084409436
23,1,170.8753759640105,313.256086128538,141.5832413865311,2.281362082359261,143.86460346889038,3321.189800950963
23,2,798.5355717598773,346.02555340119517,149.4811763204591,0.8350267730109125,150.31620309347002,3204.8055986614113
24,0,527.8998964700797,857.6824425871355,128.2865654094698,0.39636872750458574,128.68293413697438,3371.814542577918
24,1,172.05729544341648,317.9001800760665,145.0226897433327,1.4617627489186729,146.48445249225136,3467.6742534432146
24,2,803.0846901419527,348.211009814174,143.29224394989143,1.661098775872042,144.95334272576346,3349.7589413871747
25,0,536.7658073086909,857.0130376035828,127.01448884425733,0.6023956568425617,127.61688450109989,3499.431427079018
25,1,168.67350324522806,326.68431142367865,126.33912101462107,2.308588324492046,128.6477093391131,3596.321962782328
25,2,809.8013195045812,337.77535120181426,128.60714262199775,1.742107006946287,130.34924962894405,3480.108191016119
26,0,528.1339770735709,859.2762562481574,126.96251236990838,1.3911752273452989,128.35368759725367,3627.7851146762714
26,1,177.13700151666066,330.9614760673203,126.27470497735108,1.264445474504691,127.53915045185578,3723.8611132341834
26,2,806.7580366760427,348.5654334765556,126.49817899431935,0.5774276067163582,127.0756066010357,3607.1837976171546
