step,agent_id,agent_type,total_reward,cumulative_reward,system_reward,neg_total_cost,penalty,w1_system,user_cost,neg_w2_cost,w_sys_part,assoc_reward_avg,boundary_pen,collision_pen,uav_individual,w_ind_part
0,0,user,-0.9990670960421126,-0.9990670960421126,-0.7417255826512684,,,-0.2966902330605074,1.170628104969342,-0.7023768629816053,,,,,,
0,1,user,-0.9926333996416283,-0.9926333996416283,-0.7417255826512684,,,-0.2966902330605074,1.1599052776352015,-0.6959431665811209,,,,,,
0,2,user,-0.8651136153431624,-0.8651136153431624,-0.7417255826512684,,,-0.2966902330605074,0.947372303804425,-0.568423382282655,,,,,,
0,3,user,-0.9216718783084632,-0.9216718783084632,-0.7417255826512684,,,-0.2966902330605074,1.0416360754132599,-0.6249816452479559,,,,,,
0,4,user,-0.8598411082710653,-0.8598411082710653,-0.7417255826512684,,,-0.2966902330605074,0.9385847920175964,-0.5631508752105578,,,,,,
0,5,user,-0.7363850999215421,-0.7363850999215421,-0.7417255826512684,,,-0.2966902330605074,0.7328247781017245,-0.4396948668610347,,,,,,
0,6,user,-1.0082680418484653,-1.0082680418484653,-0.7417255826512684,,,-0.2966902330605074,1.1859630146465965,-0.7115778087879578,,,,,,
0,7,user,-1.101482568176128,-1.101482568176128,-0.7417255826512684,,,-0.2966902330605074,1.3413205585260344,-0.8047923351156206,,,,,,
0,8,user,-0.8489058082507617,-0.8489058082507617,-0.7417255826512684,,,-0.2966902330605074,0.9203592919837572,-0.5522155751902543,,,,,,
0,9,user,-0.5680226899739567,-0.5680226899739567,-0.7417255826512684,,,-0.2966902330605074,0.4522207615224155,-0.2713324569134493,,,,,,
0,10,uav,0.5699993558395231,0.5699993558395231,-0.7417255826512684,,,,,,-0.2225176747953805,,0.0,0.0,1.132167186621291,0.7925170306349036
0,11,uav,0.5178691139125703,0.5178691139125703,-0.7417255826512684,,,,,,-0.2225176747953805,,0.0,0.0,1.0576954124399298,0.7403867887079508
0,12,uav,0.5579295651674828,0.5579295651674828,-0.7417255826512684,,,,,,-0.2225176747953805,,0.0,0.0,1.1149246285183763,0.7804472399628634
1,0,user,-0.6951921026257992,-1.6942591986679119,-1.403564735114814,,,-0.5614258940459256,0.222943680966456,-0.1337662085798736,,,,,,
1,1,user,-1.1349676398800472,-2.1276010395216756,-1.403564735114814,,,-0.5614258940459256,0.9559029097235363,-0.5735417458341218,,,,,,
1,2,user,-1.3866710951037917,-2.2517847104469544,-1.403564735114814,,,-0.5614258940459256,1.3754086684297768,-0.825245201057866,,,,,,
1,3,user,-0.9823488970909509,-1.904020775399414,-1.403564735114814,,,-0.5614258940459256,0.7015383384083754,-0.4209230030450252,,,,,,
1,4,user,-0.8757301865039255,-1.7355712947749908,-1.403564735114814,,,-0.5614258940459256,0.52384048743,-0.314304292458,,,,,,
