step,agent_id,agent_type,total_reward,cumulative_reward,system_reward,neg_total_cost,penalty,w1_system,user_cost,neg_w2_cost,w_sys_part,assoc_reward_avg,boundary_pen,collision_pen,uav_individual,w_ind_part
0,0,user,-0.9674162369013325,-0.9674162369013325,-0.4,,,-0.16000000000000003,1.3456937281688874,-0.8074162369013325,,,,,,
0,1,user,-0.6841242803100603,-0.6841242803100603,-0.4,,,-0.16000000000000003,0.8735404671834338,-0.5241242803100603,,,,,,
0,2,user,-0.5149744939581757,-0.5149744939581757,-0.4,,,-0.16000000000000003,0.5916241565969597,-0.35497449395817576,,,,,,
0,3,user,-0.7826148454523587,-0.7826148454523587,-0.4,,,-0.16000000000000003,1.0376914090872644,-0.6226148454523587,,,,,,
0,4,user,-0.9700230286336623,-0.9700230286336623,-0.4,,,-0.16000000000000003,1.3500383810561039,-0.8100230286336623,,,,,,
0,5,user,-0.5810415972667731,-0.5810415972667731,-0.4,,,-0.16000000000000003,0.7017359954446216,-0.421041597266773,,,,,,
0,6,user,-0.3464528512490026,-0.3464528512490026,-0.4,,,-0.16000000000000003,0.3107547520816709,-0.18645285124900254,,,,,,
0,7,user,-0.5817757729061332,-0.5817757729061332,-0.4,,,-0.16000000000000003,0.702959621510222,-0.42177577290613316,,,,,,
0,8,user,-0.31556836853989256,-0.31556836853989256,-0.4,,,-0.16000000000000003,0.25928061423315424,-0.15556836853989253,,,,,,
0,9,user,-0.6942957109299562,-0.6942957109299562,-0.4,,,-0.16000000000000003,0.890492851549927,-0.5342957109299562,,,,,,
0,10,uav,0.599360924799727,0.599360924799727,-0.4,,,,,,-0.12,,0.0,0.0,1.02765846399961,0.719360924799727
0,11,uav,0.576699468174859,0.576699468174859,-0.4,,,,,,-0.12,,0.0,0.0,0.9952849545355129,0.696699468174859
0,12,uav,0.6514656421204575,0.6514656421204575,-0.4,,,,,,-0.12,,0.0,0.0,1.1020937744577965,0.7714656421204575
1,0,user,-0.509607325489765,-1.4770235623910974,-0.18796789032209424,,,-0.0751871561288377,0.7240336156015454,-0.43442016936092726,,,,,,
1,1,user,-0.5830360411687217,-1.2671603214787819,-0.18796789032209424,,,-0.0751871561288377,0.8464148083998067,-0.507848885039884,,,,,,
1,2,user,-0.36604128037167416,-0.8810157743298499,-0.18796789032209424,,,-0.0751871561288377,0.4847568737380608,-0.29085412424283646,,,,,,
1,3,user,-0.8826496489497175,-1.6652644944020762,-0.18796789032209424,,,-0.0751871561288377,1.345770821368133,-0.8074624928208798,,,,,,
1,4,user,-0.5121151124410924,-1.4821381410747547,-0.18796789032209424,,,-0.0751871561288377,0.7282132605204246,-0.43692795631225473,,,,,,
1,5,user,-0.6133924428606377,-1.1944340401274107,-0.18796789032209424,,,-0.0751871561288377,0.8970088112196667,-0.5382052867318,,,,,,
1,6,user,-0.20664907283781203,-0.5531019240868147,-0.18796789032209424,,,-0.0751871561288377,0.21910319451495722,-0.13146191670897434,,,,,,
1,7,user,-0.25390038312500457,-0.8356761560311379,-0.18796789032209424,,,-0.0751871561288377,0.2978553783269448,-0.17871322699616687,,,,,,
1,8,user,-0.6141016566623623,-0.9296700252022548,-0.18796789032209424,,,-0.0751871561288377,0.8981908342225409,-0.5389145005335245,,,,,,
1,9,user,-0.6146525166909942,-1.3089482276209505,-0.18796789032209424,,,-0.0751871561288377,0.8991089342702607,-0.5394653605621564,,,,,,
1,10,uav,0.7626437076467889,1.3620046324465158,-0.18796789032209424,,,,,,-0.05639036709662827,,0.0,0.0,1.1700486782048818,0.8190340747434172
1,11,uav,0.7365110719403476,1.3132105401152065,-0.18796789032209424,,,,,,-0.05639036709662827,,0.0,0.0,1.132716341481394,0.7929014390369759
1,12,uav,0.878929765552625,1.5303954076730826,-0.18796789032209424,,,,,,-0.05639036709662827,,0.0,0.0,1.336171618070362,0.9353201326492533
2,0,user,-0.39827915734234776,-1.8753027197334453,-0.19879337643482306,,,-0.07951735057392922,0.5312696779473642,-0.31876180676841853,,,,,,
2,1,user,-1.0845188306395523,-2.3516791521183342,-0.19879337643482306,,,-0.07951735057392922,1.6750024667760384,-1.005001480065623,,,,,,
2,2,user,-0.2754668138733352,-1.156482588203185,-0.19879337643482306,,,-0.07951735057392922,0.32658243883234334,-0.195949463299406,,,,,,
2,3,user,-0.3624513969640425,-2.027715891366119,-0.19879337643482306,,,-0.07951735057392922,0.47155674398352215,-0.28293404639011327,,,,,,
2,4,user,-0.4739429275058675,-1.9560810685806223,-0.19879337643482306,,,-0.07951735057392922,0.6573759615532304,-0.39442557693193825,,,,,,
2,5,user,-0.5964849636729022,-1.7909190038003129,-0.19879337643482306,,,-0.07951735057392922,0.8616126884982882,-0.5169676130989729,,,,,,
2,6,user,-0.6153060186196502,-1.1684079427064649,-0.19879337643482306,,,-0.07951735057392922,0.892981113409535,-0.535788668045721,,,,,,
2,7,user,-0.6452145500551756,-1.4808907060863135,-0.19879337643482306,,,-0.07951735057392922,0.9428286658020772,-0.5656971994812463,,,,,,
2,8,user,-0.6111659761293857,-1.5408360013316407,-0.19879337643482306,,,-0.07951735057392922,0.8860810425924274,-0.5316486255554564,,,,,,
2,9,user,-0.5653676431721435,-1.874315870793094,-0.19879337643482306,,,-0.07951735057392922,0.8097504876636905,-0.4858502925982143,,,,,,
2,10,uav,0.7881680516750476,2.1501726841215634,-0.19879337643482306,,,,,,-0.05963801293044692,,0.0,0.0,1.2111515208649921,0.8478060646054945
2,11,uav,0.7539332561897508,2.0671437963049573,-0.19879337643482306,,,,,,-0.05963801293044692,,0.0,0.0,1.162244670171711,0.8135712691201977
2,12,uav,0.7592425695341487,2.2896379772072315,-0.19879337643482306,,,,,,-0.05963801293044692,,0.0,0.0,1.169829403520851,0.8188805824645956
3,0,user,-0.437363085753686,-2.312665805487131,-0.5918679151457649,,,-0.23674716605830595,0.33435986615896673,-0.20061591969538003,,,,,,
3,1,user,-0.7663029055368442,-3.1179820576551784,-0.5918679151457649,,,-0.23674716605830595,0.8825928991308971,-0.5295557394785383,,,,,,
3,2,user,-1.0132910851697474,-2.1697736733729327,-0.5918679151457649,,,-0.23674716605830595,1.2942398651857359,-0.7765439191114415,,,,,,
3,3,user,-0.5189353548218799,-2.5466512461879987,-0.5918679151457649,,,-0.23674716605830595,0.47031364793929,-0.282188188763574,,,,,,
3,4,user,-1.17040917068896,-3.1264902392695824,-0.5918679151457649,,,-0.23674716605830595,1.5561033410510903,-0.9336620046306541,,,,,,
3,5,user,-0.6098628704773579,-2.400781874277671,-0.5918679151457649,,,-0.23674716605830595,0.6218595073650866,-0.3731157044190519,,,,,,
3,6,user,-0.4773164213725992,-1.6457243640790642,-0.5918679151457649,,,-0.23674716605830595,0.4009487588571555,-0.24056925531429327,,,,,,
3,7,user,-0.5536825496869808,-2.034573255773294,-0.5918679151457649,,,-0.23674716605830595,0.5282256393811249,-0.3169353836286749,,,,,,
3,8,user,-1.0123730219232925,-2.553209023254933,-0.5918679151457649,,,-0.23674716605830595,1.2927097597749777,-0.7756258558649866,,,,,,
3,9,user,-0.5008873799545988,-2.375203250747693,-0.5918679151457649,,,-0.23674716605830595,0.4402336898271548,-0.26414021389629283,,,,,,
3,10,uav,0.6913410984769339,2.841513782598497,-0.5918679151457649,,,,,,-0.17756037454372944,,0.0,0.0,1.2412878186009477,0.8689014730206633
3,11,uav,0.7314317967974943,2.7985755931024516,-0.5918679151457649,,,,,,-0.17756037454372944,,0.0,0.0,1.2985602447731768,0.9089921713412237
3,12,uav,0.871940031095355,3.1615780083025866,-0.5918679151457649,,,,,,-0.17756037454372944,,0.0,0.0,1.4992862937701206,1.0495004056390844
4,0,user,-1.3516489496959605,-3.6643147551830917,-0.5989187721941629,,,-0.23956750887766518,1.8534690680304922,-1.1120814408182953,,,,,,
4,1,user,-0.7537907865236516,-3.87177284417883,-0.5989187721941629,,,-0.23956750887766518,0.8570387960766441,-0.5142232776459864,,,,,,
4,2,user,-1.031812104476038,-3.2015857778489707,-0.5989187721941629,,,-0.23956750887766518,1.3204076593306213,-0.7922445955983728,,,,,,
4,3,user,-0.46754510786973924,-3.014196354057738,-0.5989187721941629,,,-0.23956750887766518,0.3799626649867901,-0.22797759899207404,,,,,,
4,4,user,-0.614795569259619,-3.7412858085292013,-0.5989187721941629,,,-0.23956750887766518,0.6253801006365897,-0.3752280603819538,,,,,,
4,5,user,-0.5735232958913532,-2.974305170169024,-0.5989187721941629,,,-0.23956750887766518,0.5565929783561467,-0.33395578701368805,,,,,,
4,6,user,-1.088282566337081,-2.734006930416145,-0.5989187721941629,,,-0.23956750887766518,1.414525095765693,-0.8487150574594158,,,,,,
4,7,user,-0.5507550143461192,-2.585328270119413,-0.5989187721941629,,,-0.23956750887766518,0.5186458424474233,-0.311187505468454,,,,,,
4,8,user,-0.7761100268363005,-3.3293190500912333,-0.5989187721941629,,,-0.23956750887766518,0.8942375299310589,-0.5365425179586353,,,,,,
4,9,user,-0.607027701897348,-2.9822309526450406,-0.5989187721941629,,,-0.23956750887766518,0.6124336550328048,-0.36746019301968286,,,,,,
4,10,uav,0.6405214120077687,3.482035194606266,-0.5989187721941629,,,,,,-0.17967563165824887,,0.0,0.0,1.1717100623800252,0.8201970436660175
4,11,uav,0.6083184114637509,3.4068940045662024,-0.5989187721941629,,,,,,-0.17967563165824887,,0.0,0.0,1.1257057758885711,0.7879940431219997
