step,agent_id,agent_type,total_reward,cumulative_reward,system_reward,neg_total_cost,penalty,w1_system,user_cost,neg_w2_cost,w_sys_part,assoc_reward_avg,boundary_pen,collision_pen,uav_individual,w_ind_part
0,0,user,-1.0726277152531205,-1.0726277152531205,-0.7871332574281074,,,-0.314853302971243,1.2629573538031291,-0.7577744122818775,,,,,,
0,1,user,-0.8036662042216505,-0.8036662042216505,-0.7871332574281074,,,-0.314853302971243,0.8146881687506791,-0.48881290125040744,,,,,,
0,2,user,-0.4639865449743759,-0.4639865449743759,-0.7871332574281074,,,-0.314853302971243,0.24855540333855491,-0.14913324200313294,,,,,,
0,3,user,-1.104072645659985,-1.104072645659985,-0.7871332574281074,,,-0.314853302971243,1.3153655711479035,-0.789219342688742,,,,,,
0,4,user,-0.9183784873936482,-0.9183784873936482,-0.7871332574281074,,,-0.314853302971243,1.0058753073706757,-0.6035251844224053,,,,,,
0,5,user,-1.1777964080711107,-1.1777964080711107,-0.7871332574281074,,,-0.314853302971243,1.4382385084997797,-0.8629431050998678,,,,,,
0,6,user,-0.8531156697031737,-0.8531156697031737,-0.7871332574281074,,,-0.314853302971243,0.8971039445532177,-0.5382623667319306,,,,,,
0,7,user,-1.058753025232471,-1.058753025232471,-0.7871332574281074,,,-0.314853302971243,1.2398328704353803,-0.7438997222612281,,,,,,
0,8,user,-0.6195241096344482,-0.6195241096344482,-0.7871332574281074,,,-0.314853302971243,0.5077846777720086,-0.3046708066632052,,,,,,
0,9,user,-0.7701325039916407,-0.7701325039916407,-0.7871332574281074,,,-0.314853302971243,0.7587986683673295,-0.45527920102039765,,,,,,
0,10,uav,0.5219735599155018,0.5219735599155018,-0.7871332574281074,,,,,,-0.2361399772284322,,0.0,0.0,1.0830193387770486,0.7581135371439339
0,11,uav,0.5731801825882074,0.5731801825882074,-0.7871332574281074,,,,,,-0.2361399772284322,,0.0,0.0,1.1561716568809137,0.8093201598166395
0,12,uav,0.6556726675253146,0.6556726675253146,-0.7871332574281074,,,,,,-0.2361399772284322,,0.0,0.0,1.274018063933924,0.8918126447537468
1,0,user,-0.5298339231237243,-1.6024616383768449,-0.6843604551615149,,,-0.273744182064606,0.42681623509853067,-0.2560897410591184,,,,,,
1,1,user,-0.6114763314289116,-1.415142535650562,-0.6843604551615149,,,-0.273744182064606,0.5628869156071759,-0.3377321493643055,,,,,,
1,2,user,-1.0424116023273202,-1.506398147301696,-0.6843604551615149,,,-0.273744182064606,1.281112367104524,-0.7686674202627143,,,,,,
1,3,user,-0.895524017769538,-1.999596663429523,-0.6843604551615149,,,-0.273744182064606,1.0362997261748867,-0.621779835704932,,,,,,
1,4,user,-1.0469199946712833,-1.9652984820649315,-0.6843604551615149,,,-0.273744182064606,1.288626354344462,-0.7731758126066772,,,,,,
1,5,user,-1.7001856446190338,-2.8779820526901445,-0.6843604551615149,,,-0.273744182064606,2.377402437590713,-1.4264414625544277,,,,,,
1,6,user,-0.7428946254357196,-1.5960102951388933,-0.6843604551615149,,,-0.273744182064606,0.7819174056185229,-0.46915044337111367,,,,,,
1,7,user,-0.8018869472943229,-1.860639972526794,-0.6843604551615149,,,-0.273744182064606,0.8802379420495281,-0.5281427652297168,,,,,,
1,8,user,-0.6415382429462075,-1.2610623525806557,-0.6843604551615149,,,-0.273744182064606,0.6129901014693359,-0.3677940608816015,,,,,,
1,9,user,-0.9033936508525391,-1.6735261548441798,-0.6843604551615149,,,-0.273744182064606,1.0494157813132219,-0.6296494687879332,,,,,,
1,10,uav,0.496687553903035,1.0186611138185366,-0.6843604551615149,,,,,,-0.20530813654845445,,0.0,0.0,1.0028509863592707,0.7019956904514895
1,11,uav,0.5597479901161652,1.1329281727043725,-0.6843604551615149,,,,,,-0.20530813654845445,,0.0,0.0,1.0929373238065996,0.7650561266646196
1,12,uav,0.7822062099292684,1.437878877454583,-0.6843604551615149,,,,,,-0.20530813654845445,,0.0,0.0,1.4107347806824613,0.9875143464777228
2,0,user,-0.48309474612557723,-2.0855563845024223,-0.3950396622318907,,,-0.1580158648927563,0.5417981353880349,-0.3250788812328209,,,,,,
