step,agent_id,agent_type,total_reward,cumulative_reward,system_reward,neg_total_cost,penalty,w1_system,user_cost,neg_w2_cost,w_sys_part,assoc_reward_avg,boundary_pen,collision_pen,uav_individual,w_ind_part
0,0,user,-1.2838870554381643,-1.2838870554381643,-1.96970985770542,,,-0.787883943082168,0.8266718539266606,-0.49600311235599637,,,,,,
0,1,user,-3.187846234738724,-3.187846234738724,-1.96970985770542,,,-0.787883943082168,3.9999371527609267,-2.3999622916565557,,,,,,
0,2,user,-1.5173699327864862,-1.5173699327864862,-1.96970985770542,,,-0.787883943082168,1.2158099828405307,-0.7294859897043183,,,,,,
0,3,user,-3.5632136684551723,-3.5632136684551723,-1.96970985770542,,,-0.787883943082168,4.62554954228834,-2.775329725373004,,,,,,
0,4,user,-1.612159428851918,-1.612159428851918,-1.96970985770542,,,-0.787883943082168,1.3737924762829168,-0.8242754857697501,,,,,,
0,5,user,-1.5035263992032015,-1.5035263992032015,-1.96970985770542,,,-0.787883943082168,1.192737426868389,-0.7156424561210334,,,,,,
0,6,user,-1.247661515909309,-1.247661515909309,-1.96970985770542,,,-0.787883943082168,0.7662959547119016,-0.45977757282714093,,,,,,
0,7,user,-1.2314606264798904,-1.2314606264798904,-1.96970985770542,,,-0.787883943082168,0.7392944723295372,-0.44357668339772227,,,,,,
0,8,user,-1.3490008592085276,-1.3490008592085276,-1.96970985770542,,,-0.787883943082168,0.9351948602105996,-0.5611169161263597,,,,,,
0,9,user,-1.9475399179346617,-1.9475399179346617,-1.96970985770542,,,-0.787883943082168,1.9327599580874897,-1.1596559748524937,,,,,,
0,10,uav,0.28283236468038675,0.28283236468038675,-1.96970985770542,,,,,,-0.590912957311626,,0.0,0.0,1.2482076028457325,0.8737453219920127
0,11,uav,0.21319178439208153,0.21319178439208153,-1.96970985770542,,,,,,-0.590912957311626,,0.0,0.0,1.148721059576725,0.8041047417037075
0,12,uav,0.17374707968387004,0.17374707968387004,-1.96970985770542,,,,,,-0.590912957311626,,0.0,0.0,1.0923714814221372,0.764660036995496
1,0,user,-1.2494670516155295,-2.533354107053694,-0.7928857044055263,,,-0.31715428176221055,1.5538546164221982,-0.9323127698533189,,,,,,
1,1,user,-0.8401710062852565,-4.0280172410239805,-0.7928857044055263,,,-0.31715428176221055,0.8716945408717433,-0.5230167245230459,,,,,,
1,2,user,-0.5056356897327552,-2.0230056225192414,-0.7928857044055263,,,-0.31715428176221055,0.31413567995090774,-0.18848140797054463,,,,,,
1,3,user,-0.9899691584117716,-4.553182826866944,-0.7928857044055263,,,-0.31715428176221055,1.1213581277492686,-0.6728148766495611,,,,,,
1,4,user,-1.1262217543365889,-2.738381183188507,-0.7928857044055263,,,-0.31715428176221055,1.348445787623964,-0.8090674725743784,,,,,,
1,5,user,-0.981235732025141,-2.4847621312283428,-0.7928857044055263,,,-0.31715428176221055,1.1068024171048843,-0.6640814502629305,,,,,,
1,6,user,-0.6109670558038529,-1.8586285717131619,-0.7928857044055263,,,-0.31715428176221055,0.4896879567360707,-0.2938127740416424,,,,,,
1,7,user,-0.7954339856709367,-2.0268946121508273,-0.7928857044055263,,,-0.31715428176221055,0.7971328398478771,-0.4782797039087262,,,,,,
1,8,user,-0.849856161089108,-2.198857020297636,-0.7928857044055263,,,-0.31715428176221055,0.8878364655448291,-0.5327018793268974,,,,,,
1,9,user,-1.0056777470433746,-2.9532176649780366,-0.7928857044055263,,,-0.31715428176221055,1.1475391088019402,-0.6885234652811641,,,,,,
1,10,uav,0.6284186224117608,0.9112509870921476,-0.7928857044055263,,,,,,-0.23786571132165787,,0.0,0.0,1.2375490481905982,0.8662843337334187
1,11,uav,0.5036395646151385,0.71683134900722,-0.7928857044055263,,,,,,-0.23786571132165787,,0.0,0.0,1.0592932513382807,0.7415052759367964
1,12,uav,0.4488552295027125,0.6226023091865825,-0.7928857044055263,,,,,,-0.23786571132165787,,0.0,0.0,0.9810299154633864,0.6867209408243704
2,0,user,-0.7405364288840239,-3.273890535937718,-0.7578659060322293,,,-0.3031463624128917,0.7289834441185536,-0.43739006647113216,,,,,,
2,1,user,-1.650728733953434,-5.6787459749774145,-0.7578659060322293,,,-0.3031463624128917,2.2459706192342375,-1.3475823715405424,,,,,,
2,2,user,-0.9180908337040856,-2.941096456223327,-0.7578659060322293,,,-0.3031463624128917,1.0249074521519899,-0.6149444712911939,,,,,,
2,3,user,-0.5444539488584477,-5.097636775725392,-0.7578659060322293,,,-0.3031463624128917,0.40217931074259317,-0.2413075864455559,,,,,,
2,4,user,-1.1660828133597492,-3.904463996548256,-0.7578659060322293,,,-0.3031463624128917,1.4382274182447623,-0.8629364509468573,,,,,,
2,5,user,-0.7737459844590049,-3.2585081156873477,-0.7578659060322293,,,-0.3031463624128917,0.7843327034101887,-0.47059962204611316,,,,,,
2,6,user,-0.8834283687077857,-2.7420569404209476,-0.7578659060322293,,,-0.3031463624128917,0.9671366771581568,-0.580282006294894,,,,,,
2,7,user,-1.1302541832970543,-3.1571487954478816,-0.7578659060322293,,,-0.3031463624128917,1.3785130348069377,-0.8271078208841626,,,,,,
2,8,user,-0.4572056369938359,-2.656062657291472,-0.7578659060322293,,,-0.3031463624128917,0.256765457634907,-0.15405927458094418,,,,,,
2,9,user,-0.6597639289124972,-3.6129815938905336,-0.7578659060322293,,,-0.3031463624128917,0.5943626108326758,-0.35661756649960547,,,,,,
