Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,2.6060621544121476,UAV_1,0.00285387317485598,0.2717097458567923,0.2717097458567923
0,1,0.8607224287261588,Local,0.0,0.08607224287261586,0.08607224287261586
0,2,4.237919472193983,Local,0.0,0.42379194721939834,0.42379194721939834
0,3,4.367031059750545,UAV_2,0.3133689011498569,0.9818662954738017,0.9818662954738017
0,4,3.1649190698564915,Local,0.0,0.31649190698564916,0.31649190698564916
0,5,0.6753571529790713,Local,0.0,0.06753571529790713,0.06753571529790713
0,6,0.6985826811339215,Local,0.0,0.06985826811339214,0.06985826811339214
0,7,1.6668111677724589,Local,0.0,0.16668111677724587,0.16668111677724587
0,8,1.987411417167602,Local,0.0,0.1987411417167602,0.1987411417167602
0,9,1.0305120767852631,Local,0.0,0.10305120767852631,0.10305120767852631
1,0,1.2249192477015989,Local,0.0,0.12249192477015988,0.3942016706269522
1,1,3.1493879755094536,Local,0.0,0.31493879755094534,0.40101104042356117
1,2,0.7674925582503017,Local,0.0,0.07674925582503017,0.5005412030444285
1,3,7.934245282476886,UAV_1,0.028717829637904924,0.47562238260288975,1.4574886780766914
1,4,1.0786139405754114,Local,0.0,0.10786139405754112,0.4243533010431903
1,5,2.803901866842085,Local,0.0,0.2803901866842085,0.34792590198211565
1,6,2.9940892844921794,Local,0.0,0.2994089284492179,0.36926719656261003
1,7,1.498925442246767,UAV_0,0.14405153575295,0.27285337552114103,0.4395344922983869
1,8,1.3921737992941385,UAV_2,0.5344474872909662,0.21738249872489146,0.4161236404416516
1,9,3.0993019664144397,Local,0.0,0.30993019664144394,0.41298140431997027
2,0,0.8012917385042546,Local,0.0,0.08012917385042545,0.47433084447737767
2,1,1.1399400831603688,UAV_0,0.02752134896396653,0.13963002384087528,0.5406410642644365
2,2,0.8913280160725189,Local,0.0,0.08913280160725189,0.5896740046516804
2,3,0.8292799910514224,UAV_1,0.01936632822748232,0.09424082013506116,1.5517294982117524
2,4,1.0527629435527868,UAV_2,0.06979184625000938,0.22001318508776135,0.6443664861309517
2,5,1.3205411031779621,Local,0.0,0.1320541103177962,0.47998001229991183
2,6,1.726841936644504,UAV_2,0.024476511474264967,0.22598895468498537,0.5952561512475953
2,7,1.6036366068111205,UAV_0,0.002860385787441253,0.1630254122196681,0.602559904518055
2,8,2.6499048755966257,Local,0.0,0.26499048755966254,0.6811141280013142
2,9,1.526147792752463,Local,0.0,0.15261477927524628,0.5655961835952166
3,0,2.097496514111206,Local,0.0,0.20974965141112062,0.6840804958884983
3,1,5.79546176844355,UAV_2,0.9421891562869539,0.33528710011211843,0.8759281643765549
3,2,0.814299482115186,Local,0.0,0.08142994821151858,0.671103952863199
3,3,0.7293521893466353,Local,0.0,0.07293521893466352,1.624664717146416
3,4,2.1394582253300025,Local,0.0,0.2139458225330002,0.8583123086639519
3,5,3.845718192594988,UAV_2,0.006081233386019278,0.4030720956308985,0.8830521079308103
3,6,2.55538630472788,UAV_2,0.027432053701115077,0.34837840933192915,0.9436345605795244
3,7,1.1346969459429523,UAV_0,0.021386599759067423,0.13800975314739844,0.7405696576654535
3,8,3.0009274815018863,UAV_0,0.024715964434006667,0.5100037087046014,1.1911178367059156
3,9,3.417111174530167,Local,0.0,0.34171111745301663,0.9073073010482332
4,0,2.0493202840058156,Local,0.0,0.20493202840058156,0.8890125242890798
4,1,1.4531037082708205,Local,0.0,0.14531037082708204,1.0212385352036368
4,2,2.6570284991650306,Local,0.0,0.265702849916503,0.9368068027797021
4,3,2.4924734066533207,Local,0.0,0.24924734066533208,1.873912057811748
4,4,2.4602609220132345,Local,0.0,0.24602609220132346,1.1043384008652755
4,5,1.4220193500970544,Local,0.0,0.14220193500970543,1.0252540429405157
4,6,4.2376213153878,Local,0.0,0.42376213153877995,1.3673966921183043
4,7,0.7131220885913162,Local,0.0,0.07131220885913162,0.811881866524585
4,8,2.488702945825862,Local,0.0,0.24887029458258617,1.439988131288502
4,9,2.0162707148294605,Local,0.0,0.201627071482946,1.1089343725311793
5,0,1.1616137859170799,Local,0.0,0.116161378591708,1.0051739028807878
5,1,0.8611677425314118,Local,0.0,0.08611677425314117,1.107355309456778
5,2,1.2466717799564213,Local,0.0,0.12466717799564213,1.0614739807753442
5,3,1.8158370132403565,Local,0.0,0.18158370132403565,2.0554957591357836
5,4,3.7078031990304336,Local,0.0,0.37078031990304333,1.4751187207683187
5,5,1.8709335513258611,Local,0.0,0.1870933551325861,1.2123473980731019
5,6,2.897319457598558,Local,0.0,0.2897319457598558,1.65712863787816
5,7,3.427579428248929,UAV_1,0.01753479947909856,0.3732481948072229,1.1851300613318079
5,8,2.320236504249258,Local,0.0,0.2320236504249258,1.6720117817134277
5,9,3.262855467819189,Local,0.0,0.32628554678191884,1.4352199193130981
6,0,1.853033035723116,UAV_2,0.03543787462901153,0.24400351381518562,1.2491774166959735
6,1,2.6935482554137944,Local,0.0,0.26935482554137946,1.3767101349981576
