Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,33.733809228320375,400.2398283508314,33.733809228320375,400.2398283508314,233.85372340373607,1.0,0.5
1,24.7650033415605,410.37893881777825,58.498812569880876,810.6187671686096,229.9544727504496,1.0,0.5
2,26.310962912220813,393.0459206821675,84.80977548210168,1203.664687850777,222.83392325330456,1.0,0.5
3,34.108406289822554,427.1350879809762,118.91818177192424,1630.7997758317533,247.67595028031064,1.0,0.5
4,24.778440850323587,396.59290869347245,143.69662262224782,2027.3926845252258,223.07489519705982,1.0,0.5
5,28.25831980738751,404.0154830414162,171.95494242963534,2431.408167566642,230.26606132809562,1.0,0.5
6,23.333742201168697,407.4295176691191,195.28868463080403,2838.837685235761,227.04850103572824,1.0,0.5
7,23.98019801372286,401.01016680447816,219.26888264452688,3239.847852040239,224.48528141596194,1.0,0.5
8,24.238316911676137,425.7015103052709,243.50719955620303,3665.54936234551,237.0890720643116,1.0,0.5
9,29.823212748635825,399.8352981798577,273.3304123048389,4065.3846605253675,229.74086183856468,1.0,0.5
10,19.92093147994418,402.91731893132436,293.25134378478305,4468.301979456692,221.37959094560637,1.0,0.5
11,26.179579196773787,406.02470909177816,319.4309229815568,4874.32668854847,229.19193374266285,1.0,0.5
12,22.36921277711536,397.4316751660297,341.8001357586722,5271.7583637145,221.08505036013023,1.0,0.5
13,23.754480900130098,407.40291211202356,365.5546166588023,5679.161275826524,227.45593695614187,1.0,0.5
14,23.147271465923787,390.18286999048036,388.70188812472605,6069.344145817004,218.23870646116396,1.0,0.5
15,22.17587878321222,409.4397537256479,410.8777669079383,6478.783899542652,226.89575564603618,1.0,0.5
16,17.33340717837189,394.0402865580296,428.21117408631017,6872.824186100682,214.3535504573867,1.0,0.5
17,18.514944020135253,396.21884497944,446.7261181064454,7269.043031080122,216.62436650985526,1.0,0.5
18,23.370768974394935,399.37903534217594,470.09688708084036,7668.422066422298,223.0602866454829,1.0,0.5
19,21.164816094548836,395.42763052119767,491.2617031753892,8063.8496969434955,218.87863135514766,1.0,0.5
20,21.18964184265132,444.2553294053975,512.4513450180405,8508.105026348892,243.31730654535008,1.0,0.5
21,25.623001630902923,385.8901651173739,538.0743466489433,8893.995191466267,218.56808418958988,1.0,0.5
22,19.561476339494725,413.68577740691615,557.635822988438,9307.680968873183,226.4043650429528,1.0,0.5
23,22.81573895884528,427.973562077208,580.4515619472833,9735.65453095039,236.80251999744928,1.0,0.5
24,25.653392500705454,393.4847639389037,606.1049544479887,10129.139294889295,222.3957744701573,1.0,0.5
25,27.263792137743877,427.44689203340295,633.3687465857325,10556.586186922697,240.98723815444535,1.0,0.5
26,19.246179303254966,406.5656131440352,652.6149258889875,10963.151800066733,222.52898587527255,1.0,0.5
27,34.14280804171051,393.032350655658,686.757733930698,11356.18415072239,230.6589833695395,1.0,0.5
28,28.538643777981477,417.9059771369276,715.2963777086795,11774.09012785932,237.49163234644527,1.0,0.5
29,18.295371595211694,402.9369908013871,733.5917493038912,12177.027118660706,219.76386699590523,1.0,0.5
30,20.635745926093737,392.1340424213722,754.2274952299849,12569.161161082078,216.70276713677984,1.0,0.5
31,35.75683475495285,427.5763812951041,789.9843299849377,12996.737542377183,249.5450254025049,1.0,0.5
32,22.748596482197314,429.5110579619131,812.732926467135,13426.248600339095,237.50412546315385,1.0,0.5
33,24.36598943520218,443.5445959549838,837.0989159023372,13869.793196294078,246.13828741269407,1.0,0.5
34,22.973042820986066,446.22986267372147,860.0719587233233,14316.0230589678,246.08797415784682,1.0,0.5
35,18.503160793546957,416.2589958192621,878.5751195168702,14732.282054787061,226.632658703178,1.0,0.5
36,19.447178278270943,421.9400808241602,898.0222977951412,15154.222135611222,230.41721869035104,1.0,0.5
37,23.01998927798282,455.81706698665954,921.042287073124,15610.039202597882,250.9285227713126,1.0,0.5
38,40.59613700528166,398.5021950033083,961.6384240784057,16008.54139760119,239.84723450693582,1.0,0.5
39,19.96519155092791,483.82556241795135,981.6036156293336,16492.366960019142,261.87797275990357,1.0,0.5
40,21.972275642935013,430.95751828813957,1003.5758912722686,16923.32447830728,237.4510347870048,1.0,0.5
41,26.095324311548048,425.35722646464876,1029.6712155838165,17348.68170477193,238.77393754387242,1.0,0.5
42,20.461872769172018,422.18401437667507,1050.1330883529886,17770.865719148605,231.55387995750954,1.0,0.5
43,27.731097424433692,496.77370027551194,1077.8641857774223,18267.63941942412,276.11794756218967,1.0,0.5
44,31.946786499033546,447.9402167848493,1109.810972276456,18715.579636208968,255.9168948914582,1.0,0.5
45,29.047364189976697,437.0169707839695,1138.8583364664325,19152.596606992938,247.55584958196144,1.0,0.5
46,18.81769487205321,435.76730743788977,1157.6760313384857,19588.36391443083,236.7013485909981,1.0,0.5
