Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,23.372472309007915,382.9005412206813,23.372472309007915,382.9005412206813,214.82274291934857,1.0,0.5
1,20.876624224980546,389.40188276944383,44.249096533988464,772.3024239901251,215.57756560970245,1.0,0.5
2,33.30476547126394,393.127209652268,77.5538620052524,1165.4296336423931,229.86837029739795,1.0,0.5
3,21.810152708904113,415.9286890654445,99.36401471415651,1581.3583227078375,229.77449724162636,1.0,0.5
4,18.937512295317504,393.7627057986471,118.30152700947401,1975.1210285064847,215.81886519464106,1.0,0.5
5,22.345597153187693,388.83243510227624,140.6471241626617,2363.953463608761,216.76181470432581,1.0,0.5
6,24.628251162344913,421.1239613698505,165.27537532500662,2785.0774249786114,235.19023184727018,1.0,0.5
7,22.87128378283659,386.5668417132903,188.14665910784322,3171.6442666919015,216.15470463948174,1.0,0.5
8,15.130472151290208,417.40583904187014,203.27713125913343,3589.0501057337715,223.83339167222528,1.0,0.5
9,27.203487476511935,391.502938743464,230.48061873564535,3980.5530444772353,222.9549568482439,1.0,0.5
10,17.816469133239732,401.0939508544984,248.2970878688851,4381.646995331734,218.36344456048894,1.0,0.5
11,24.35462036625135,430.2120637449006,272.6517082351364,4811.859059076634,239.46065223870164,1.0,0.5
12,21.09235959931088,387.2196708628899,293.7440678344473,5199.078729939524,214.70219503075583,1.0,0.5
13,25.402349725461498,425.43848195488056,319.1464175599088,5624.517211894405,238.12159070290178,1.0,0.5
14,17.64134896368706,434.1471039612739,336.78776652359585,6058.664315855679,234.714900944324,1.0,0.5
15,18.557419382863724,420.4293461367144,355.34518590645956,6479.093661992393,228.7720924512209,1.0,0.5
16,17.151535494331323,404.6946052762196,372.4967214007909,6883.788267268613,219.4988381324411,1.0,0.5
17,25.72182151541959,404.598754214903,398.2185429162105,7288.387021483516,228.0211986228711,1.0,0.5
18,26.073601313345886,406.7029096319981,424.29214422955636,7695.089931115514,229.42505612934494,1.0,0.5
19,22.51442164135559,385.3422955822566,446.8065658709119,8080.432226697771,215.1855694324839,1.0,0.5
20,27.8855299958429,384.7140177525622,474.6920958667548,8465.146244450332,220.242538872124,1.0,0.5
21,19.51664527606685,399.50439729682205,494.2087411428217,8864.650641747154,219.26884392447786,1.0,0.5
22,23.086577873805556,391.84148437410664,517.2953190166272,9256.49212612126,219.0073200608589,1.0,0.5
23,28.02166675936343,420.1431600259474,545.3169857759907,9676.635286147208,238.09324677233712,1.0,0.5
24,18.70315897952199,401.9345243472823,564.0201447555127,10078.56981049449,219.67042115316315,1.0,0.5
25,22.684898705350207,393.24503258027505,586.7050434608628,10471.814843074764,219.30741499548773,1.0,0.5
26,36.41559459637046,416.3484060487079,623.1206380572334,10888.163249123472,244.5897976207244,1.0,0.5
27,24.92966171553997,409.5364695432777,648.0502997727733,11297.69971866675,229.6978964871788,1.0,0.5
28,28.183663881674065,405.61796529958366,676.2339636544474,11703.317683966334,230.99264653146588,1.0,0.5
29,15.143637395573737,404.19560168133984,691.3776010500211,12107.513285647674,217.24143823624365,1.0,0.5
30,23.058232971827522,387.53174083914274,714.4358340218487,12495.045026486816,216.8241033913989,1.0,0.5
31,26.372661503294832,395.9791610487014,740.8084955251435,12891.024187535517,224.36224202764555,1.0,0.5
32,26.03907788552054,390.4971517920416,766.847573410664,13281.521339327559,221.28765378154134,1.0,0.5
33,20.644904969984623,396.46491477638074,787.4924783806487,13677.98625410394,218.877362358175,1.0,0.5
34,19.067368491974065,407.74105599150533,806.5598468726228,14085.727310095446,222.93789648772673,1.0,0.5
35,20.810790488352772,411.17928023801517,827.3706373609755,14496.906590333461,226.40043060736036,1.0,0.5
36,20.89096021785019,398.00718693431054,848.2615975788257,14894.913777267771,219.89455368500546,1.0,0.5
37,19.66950364376334,421.6365427941744,867.9311012225891,15316.550320061946,230.48777504085052,1.0,0.5
38,26.14891749529877,390.4540913701666,894.0800187178878,15707.004411432112,221.3759631803821,1.0,0.5
39,26.344000068043847,390.7897618279608,920.4240187859317,16097.794173260072,221.73888098202423,1.0,0.5
40,21.11007463129162,398.1983307623198,941.5340934172233,16495.992504022393,220.20924001245152,1.0,0.5
41,20.36713443503167,398.4632246031656,961.9012278522549,16894.45572862556,219.59874673661446,1.0,0.5
42,22.359673409175027,397.499736784784,984.2609012614299,17291.95546541034,221.10954180156702,1.0,0.5
43,16.295142822568547,409.41498829594127,1000.5560440839985,17701.370453706284,221.00263697053919,1.0,0.5
44,25.51793848733977,390.2185348762776,1026.0739825713383,18091.58898858256,220.62720592547856,1.0,0.5
45,20.587287157622228,388.0531151936803,1046.6612697289606,18479.64210377624,214.61384475446238,1.0,0.5
46,20.943893791692343,445.96771848126076,1067.605163520653,18925.609822257502,243.92775303232273,1.0,0.5
47,28.743006099461827,394.5200429830032,1096.3481696201147,19320.129865240506,226.00302759096343,1.0,0.5
48,21.942057318477705,387.6569113631281,1118.2902269385925,19707.786776603632,215.77051300004175,1.0,0.5
49,22.13253726380861,410.1278576838632,1140.4227642024011,20117.914634287496,227.19646610574023,1.0,0.5
50,18.318124966755796,394.44612087378516,1158.7408891691568,20512.36075516128,215.54118540364837,1.0,0.5
