Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,19.642844998156797,390.7489582977256,19.642844998156797,390.7489582977256,215.0173241470196,1.0,0.5
1,34.83299461773146,397.00901145887593,54.475839615888255,787.7579697566016,233.33750034716942,1.0,0.5
2,26.212335087078035,398.61623085121613,80.6881747029663,1186.3742006078178,225.5204505126861,1.0,0.5
3,23.323451491286367,408.0932944496822,104.01162619425266,1594.4674950575,227.37009871612747,1.0,0.5
4,25.029881015752835,397.8795399117928,129.04150721000548,1992.3470349692927,223.96965097164923,1.0,0.5
5,23.017105124273527,398.4250636892637,152.05861233427902,2390.7720986585564,222.22963696890537,1.0,0.5
6,27.18721506874163,413.7883469489313,179.24582740302066,2804.5604456074875,234.08138854320728,1.0,0.5
7,22.5426310040655,403.2171063281247,201.78845840708615,3207.7775519356123,224.15118416812786,1.0,0.5
8,25.823464800060602,428.4856098505872,227.61192320714676,3636.2631617861994,240.0662697253542,1.0,0.5
9,38.19973182303556,385.09052266801893,265.81165503018235,4021.353684454218,230.74499315704503,1.0,0.5
10,20.29699253605312,405.6085671212102,286.10864756623545,4426.962251575428,223.10127609665824,1.0,0.5
11,28.973550649920885,394.56879223678925,315.0821982161563,4821.531043812218,226.25794676831552,1.0,0.5
12,24.264569506119123,400.5062526090369,339.34676772227544,5222.037296421255,224.51769581063758,1.0,0.5
13,23.957069793438826,402.5668459598353,363.3038375157143,5624.60414238109,225.24049277335646,1.0,0.5
14,18.71321123937823,407.1403681511549,382.0170487550925,6031.744510532245,222.2833953149557,1.0,0.5
15,24.12324329967289,401.4079495425887,406.1402920547654,6433.1524600748335,224.82721807096723,1.0,0.5
16,36.211228785431516,392.553358215291,442.3515208401969,6825.705818290125,232.48790789307702,1.0,0.5
17,16.16702089599518,401.2028217348965,458.51854173619205,7226.908640025021,216.7684317634434,1.0,0.5
18,20.1273431745763,427.39674599375195,478.64588491076836,7654.305386018773,233.82571617145229,1.0,0.5
19,22.82263669782134,428.6484348601993,501.4685216085897,8082.953820878972,237.146854127921,1.0,0.5
20,24.24755838659241,431.48939732499156,525.7160799951821,8514.443218203964,239.99225704908818,1.0,0.5
21,21.997280476768317,435.37947852792104,547.7133604719504,8949.822696731884,239.68701974072883,1.0,0.5
22,24.081316040783303,392.8184895833982,571.7946765127338,9342.641186315283,220.4905608324824,1.0,0.5
23,25.069531528766664,398.55183259232325,596.8642080415004,9741.193018907607,224.3454478249283,1.0,0.5
24,25.30506970838,453.2572966235053,622.1692777498804,10194.450315531112,251.93371802013263,1.0,0.5
25,22.78416589563542,417.8763345669111,644.9534436455158,10612.326650098023,231.72233317909098,1.0,0.5
26,24.01159849506547,394.6811124912195,668.9650421405813,11007.007762589243,221.35215474067522,1.0,0.5
27,28.79084414676552,412.13315892791707,697.7558862873468,11419.140921517159,234.85742361072406,1.0,0.5
28,23.06687174205921,432.81779885893866,720.822758029406,11851.958720376097,239.47577117152855,1.0,0.5
29,21.413587563621103,457.7598587006088,742.2363455930272,12309.718579076705,250.2935169139255,1.0,0.5
30,24.891178994073318,400.58123450223707,767.1275245871005,12710.299813578942,225.18179624519186,1.0,0.5
31,18.45087457946066,412.1347414298976,785.5783991665612,13122.43455500884,224.51824529440944,1.0,0.5
32,24.350079123949058,404.94315141524135,809.9284782905103,13527.377706424082,226.82165483156973,1.0,0.5
33,31.451550550412342,423.2541170967995,841.3800288409226,13950.631823520882,243.0786090988121,1.0,0.5
34,25.56742341098864,427.7307138724562,866.9474522519113,14378.362537393337,239.43278034721675,1.0,0.5
35,25.380625504273212,403.3222620737316,892.3280777561845,14781.68479946707,227.04175654113902,1.0,0.5
36,32.18164755467353,438.801671748053,924.509725310858,15220.486471215123,251.58248342870004,1.0,0.5
37,20.205458966607516,442.0491914585423,944.7151842774655,15662.535662673665,241.23005469587866,1.0,0.5
38,31.134977230957926,392.78105977870354,975.8501615084234,16055.316722452368,227.5255071203097,1.0,0.5
39,36.96853024174687,384.5493364040722,1012.8186917501703,16439.86605885644,229.24319844378297,1.0,0.5
40,21.39155305926465,466.3673146074265,1034.210244809435,16906.233373463867,254.5752103629779,1.0,0.5
41,26.515876239953933,424.4250162453771,1060.726121049389,17330.658389709242,238.7283843626425,1.0,0.5
42,21.383198223380763,467.710604086181,1082.1093192727697,17798.368993795422,255.23850026647125,1.0,0.5
43,22.52386908249674,405.29905505208774,1104.6331883552664,18203.66804884751,225.1733966085406,1.0,0.5
44,20.12428934051254,462.97684299310947,1124.757477695779,18666.64489184062,251.61271083706728,1.0,0.5
45,21.933584480100784,389.24781524725165,1146.6910621758798,19055.89270708787,216.55749210372662,1.0,0.5
46,22.54324721221229,426.5164321118929,1169.234309388092,19482.409139199764,235.80146326815876,1.0,0.5
47,22.304010780759306,412.3497466054843,1191.5383201688512,19894.758885805248,228.47888408350147,1.0,0.5
48,34.57527225256518,459.84455370383625,1226.1135924214163,20354.603439509083,264.4975491044833,1.0,0.5
49,17.70300177371998,411.7946265240819,1243.8165941951363,20766.398066033165,223.60031503576093,1.0,0.5
50,25.46569560973417,464.15281509012715,1269.2822898048705,21230.550881123294,257.54210315479776,1.0,0.5
51,45.29115387120686,423.76651319752534,1314.5734436760774,21654.31739432082,257.17441046996953,1.0,0.5
52,20.989115747245407,405.410902886576,1335.562559423323,22059.728297207395,223.6945671905334,1.0,0.5
53,24.36532052978969,398.5020231651451,1359.9278799531126,22458.23032037254,223.61633211236224,1.0,0.5
54,22.965661790918357,426.040788601928,1382.893541744031,22884.271108974466,235.98605609188235,1.0,0.5
55,23.129491284232795,468.1921081260593,1406.0230330282636,23352.463217100525,257.2255453472624,1.0,0.5
56,34.679953964178765,464.3264435735841,1440.7029869924424,23816.78966067411,266.8431757509708,1.0,0.5
57,25.790721122943772,405.89307979519685,1466.4937081153862,24222.682740469307,228.7372610205422,1.0,0.5
58,17.46506829278957,419.1972980642537,1483.9587764081757,24641.88003853356,227.0637173249164,1.0,0.5
59,25.201747290227814,452.910214674475,1509.1605236984035,25094.790253208033,251.65685462746532,1.0,0.5
