Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,0.7173552619197106,UAV_1,0.3408993185885688,0.1370854400836178,0.1370854400836178
0,1,2.7609237713455563,UAV_0,0.0403503407861852,0.38545335758911714,0.38545335758911714
0,2,3.5507380020242976,Local,0.0,0.3550738002024298,0.3550738002024298
0,3,1.9292789942473023,UAV_0,0.023840870843965477,0.21223074085732505,0.21223074085732505
0,4,1.236810234533079,Local,0.0,0.12368102345330786,0.12368102345330786
0,5,2.661391260795645,Local,0.0,0.26613912607956447,0.26613912607956447
0,6,2.1372849934065647,UAV_2,0.10152618463955584,0.5142339042458749,0.5142339042458749
0,7,2.7712038035444833,Local,0.0,0.27712038035444825,0.27712038035444825
0,8,1.9430246693054187,Local,0.0,0.19430246693054187,0.19430246693054187
0,9,0.7633196146993907,Local,0.0,0.07633196146993906,0.07633196146993906
1,0,0.7529324426428945,UAV_1,0.06889625866126026,0.13979627029041958,0.2768817103740374
1,1,4.080183648106556,UAV_1,0.035635428569317125,1.0026987957829536,1.3881521533720709
1,2,3.260908834401704,Local,0.0,0.32609088344017034,0.6811646836426002
1,3,3.469634326244929,Local,0.0,0.3469634326244928,0.5591941734818179
1,4,1.1044275454207977,Local,0.0,0.11044275454207975,0.2341237779953876
1,5,1.4819253674206807,Local,0.0,0.14819253674206806,0.41433166282163253
1,6,1.342132206175691,Local,0.0,0.1342132206175691,0.648447124863444
1,7,3.307416843574653,UAV_0,0.06968828976889609,0.4828896462342337,0.760010026588682
1,8,2.886633098645277,UAV_1,0.06652911135773987,0.7714981073085174,0.9658005742390593
1,9,1.4859251560582651,Local,0.0,0.1485925156058265,0.22492447707576557
2,0,4.332351180864863,Local,0.0,0.43323511808648624,0.7101168284605237
2,1,4.798649898807982,UAV_2,0.1455399593507725,0.8931104822736926,2.2812626356457635
2,2,2.8716414290174703,Local,0.0,0.28716414290174697,0.9683288265443472
2,3,2.8374531105950913,Local,0.0,0.2837453110595091,0.8429394845413269
2,4,1.5884491876045348,Local,0.0,0.15884491876045348,0.3929686967558411
2,5,10.810533780922322,UAV_2,0.15410515489233614,2.282360707116844,2.6966923699384764
2,6,2.757511185723269,UAV_2,0.11583195084294763,0.6789221516266628,1.3273692764901068
2,7,2.5000345143828895,Local,0.0,0.25000345143828895,1.010013478026971
2,8,1.151738459669171,Local,0.0,0.11517384596691711,1.0809744202059763
2,9,4.70847461462162,UAV_2,0.11361401769971846,0.8903864780347563,1.1153109551105218
3,0,2.7173452096394763,Local,0.0,0.2717345209639476,0.9818513494244714
3,1,1.1824196937507585,UAV_2,0.05922225787266585,0.21171532734574153,2.492977962991505
3,2,1.7760279201292215,Local,0.0,0.17760279201292212,1.1459316185572692
3,3,1.3855435021175901,Local,0.0,0.13855435021175902,0.9814938347530859
3,4,1.8081089535063288,Local,0.0,0.18081089535063288,0.573779592106474
3,5,1.3043637003905768,UAV_2,0.026931903782644595,0.2726245484873382,2.9693169184258146
3,6,2.965570195531503,Local,0.0,0.2965570195531503,1.623926296043257
3,7,3.572793758402562,UAV_0,0.40622521886351587,0.305204212248021,1.315217690274992
3,8,2.7351658836574755,Local,0.0,0.27351658836574755,1.3544910085717239
3,9,3.677941640068088,UAV_2,0.19533410628244333,0.6550966191604692,1.770407574270991
4,0,0.6614074043790145,UAV_2,0.07858316466640713,0.16028279943124382,1.1421341488557153
4,1,4.392595116819024,UAV_1,0.011013098098990886,0.5057847842019298,2.998762747193435
4,2,1.9406960385822993,Local,0.0,0.1940696038582299,1.3400012224154991
4,3,2.583171264945633,Local,0.0,0.2583171264945633,1.2398109612476493
4,4,2.6691510752841587,Local,0.0,0.26691510752841585,0.8406946996348899
4,5,15.0,UAV_2,0.48307898353023265,2.491972665783337,5.461289584209151
4,6,2.9211348518628144,Local,0.0,0.29211348518628144,1.9160397812295384
4,7,2.4763074550945046,Local,0.0,0.2476307455094504,1.5628484357844423
4,8,3.458358752185558,Local,0.0,0.34583587521855574,1.7003268837902796
4,9,3.300132260617588,Local,0.0,0.33001322606175876,2.10042080033275
5,0,0.6539501539797966,Local,0.0,0.06539501539797965,1.207529164253695
5,1,1.330726128260184,UAV_2,0.22098532439066232,0.2880276580047476,3.2867904051981824
5,2,15.0,UAV_2,0.3891632924860836,3.973813165411916,5.313814387827415
5,3,1.8262720978298832,UAV_2,0.01460510488400322,0.29690082916788163,1.536711790415531
5,4,2.6223282249266187,Local,0.0,0.26223282249266183,1.1029275221275516
5,5,15.0,UAV_2,0.47910237992488786,6.174853332675087,11.63614291688424
5,6,0.654839599984069,UAV_1,0.0455785170420006,0.12396086466302021,2.0400006458925586
5,7,2.384073262723913,UAV_1,0.3651970545195088,0.5051707247979635,2.0680191605824056
5,8,2.5458037374092815,Local,0.0,0.25458037374092807,1.9549072575312076
5,9,1.0647291031985202,Local,0.0,0.106472910319852,2.206893710652602
6,0,1.603174891407523,UAV_1,0.01310949518084426,0.17887572046390884,1.3864048847176038
6,1,3.5229568807152587,Local,0.0,0.35229568807152584,3.639086093269708
6,2,1.5188807492150813,Local,0.0,0.1518880749215081,5.465702462748923
6,3,4.079495008934595,Local,0.0,0.40794950089345944,1.9446612913089905
6,4,1.9039652349999354,UAV_1,0.3823425551934319,0.3056038025002642,1.4085313246278157
6,5,2.1322111653986213,UAV_2,0.0789569504873495,0.34705818401345345,11.983201100897693
6,6,3.5400870007298058,Local,0.0,0.3540087000729806,2.3940093459655394
6,7,3.142713849494207,Local,0.0,0.3142713849494207,2.382290545531826
6,8,3.351397472161403,Local,0.0,0.33513974721614026,2.290047004747348
6,9,2.6134731265188433,UAV_0,0.11651312905670119,0.41492675413389135,2.6218204647864933
7,0,2.6964813220198307,Local,0.0,0.2696481322019831,1.6560530169195868
7,1,2.497586172709928,Local,0.0,0.24975861727099274,3.888844710540701
7,2,1.3283444030381046,Local,0.0,0.13283444030381045,5.598536903052733
7,3,1.9563188959232793,Local,0.0,0.19563188959232788,2.140293180901318
7,4,3.1301217470932037,Local,0.0,0.3130121747093203,1.7215434993371361
7,5,1.0454171215818377,UAV_1,0.10321364157158215,0.3001670603672558,12.28336816126495
7,6,3.0256907255086065,Local,0.0,0.30256907255086063,2.6965784185164
7,7,2.8714803303094674,UAV_0,0.11943748735408062,0.6499332199687191,3.0322237655005453
7,8,2.146710763566607,Local,0.0,0.2146710763566607,2.5047180811040084
7,9,2.738967130630945,UAV_0,0.033450860997477475,0.3375010388461308,2.959321503632624
8,0,2.9334533602468347,Local,0.0,0.29334533602468343,1.9493983529442702
8,1,3.579366814846219,UAV_0,0.01058248938371459,0.391861264514499,4.2807059750552
8,2,2.7031756126052553,Local,0.0,0.2703175612605255,5.868854464313259
8,3,3.3002400526404614,UAV_1,0.041679948702242946,0.5037104335496394,2.6440036144509573
8,4,6.202774261445027,UAV_2,0.3976136509681161,1.157555441079449,2.8790989404165854
8,5,2.039826796917522,UAV_2,0.018039955112513214,0.2567524222697862,12.540120583534735
8,6,1.9405387702208503,Local,0.0,0.194053877022085,2.890632295538485
8,7,2.2506207681340484,UAV_0,0.30529870623028904,0.4871880895729463,3.5194118550734914
8,8,2.738119661101949,Local,0.0,0.27381196611019487,2.778530047214203
8,9,0.6449292946692409,Local,0.0,0.06449292946692407,3.023814433099548
9,0,3.0507165124519084,Local,0.0,0.3050716512451908,2.254470004189461
9,1,1.5252752902070823,Local,0.0,0.1525275290207082,4.4332335040759085
9,2,3.102948470536909,Local,0.0,0.31029484705369087,6.17914931136695
9,3,0.8264373625288263,Local,0.0,0.08264373625288263,2.72664735070384
9,4,1.7647067450519058,Local,0.0,0.17647067450519058,3.055569614921776
