Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,3.0826592567491202,UAV_2,0.007835596666626969,0.32337623471890814,0.32337623471890814
0,1,1.7083177078546183,Local,0.0,0.1708317707854618,0.1708317707854618
0,2,3.9884905159452537,Local,0.0,0.39884905159452533,0.39884905159452533
0,3,4.72494016958756,Local,0.0,0.4724940169587559,0.4724940169587559
0,4,3.968969337946136,Local,0.0,0.39689693379461355,0.39689693379461355
0,5,1.4072179748667069,UAV_0,0.06230148717150028,0.24345044548468286,0.24345044548468286
0,6,1.2741057112769476,Local,0.0,0.12741057112769474,0.12741057112769474
0,7,4.3093314277247785,Local,0.0,0.43093314277247774,0.43093314277247774
0,8,1.6940163306280942,Local,0.0,0.16940163306280942,0.16940163306280942
0,9,1.3983094166307555,UAV_1,0.0011482549616959458,0.13999608521150447,0.13999608521150447
1,0,2.0541280022550947,Local,0.0,0.20541280022550942,0.5287890349444175
1,1,1.975613813355139,Local,0.0,0.19756138133551387,0.3683931521209757
1,2,1.8547625037593838,Local,0.0,0.18547625037593835,0.5843253019704637
1,3,4.34813455281165,Local,0.0,0.43481345528116483,0.9073074722399208
1,4,2.9185476943558304,Local,0.0,0.291854769435583,0.6887517032301965
1,5,1.212349165251643,UAV_1,0.06279623807044751,0.16755400726600736,0.4110044527506902
1,6,0.9388291895756845,UAV_0,0.0976510949610317,0.15918768299962624,0.286598254127321
1,7,2.487337867192319,UAV_0,0.0035498329514078147,0.26391622213366794,0.6948493649061457
1,8,3.443115720756851,Local,0.0,0.344311572075685,0.5137132051384945
1,9,4.124374285282224,Local,0.0,0.4124374285282224,0.5524335137397269
2,0,1.3962771402290668,Local,0.0,0.1396277140229067,0.6684167489673243
2,1,2.5563305896391135,Local,0.0,0.2556330589639113,0.624026211084887
2,2,1.6195509416111946,Local,0.0,0.16195509416111945,0.7462803961315831
2,3,2.6700156495062455,Local,0.0,0.26700156495062455,1.1743090371905454
2,4,4.18065250713027,Local,0.0,0.41806525071302686,1.1068169539432233
2,5,1.5102845119956116,Local,0.0,0.15102845119956115,0.5620329039502514
2,6,2.837877270965674,Local,0.0,0.2837877270965674,0.5703859812238884
2,7,1.8424406153960844,Local,0.0,0.1842440615396084,0.8790934264457541
2,8,1.3103459375388322,Local,0.0,0.1310345937538832,0.6447477988923778
2,9,2.5473805313305196,Local,0.0,0.254738053133052,0.8071715668727789
3,0,2.557036896681418,Local,0.0,0.2557036896681418,0.924120438635466
3,1,1.0830398466266775,Local,0.0,0.10830398466266775,0.7323301957475548
3,2,1.8494703006545983,Local,0.0,0.1849470300654598,0.9312274261970429
3,3,2.7655212296712253,Local,0.0,0.2765521229671225,1.4508611601576678
3,4,3.5459318689132235,Local,0.0,0.35459318689132235,1.4614101408345457
3,5,1.6753600988103379,UAV_2,0.00935627038238507,0.1696861001364054,0.7317190040866568
3,6,1.9681680817138825,Local,0.0,0.19681680817138822,0.7672027893952766
3,7,1.192134505953278,UAV_1,0.07157237584284423,0.19082654506540322,1.0699199715111574
3,8,2.2418942238602684,Local,0.0,0.22418942238602682,0.8689372212784046
3,9,2.831761200769775,Local,0.0,0.2831761200769775,1.0903476869497564
4,0,2.855267478526162,Local,0.0,0.2855267478526161,1.2096471864880822
4,1,1.6740273696942511,UAV_1,0.04330341064115598,0.21689375140575629,0.949223947153311
4,2,1.7119009812369472,Local,0.0,0.17119009812369473,1.1024175243207377
4,3,2.133115636381396,Local,0.0,0.21331156363813963,1.6641727237958075
4,4,3.7701359021203635,Local,0.0,0.3770135902120364,1.838423731046582
4,5,1.4008151387077534,UAV_2,0.00859590243674808,0.14209416440815212,0.873813168494809
4,6,3.2707041038231157,Local,0.0,0.32707041038231155,1.094273199777588
4,7,1.201422449731565,Local,0.0,0.1201422449731565,1.1900622164843138
4,8,3.1805050350692143,Local,0.0,0.3180505035069214,1.186987724785326
4,9,1.3312815205217075,Local,0.0,0.13312815205217077,1.2234758390019271
5,0,1.616736552354478,Local,0.0,0.1616736552354478,1.37132084172353
5,1,1.4027576719870156,Local,0.0,0.14027576719870155,1.0894997143520126
5,2,2.6836609058237655,Local,0.0,0.2683660905823765,1.370783614903114
5,3,3.0899872902668983,Local,0.0,0.3089987290266898,1.9731714528224973
5,4,0.9969983618159296,UAV_2,0.021570765233397106,0.11156977031437353,1.9499935013609555
5,5,2.845807114110737,Local,0.0,0.2845807114110737,1.1583938799058826
5,6,3.9300806213645587,Local,0.0,0.3930080621364559,1.487281261914044
5,7,2.750928329103636,Local,0.0,0.27509283291036357,1.4651550493946774
5,8,2.0762932688321905,Local,0.0,0.20762932688321903,1.394617051668545
5,9,2.5221319221088585,Local,0.0,0.2522131922108858,1.4756890312128128
6,0,1.734511034534408,Local,0.0,0.17345110345344078,1.5447719451769708
6,1,6.999280006248915,UAV_1,0.3440275460879823,0.4908895674336491,1.5803892817856617
6,2,1.590519760541691,Local,0.0,0.1590519760541691,1.5298355909572832
6,3,2.2479008538595897,Local,0.0,0.22479008538595893,2.1979615382084563
6,4,2.6834387609744494,Local,0.0,0.2683438760974449,2.2183373774584005
6,5,0.9432816491438067,Local,0.0,0.09432816491438066,1.2527220448202632
6,6,1.7162179705424134,Local,0.0,0.17162179705424133,1.6589030589682854
6,7,2.1412781721607237,UAV_1,0.017572379839453197,0.2452184466679468,1.7103734960626242
6,8,1.237351340096681,Local,0.0,0.12373513400966808,1.5183521856782132
6,9,2.824376433312111,UAV_2,0.035102975542229686,0.30764147501429634,1.7833305062271092
7,0,2.6817261389337843,UAV_1,0.0915948181457116,0.3167492971587551,1.861521242335726
7,1,0.8490002451644107,Local,0.0,0.08490002451644107,1.6652893063021028
