Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,26.463442828123522,407.9193108026265,26.463442828123522,407.9193108026265,230.4230982294368,1.0,0.5
1,22.630098945918142,399.2373349095624,49.09354177404167,807.156645712189,222.24876640069934,1.0,0.5
2,24.1842758672437,407.4659320620275,73.27781764128537,1214.6225777742166,227.91724189825743,1.0,0.5
3,22.67754489613975,415.1720482992243,95.95536253742512,1629.794626073441,230.2635690457519,1.0,0.5
4,27.629110087046683,413.96737806474397,123.5844726244718,2043.762004138185,234.61279911941867,1.0,0.5
5,21.118933512714147,401.65956810904737,144.70340613718594,2445.4215722472322,221.94871756723782,1.0,0.5
6,19.563292391823907,412.2293786225004,164.26669852900983,2857.6509508697327,225.67798170307412,1.0,0.5
7,19.03346298127388,400.6251073193795,183.30016151028371,3258.276058189112,219.34601664096363,1.0,0.5
8,25.826348479664173,402.6450673607163,209.1265099899479,3660.9211255498285,227.14888216002234,1.0,0.5
9,24.917899502328694,387.8262342964924,234.0444094922766,4048.7473598463207,218.8310166505749,1.0,0.5
10,30.796555402482674,403.13770426532017,264.8409648947593,4451.8850641116405,232.36540753514277,1.0,0.5
11,38.44861139860478,442.14632483997946,303.28957629336406,4894.03138895162,259.5217738185945,1.0,0.5
12,21.59119076889457,394.539250590374,324.88076706225866,5288.570639541994,218.86081606408158,1.0,0.5
13,38.69544652891497,396.98902564767576,363.57621359117366,5685.559665189669,237.18995935275285,1.0,0.5
14,26.509804800392924,388.6516975086525,390.0860183915666,6074.211362698322,220.83565355471916,1.0,0.5
15,28.185430338384275,399.31444183843445,418.27144872995086,6473.525804536756,227.8426512576015,1.0,0.5
16,21.40225260883999,428.4274737481779,439.67370133879086,6901.953278284935,235.61598948292894,1.0,0.5
17,18.48787562467297,415.0919795013178,458.16157696346386,7317.0452577862525,226.03386537533186,1.0,0.5
18,28.062220978706485,393.86441552133834,486.22379794217034,7710.909673307591,224.99442873937565,1.0,0.5
19,30.348282003453562,407.4013881956374,516.572079945624,8118.311061503228,234.04897610127227,1.0,0.5
20,29.052093517916003,397.66791735432844,545.6241734635399,8515.978978857556,227.88605219508023,1.0,0.5
21,28.8087268361394,399.57305459598814,574.4329002996793,8915.552033453545,228.59525413413348,1.0,0.5
22,23.04232361336701,425.871874531062,597.4752239130463,9341.423907984607,235.97826087889803,1.0,0.5
23,19.303030214743657,398.72525572090717,616.77825412779,9740.149163705513,218.66565807519726,1.0,0.5
24,31.279320148464098,409.2558864767934,648.0575742762541,10149.405050182308,235.90726338686082,1.0,0.5
25,25.833305660323273,385.151779914726,673.8908799365773,10534.556830097034,218.40919561768627,1.0,0.5
26,27.518992744756382,384.5756266156791,701.4098726813337,10919.132456712712,219.80680605259593,1.0,0.5
27,24.436799320011723,417.7442170426701,725.8466720013454,11336.876673755381,233.30890784134675,1.0,0.5
28,25.840241218676557,404.3007847456453,751.6869132200219,11741.177458501026,227.9906335914992,1.0,0.5
29,27.71797904251315,394.730934349136,779.404892262535,12135.908392850162,225.08344621708116,1.0,0.5
30,21.73207372018016,424.7748516800127,801.1369659827152,12560.683244530175,234.1194995601865,1.0,0.5
31,23.817372019718878,418.6542569318709,824.954338002434,12979.337501462047,233.14450048565433,1.0,0.5
32,21.74501241611655,388.03860316709665,846.6993504185506,13367.376104629144,215.76431399966486,1.0,0.5
33,22.08373102973037,396.1286103729256,868.783081448281,13763.50471500207,220.14803621619316,1.0,0.5
34,29.05696717580219,424.15045205911787,897.8400486240832,14187.655167061186,241.13219320536112,1.0,0.5
35,17.918556530064937,390.23648793339794,915.7586051541482,14577.891654994584,213.0368004967639,1.0,0.5
36,20.286905564073656,408.9847848829652,936.0455107182219,14986.87643987755,224.77929800555626,1.0,0.5
37,12.927475663270073,410.57178689066393,948.972986381492,15397.448226768212,218.21336910860202,1.0,0.5
38,23.30991896712018,439.6731564988563,972.2829053486122,15837.12138326707,243.14649721654834,1.0,0.5
39,30.027623334101236,456.75060342711333,1002.3105286827134,16293.871986694183,258.4029250476579,1.0,0.5
40,19.99880029474957,411.011723425886,1022.309328977463,16704.88371012007,225.50466200769256,1.0,0.5
41,33.00663902946894,434.94997945186975,1055.315968006932,17139.83368957194,250.48162875540382,1.0,0.5
42,27.474883812288617,453.11464045973486,1082.7908518192207,17592.948330031675,254.03220404215605,1.0,0.5
43,27.464958993731457,432.7069323182987,1110.2558108129522,18025.655262349974,243.81842515288082,1.0,0.5
44,46.930863160875965,462.7883286694707,1157.1866739738282,18488.443591019444,278.3250274956113,1.0,0.5
45,25.0618813969178,417.55970259047893,1182.248555370746,18906.003293609923,233.84173269215728,1.0,0.5
46,22.763481327739346,425.4842062005953,1205.0120366984854,19331.48749981052,235.505584428037,1.0,0.5
47,29.99093051168636,406.3137158004313,1235.0029672101718,19737.80121561095,233.147788411902,1.0,0.5
48,34.67837076718471,446.8385076126447,1269.6813379773566,20184.639723223594,258.09762457350706,1.0,0.5
49,29.780406829288193,408.9143767545634,1299.461744806645,20593.55409997816,234.2375952065699,1.0,0.5
50,24.23174782023804,471.9782991025774,1323.693492626883,21065.532399080737,260.22089737152675,1.0,0.5
51,26.02636119459767,435.65987862693265,1349.7198538214807,21501.19227770767,243.856300508064,1.0,0.5
52,17.541254041160066,468.42954666541647,1367.2611078626408,21969.621824373084,251.7560273738683,1.0,0.5
53,38.612872601216985,415.52485836992065,1405.8739804638578,22385.146682743005,246.37530178617732,1.0,0.5
54,24.522466056617,447.9354614968827,1430.396446520475,22833.08214423989,248.49019680505833,1.0,0.5
55,20.13021162229337,391.06782870014746,1450.5266581427684,23224.149972940035,215.6641259723671,1.0,0.5
56,23.563484314121897,450.07261115597385,1474.0901424568904,23674.22258409601,248.59978989210882,1.0,0.5
57,36.91962760829482,452.0660620982637,1511.0097700651852,24126.288646194273,262.9526586574267,1.0,0.5
58,21.17912974509897,401.07068883348796,1532.188899810284,24527.35933502776,221.71447416184296,1.0,0.5
59,24.016923350724937,450.29609105187734,1556.205823161009,24977.655426079637,249.1649688766636,1.0,0.5
