Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,1.2095408571290933,UAV_0,0.0266711919390191,0.1573013248754911,0.1573013248754911
0,1,1.060038691654666,Local,0.0,0.10600386916546657,0.10600386916546657
0,2,2.3794309912374882,Local,0.0,0.2379430991237488,0.2379430991237488
0,3,0.7554955834015222,Local,0.0,0.07554955834015223,0.07554955834015223
0,4,1.2241574925274787,UAV_2,0.0064419224837918305,0.14828860593863424,0.14828860593863424
0,5,1.4529465662757528,UAV_2,0.010287723360566334,0.21657376764025288,0.21657376764025288
0,6,11.494445703113255,UAV_2,0.09477346627838378,1.2386407001917514,1.2386407001917514
0,7,3.230553681085231,Local,0.0,0.32305536810852303,0.32305536810852303
0,8,2.0018194874207293,Local,0.0,0.2001819487420729,0.2001819487420729
0,9,5.0975915679288235,UAV_2,0.008854616985142805,0.3431126546837823,0.3431126546837823
1,0,3.7002629874470387,UAV_0,0.025392195882022205,0.5035418345415406,0.6608431594170316
1,1,1.568223623021657,UAV_1,0.09425465147927126,0.3396957990035001,0.44569966816896667
1,2,3.0877734653788047,Local,0.0,0.3087773465378804,0.5467204456616293
1,3,3.6827926724999585,Local,0.0,0.3682792672499958,0.443828825590148
1,4,4.039298608461253,Local,0.0,0.4039298608461253,0.5522184667847596
1,5,1.208272574404178,UAV_2,0.03434809111831139,0.1519248701964463,0.36849863783669917
1,6,2.060932801729399,Local,0.0,0.20609328017293987,1.4447339803646913
1,7,2.6033664914782255,Local,0.0,0.26033664914782256,0.5833920172563456
1,8,2.062117909987994,Local,0.0,0.20621179099879938,0.4063937397408723
1,9,3.851605045367378,UAV_0,0.007108170478573525,0.4002552265877589,0.7433678812715412
2,0,1.361276494529525,Local,0.0,0.1361276494529525,0.7969708088699842
2,1,2.9996812811720166,Local,0.0,0.2999681281172017,0.7456677962861684
2,2,2.0167972289943887,Local,0.0,0.20167972289943883,0.7484001685610681
2,3,1.6164220397313216,Local,0.0,0.16164220397313214,0.6054710295632801
2,4,1.7497115171658426,Local,0.0,0.17497115171658423,0.7271896185013438
2,5,4.465170618302503,UAV_2,0.009364459168344767,0.46906436216921576,0.8375630000059149
2,6,1.59150498502312,UAV_1,0.04140044180998224,0.2043581911838375,1.6490921715485287
2,7,1.3045266588660471,Local,0.0,0.13045266588660473,0.7138446831429504
2,8,2.6633758161863934,UAV_0,0.0027894725449709393,0.27892969259929834,0.6853234323401707
2,9,2.4257641899713756,Local,0.0,0.2425764189971375,0.9859443002686787
3,0,1.11429127492252,Local,0.0,0.11142912749225198,0.9083999363622361
3,1,3.5761562143821704,UAV_1,0.04388953694436189,0.5347378487700718,1.2804056450562402
3,2,1.3419459388115944,Local,0.0,0.13419459388115942,0.8825947624422275
3,3,3.8572914180253965,Local,0.0,0.3857291418025396,0.9912001713658197
3,4,3.8504712575301996,Local,0.0,0.3850471257530199,1.1122367442543637
3,5,0.8460053199610542,UAV_2,0.014304547152538902,0.09205392748448536,0.9296169274904003
3,6,1.237034266098698,UAV_1,0.07301469900728759,0.22040838190337095,1.8695005534518996
3,7,0.9423158131051403,UAV_0,0.039399627377497914,0.09582360931218661,0.8096682924551369
3,8,2.320596132967223,Local,0.0,0.23205961329672226,0.917383045636893
3,9,3.7916789084538576,Local,0.0,0.3791678908453857,1.3651121911140645
4,0,1.3766458416766463,UAV_2,0.06041858231099712,0.19722266046581802,1.1056225968280542
4,1,3.0272506574012716,UAV_1,0.003979277135800887,0.3132978365702747,1.593703481626515
4,2,1.6696996175880232,Local,0.0,0.1669699617588023,1.0495647242010298
4,3,1.473851362804213,Local,0.0,0.14738513628042127,1.1385853076462409
4,4,3.803138086437521,Local,0.0,0.380313808643752,1.4925505528981158
4,5,5.847823675659503,UAV_2,0.08918007635829742,0.5765681697534815,1.5061850972438817
4,6,2.602447165309897,UAV_0,0.03261943406674573,0.28797653497776887,2.1574770884296686
4,7,3.4910629163759483,Local,0.0,0.34910629163759477,1.1587745840927317
4,8,2.237993969320182,Local,0.0,0.22379939693201814,1.1411824425689112
4,9,1.554270016886768,Local,0.0,0.1554270016886768,1.5205391928027412
5,0,3.3357660392001596,UAV_2,0.009035406548987835,0.3591428447571631,1.4647654415852174
5,1,1.6924204466363169,Local,0.0,0.16924204466363166,1.7629455262901466
5,2,1.0267038101785448,Local,0.0,0.10267038101785447,1.1522351052188842
5,3,1.6184423590050805,Local,0.0,0.161844235900508,1.3004295435467488
5,4,1.341555290315192,Local,0.0,0.1341555290315192,1.626706081929635
5,5,3.653295481438633,UAV_2,0.028024783991021547,0.4812967697939651,1.9874818670378467
5,6,2.29900986060679,Local,0.0,0.22990098606067896,2.3873780744903477
5,7,2.9372226312669687,Local,0.0,0.29372226312669686,1.4524968472194286
5,8,2.9869545598594964,UAV_0,0.02066824330667591,0.3694547144367225,1.5106371570056338
5,9,15.0,UAV_2,0.13685789923936625,0.7069640814645644,2.2275032742673053
6,0,1.101064970733332,Local,0.0,0.11010649707333318,1.5748719386585506
6,1,1.0835239560848549,Local,0.0,0.10835239560848547,1.871297921898632
6,2,1.9756409698653075,Local,0.0,0.19756409698653074,1.3497992022054148
6,3,5.858172872240576,UAV_1,0.1283940639351497,0.32336070221183755,1.6237902457585864
6,4,1.6360203556593542,Local,0.0,0.16360203556593542,1.7903081174955704
6,5,0.7061434931686797,Local,0.0,0.07061434931686797,2.0580962163547145
6,6,1.1777008658627355,UAV_2,0.007064708234230546,0.12563393932214217,2.5130120138124896
6,7,5.401433132104443,UAV_2,0.03740137369571831,0.16635675026763452,1.618853597487063
6,8,0.5275593552797359,Local,0.0,0.05275593552797358,1.5633930925336075
6,9,2.492536015772132,Local,0.0,0.24925360157721319,2.4767568758445186
7,0,1.2458509929143335,UAV_2,0.009125956462971983,0.12889194258747727,1.7037638812460278
7,1,1.4918799742405886,UAV_0,0.0017677920276135736,0.14971984498596777,2.0210177668846
7,2,4.061668651751099,Local,0.0,0.4061668651751099,1.7559660673805246
7,3,5.461080076045629,UAV_1,0.5425355038453517,0.7564528143292987,2.380243060087885
