Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,514.7781857245312,849.2984994390251,137.33079501506586,0.0,137.33079501506586,137.33079501506586
0,1,211.00369468600655,329.9659614158355,138.16133853641264,0.0,138.16133853641264,138.16133853641264
0,2,788.4712813642187,325.49239883150693,136.6104313178776,0.014123643403289154,136.6245549612809,136.6245549612809
1,0,509.50648121118314,835.596424047238,136.77910987772128,0.309728903930816,137.0888387816521,274.41963379671796
1,1,220.58392674232113,337.3945515378229,127.96092537045493,0.0,127.96092537045493,266.1222639068676
1,2,773.886428480603,327.88291713021147,137.25539856540144,0.3707437175767964,137.62614228297824,274.25069724425913
2,0,508.42417250789833,821.0769472231467,136.20456314402875,0.009514008630890938,136.21407715265966,410.6337109493776
2,1,230.03914890225403,348.3912091946097,135.9399075160836,0.0,135.9399075160836,402.0621714229512
2,2,759.0104225792791,328.2855629992477,137.76060915488426,0.0,137.76060915488426,412.0113063991434
3,0,509.68695149906176,806.3041647737384,137.48779472497125,0.03885500549180412,137.52664973046305,548.1603606798407
3,1,238.32487900581947,356.6737026587355,127.19627730247882,0.0,127.19627730247882,529.2584487254301
3,2,744.3295761788443,330.54974555392414,137.6256185729156,0.0,137.6256185729156,549.636924972059
4,0,496.85614627133316,798.8871076145607,137.45652839274118,0.014754305388270812,137.47128269812944,685.6316433779701
4,1,251.78084009927304,362.9953749825251,137.6881287800997,0.4860235530567074,138.1741523331564,667.4326010585864
4,2,729.6237334157037,332.2809611135027,137.39265890723772,0.03870436290827159,137.431363270146,687.068288242205
5,0,498.2593453288069,784.4193123558814,136.0925088146619,0.07022815463443935,136.16273696929633,821.7943803472665
5,1,265.84632953231863,367.8226640765749,137.70732173886424,0.0,137.70732173886424,805.1399227974507
5,2,715.5338601061386,332.37174632843755,134.12950663211578,0.0,134.12950663211578,821.1977948743207
6,0,489.09831234794535,773.7934500276451,133.87935608118022,0.04090523099236811,133.92026131217258,955.714641659439
6,1,271.0098504699641,379.672253610383,129.98540876046007,2.2460131153070324,132.2314218757671,937.3713446732178
