Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,2.9676787898843737,UAV_2,0.003531893167836614,0.3037801221333813,0.3037801221333813
0,1,3.301510362081518,UAV_1,0.0459379450200283,0.512355155195008,0.512355155195008
0,2,2.3426046767585467,Local,0.0,0.23426046767585465,0.23426046767585465
0,3,1.828493399203501,Local,0.0,0.18284933992035007,0.18284933992035007
0,4,4.468773454739603,Local,0.0,0.44687734547396035,0.44687734547396035
0,5,2.1764555398337326,UAV_0,0.07523304607620826,0.3102542035296083,0.3102542035296083
0,6,3.5899053564249557,Local,0.0,0.35899053564249556,0.35899053564249556
0,7,2.8076391508143392,Local,0.0,0.2807639150814339,0.2807639150814339
0,8,3.2753160813923343,Local,0.0,0.32753160813923343,0.32753160813923343
0,9,0.9994411436463778,Local,0.0,0.09994411436463776,0.09994411436463776
1,0,2.154898634139221,Local,0.0,0.21548986341392207,0.5192699855473033
1,1,1.4643870026156005,UAV_1,0.10792442172575267,0.3877726906163681,0.9001278458113761
1,2,0.5728242589169902,Local,0.0,0.05728242589169901,0.29154289356755364
1,3,3.1835265816502742,UAV_0,0.13398205791902426,0.7532168705019493,0.9360662104222994
1,4,2.234117311336383,Local,0.0,0.22341173113363827,0.6702890766075986
1,5,3.590560633614794,Local,0.0,0.3590560633614794,0.6693102668910877
1,6,1.862662498241357,Local,0.0,0.1862662498241357,0.5452567854666313
1,7,2.169505543662394,Local,0.0,0.21695055436623933,0.4977144694476732
1,8,2.6378531418296265,Local,0.0,0.26378531418296264,0.5913169223221961
1,9,1.3774279029330971,Local,0.0,0.1377427902933097,0.23768690465794748
2,0,2.387630505014209,Local,0.0,0.23876305050142088,0.7580330360487242
2,1,3.0953725382344426,Local,0.0,0.30953725382344427,1.2096650996348204
2,2,1.2886096585567313,Local,0.0,0.1288609658556731,0.4204038594232268
2,3,2.268826808621763,Local,0.0,0.22688268086217628,1.1629488912844756
2,4,3.4619650098996018,Local,0.0,0.3461965009899602,1.0164855775975588
2,5,2.4725514084329228,UAV_2,0.03051138884531466,0.2736965805002456,0.9430068473913333
2,6,4.0805574614476665,Local,0.0,0.4080557461447666,0.9533125316113978
2,7,0.9321312939071036,UAV_0,0.02225986196949801,0.10368901652156656,0.6014034859692398
2,8,3.2447374755647798,Local,0.0,0.32447374755647795,0.9157906698786741
2,9,4.220668727392076,Local,0.0,0.4220668727392076,0.6597537773971551
3,0,2.173105799050674,UAV_1,0.03051967665502777,0.2429945407170127,1.0010275767657368
3,1,3.7999588420098487,Local,0.0,0.3799958842009848,1.5896609838358051
3,2,3.4040374614558644,Local,0.0,0.3404037461455864,0.7608076055688131
3,3,0.9999434736104,Local,0.0,0.09999434736104,1.2629432386455157
3,4,2.4121225404033235,Local,0.0,0.24121225404033236,1.257697831637891
3,5,1.5768196777230337,UAV_0,0.07174423920366098,0.19327275960220486,1.1362796069935381
3,6,1.2601547856191182,Local,0.0,0.1260154785619118,1.0793280101733096
3,7,1.8931852863635246,Local,0.0,0.18931852863635246,0.7907220146055922
3,8,3.573012890554357,Local,0.0,0.3573012890554356,1.2730919589341096
3,9,3.099197915694156,Local,0.0,0.3099197915694155,0.9696735689665706
4,0,3.3913230312661975,UAV_0,0.011545332641998727,0.3722423900683498,1.3732699668340866
4,1,3.244820163451313,Local,0.0,0.32448201634513124,1.9141430001809363
4,2,2.2739291563392907,Local,0.0,0.22739291563392905,0.9882005212027422
4,3,1.7693053271600165,Local,0.0,0.17693053271600162,1.4398737713615173
4,4,2.26399793120231,Local,0.0,0.226399793120231,1.4840976247581221
4,5,1.677278144822695,UAV_2,0.00221931897955386,0.16909582089615058,1.3053754278896887
4,6,1.2653267389048433,Local,0.0,0.12653267389048434,1.205860684063794
4,7,1.2956289521766402,Local,0.0,0.129562895217664,0.9202849098232562
4,8,2.5982289485499943,Local,0.0,0.25982289485499943,1.532914853789109
4,9,2.4042133229526677,Local,0.0,0.24042133229526674,1.2100949012618374
5,0,2.4348780091639513,Local,0.0,0.2434878009163951,1.6167577677504816
5,1,3.225981337019455,UAV_0,0.007684399987956264,0.3276235056547009,2.241766505835637
5,2,1.5470443722618743,Local,0.0,0.1547044372261874,1.1429049584289295
5,3,2.9874153464776247,Local,0.0,0.2987415346477625,1.7386153060092797
5,4,2.3805980293386875,Local,0.0,0.23805980293386875,1.7221574276919909
5,5,3.515404883797643,UAV_2,0.0424011179887948,0.3889698678495651,1.6943452957392537
5,6,1.5776386012317567,Local,0.0,0.15776386012317564,1.3636245441869697
5,7,0.9009412571696637,Local,0.0,0.09009412571696636,1.0103790355402225
5,8,2.415471948594145,Local,0.0,0.2415471948594145,1.7744620486485236
5,9,1.308568225541579,Local,0.0,0.1308568225541579,1.3409517238159954
