Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,23.306607814823725,394.3883044660241,23.306607814823725,394.3883044660241,220.5007600478358,1.0,0.5
1,23.591847395540402,389.55809072336365,46.898455210364126,783.9463951893878,218.37089275722224,1.0,0.5
2,19.382913947715767,405.2992822348878,66.2813691580799,1189.2456774242755,222.03255506515967,1.0,0.5
3,22.806756005384223,403.68741560759065,89.08812516346413,1592.933093031866,224.65046380917954,1.0,0.5
4,25.278301556023607,391.7315630730463,114.36642671948773,1984.6646561049124,221.14408309254674,1.0,0.5
5,24.582092736727148,394.03634385956076,138.94851945621488,2378.7009999644733,221.60026466650754,1.0,0.5
6,30.065671121718488,400.48796272102817,169.01419057793336,2779.1889626855013,230.30965248223256,1.0,0.5
7,18.688602414030175,405.9050484971343,187.70279299196355,3185.0940111826358,221.64112666259734,1.0,0.5
8,25.91717611951217,388.82102115987203,213.6199691114757,3573.915032342508,220.32768669944818,1.0,0.5
9,22.59058606055349,410.2587577284891,236.21055517202922,3984.173790070997,227.71996492479803,1.0,0.5
10,26.363978135964597,431.8055207742679,262.5745333079938,4415.979310845265,242.26673852309855,1.0,0.5
11,21.5636440170644,411.60521952703493,284.1381773250582,4827.5845303723,227.36625378058187,1.0,0.5
12,23.50458012493966,434.5624884108463,307.6427574499979,5262.147018783146,240.7858243303628,1.0,0.5
13,21.227950597605425,390.5417292819536,328.8707080476033,5652.6887480651,216.49881523858224,1.0,0.5
14,21.260469206563695,418.1408823577959,350.13117725416697,6070.829630422896,230.33091038546164,1.0,0.5
15,19.341323261740463,427.000885534157,369.4725005159074,6497.830515957053,232.84176602881897,1.0,0.5
16,18.424048629010034,394.5914954076701,387.89654914491746,6892.4220113647225,215.71979633284508,1.0,0.5
17,28.20062958346673,395.7433651343107,416.09717872838416,7288.165376499033,226.07231215062208,1.0,0.5
18,17.25090270768274,411.49466381998246,433.3480814360669,7699.660040319016,222.99823461767397,1.0,0.5
19,21.25954367865811,433.270339654156,454.607625114725,8132.9303799731715,237.8947135057361,1.0,0.5
20,22.890648123499258,408.9393790547714,477.4982732382243,8541.869759027943,227.36033765088496,1.0,0.5
21,23.528339370301612,402.69982945855844,501.0266126085259,8944.569588486502,224.87825409958083,1.0,0.5
22,24.592076013699703,406.4279883252171,525.6186886222256,9350.997576811718,227.80607017630825,1.0,0.5
23,20.547638826147775,387.11476980983076,546.1663274483734,9738.112346621549,214.10502373106317,1.0,0.5
24,25.105373731421725,401.0477486255362,571.2717011797952,10139.160095247085,225.62924804418984,1.0,0.5
25,28.118090602894284,393.9829649327881,599.3897917826895,10533.143060179873,225.10957306928833,1.0,0.5
26,26.629382359130453,444.2572412211453,626.0191741418199,10977.400301401018,248.7580029697031,1.0,0.5
27,24.382717818629192,430.54061906746983,650.4018919604491,11407.940920468487,239.65302735236412,1.0,0.5
28,22.20500998872416,393.865067996371,672.6069019491733,11801.805988464857,219.13754398690966,1.0,0.5
29,24.04679976253213,420.0159980048449,696.6537017117055,12221.821986469702,234.05479876495457,1.0,0.5
30,29.839751690646263,382.221404617991,726.4934534023517,12604.043391087693,220.95045399964178,1.0,0.5
31,30.718160869338615,433.6970892785158,757.2116142716903,13037.740480366208,247.56670550859653,1.0,0.5
32,22.59302402612652,424.42148710874784,779.8046382978168,13462.161967474956,234.80376758050045,1.0,0.5
33,20.68133068058493,390.0395060406821,800.4859689784017,13852.201473515639,215.70108370092598,1.0,0.5
34,23.87609236411315,444.75084611370016,824.3620613425148,14296.95231962934,246.25151542096324,1.0,0.5
35,24.885707922905215,387.72024911303254,849.2477692654201,14684.672568742371,218.7458324794215,1.0,0.5
36,23.36785005124883,411.69609828788873,872.6156193166689,15096.36866703026,229.2158991951932,1.0,0.5
37,19.519822299375537,472.63856918864155,892.1354416160444,15569.0072362189,255.8391068936963,1.0,0.5
38,28.330701134418845,420.6207008707208,920.4661427504633,15989.62793708962,238.64105156977922,1.0,0.5
39,26.11754615884527,405.78962646918774,946.5836889093085,16395.417563558807,229.01235939343914,1.0,0.5
40,22.27775750805938,421.62421415138465,968.8614464173679,16817.04177771019,233.0898645837517,1.0,0.5
41,21.53496021278794,427.69731757941133,990.3964066301559,17244.739095289602,235.38361900249362,1.0,0.5
42,20.399094262882926,383.52646569049796,1010.7955008930388,17628.2655609801,212.1623271081319,1.0,0.5
43,24.047172762456064,386.18646076588806,1034.842673655495,18014.452021745987,217.1404031454001,1.0,0.5
44,23.479810532904985,412.28072806035675,1058.3224841884,18426.732749806342,229.62017456308337,1.0,0.5
45,22.038131437223324,401.54008677717206,1080.3606156256233,18828.272836583514,222.80817482580935,1.0,0.5
46,22.04785374510074,418.1310569487287,1102.408469370724,19246.403893532242,231.1133822194651,1.0,0.5
47,31.83402649211335,409.6790746476646,1134.2424958628374,19656.082968179908,236.67356381594564,1.0,0.5
48,22.820821357756518,454.61221059552526,1157.063317220594,20110.695178775433,250.12692665551916,1.0,0.5
49,22.80661733695684,414.14381450089616,1179.8699345575508,20524.83899327633,229.8785245874049,1.0,0.5
50,25.152138236054594,406.08246921993845,1205.0220727936053,20930.92146249627,228.1933728460238,1.0,0.5
51,18.36408308175345,393.492558864487,1223.3861558753588,21324.414021360757,215.11036251399696,1.0,0.5
52,23.575339807592698,383.9601591844833,1246.9614956829514,21708.37418054524,215.55541939983436,1.0,0.5
53,20.288669785219007,388.1080191028138,1267.2501654681705,22096.482199648053,214.3426793366259,1.0,0.5
54,29.42769146518438,452.31303215419064,1296.6778569333549,22548.795231802244,255.5842075422797,1.0,0.5
55,19.321647082952232,411.1754904702737,1315.9995040163071,22959.970722272516,224.9093923180891,1.0,0.5
56,25.874802511679373,432.5032136536155,1341.8743065279864,23392.47393592613,242.12640933848712,1.0,0.5
57,20.330592383540093,390.44748062401163,1362.2048989115265,23782.92141655014,215.5543326955459,1.0,0.5
58,25.971383107093022,409.1393176235658,1388.1762820186195,24192.060734173705,230.54104191887592,1.0,0.5
59,23.672157556264708,451.06894649465414,1411.8484395748842,24643.12968066836,249.2066308035918,1.0,0.5
