Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,1.5429111204467236,Local,0.0,0.15429111204467236,0.15429111204467236
0,1,4.068906360030077,Local,0.0,0.4068906360030076,0.4068906360030076
0,2,2.1663437366101728,Local,0.0,0.21663437366101723,0.21663437366101723
0,3,1.9118300369625665,Local,0.0,0.19118300369625663,0.19118300369625663
0,4,2.444392534743343,Local,0.0,0.24443925347433426,0.24443925347433426
0,5,3.7691754631269565,UAV_2,0.1292698745688048,0.5860662931424553,0.5860662931424553
0,6,2.1856094314934262,Local,0.0,0.2185609431493426,0.2185609431493426
0,7,3.915582177570409,Local,0.0,0.39155821775704086,0.39155821775704086
0,8,0.9280088515594185,Local,0.0,0.09280088515594183,0.09280088515594183
0,9,2.2357199982569926,UAV_2,0.0014284307337005828,0.2261406938128327,0.2261406938128327
1,0,2.1435043418725432,Local,0.0,0.21435043418725427,0.36864154623192663
1,1,3.0265671785238033,UAV_2,0.7359066308957947,0.5388234457065442,0.9457140817095517
1,2,2.711179101437054,Local,0.0,0.27111791014370534,0.4877522838047226
1,3,1.9311509974321872,Local,0.0,0.19311509974321872,0.38429810343947535
1,4,1.1202694853400634,Local,0.0,0.11202694853400633,0.35646620200834056
1,5,3.1580613296888314,Local,0.0,0.3158061329688831,0.9018724261113384
1,6,1.917044558659814,Local,0.0,0.19170445586598137,0.410265399015324
1,7,0.6662998253290522,Local,0.0,0.06662998253290521,0.45818820028994606
1,8,2.6257220518244715,UAV_0,0.002265790895962375,0.2662799445061376,0.35908082966207944
1,9,3.892538816694012,Local,0.0,0.38925388166940117,0.6153945754822339
2,0,1.3455870260618594,UAV_2,0.02270646925734785,0.19827413515646458,0.5669156813883912
2,1,3.7917066018776384,UAV_0,0.0009871662786825376,0.3830936243196372,1.328807706029189
2,2,1.4486829156282313,Local,0.0,0.14486829156282313,0.6326205753675457
2,3,3.9064694326076297,Local,0.0,0.39064694326076294,0.7749450467002383
2,4,2.7165906318944284,Local,0.0,0.27165906318944283,0.6281252651977833
2,5,2.000867963010385,UAV_2,0.0561102320787757,0.23494223885535248,1.1368146649666908
2,6,2.1640100050336515,Local,0.0,0.2164010005033651,0.6266663995186891
2,7,2.2565082558022844,Local,0.0,0.2256508255802284,0.6838390258701744
2,8,1.1406970039712245,Local,0.0,0.11406970039712246,0.4731505300592019
2,9,0.9981517509368901,Local,0.0,0.09981517509368901,0.7152097505759228
3,0,1.5096865306106289,Local,0.0,0.15096865306106289,0.7178843344494541
3,1,3.592157827266175,Local,0.0,0.3592157827266174,1.6880234887558063
3,2,2.3850513121610892,Local,0.0,0.2385051312161089,0.8711257065836546
3,3,1.2516809195638132,Local,0.0,0.12516809195638132,0.9001131386566197
