Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,22.82210936861956,396.17047054936796,22.82210936861956,396.17047054936796,220.90734464330353,1.0,0.5
1,20.628597065680626,409.6379127324508,43.45070643430019,805.8083832818188,225.44755343190602,1.0,0.5
2,22.788388773081227,399.89519912910856,66.23909520738141,1205.7035824109273,222.73598833763552,1.0,0.5
3,22.014824104657208,405.53152888873166,88.25391931203862,1611.235111299659,224.78058854902304,1.0,0.5
4,25.555399311211513,399.9096885459251,113.80931862325014,2011.144799845584,225.51024358417408,1.0,0.5
5,21.934794180114967,413.68720651984836,135.7441128033651,2424.8320063654323,228.77839744003916,1.0,0.5
6,20.876909134398574,398.07340755552895,156.6210219377637,2822.905413920961,219.91361291216305,1.0,0.5
7,24.7815114269328,407.16045657152654,181.4025333646965,3230.0658704924876,228.36173971269608,1.0,0.5
8,22.702717664886304,401.0732032656264,204.1052510295828,3631.139073758114,223.2393192976995,1.0,0.5
9,20.75747926300928,401.328883596538,224.8627302925921,4032.4679573546523,221.42192106127828,1.0,0.5
10,20.861346053593305,391.53894945762903,245.7240763461854,4424.006906812281,216.63082078240782,1.0,0.5
11,25.74300448747538,429.58445189925914,271.46708083366076,4853.59135871154,240.53523043710496,1.0,0.5
12,12.657619459197502,402.2239950528767,284.1247002928583,5255.815353764417,213.76961698563585,1.0,0.5
13,23.75943723206789,401.64041907632355,307.8841375249262,5657.45577284074,224.57964677022966,1.0,0.5
14,38.712755025538,395.30550155136,346.5968925504642,6052.7612743921,236.365505801218,1.0,0.5
15,23.366868128548344,417.73926680230437,369.9637606790125,6470.500541194404,232.23650152970052,1.0,0.5
16,37.3316893683252,458.08636261154953,407.29545004733774,6928.586903805954,266.37487067409995,1.0,0.5
17,29.12976493564,388.67862312894874,436.42521498297776,7317.2655269349025,223.46907650011437,1.0,0.5
18,24.305290180893376,384.42537698290346,460.73050516387116,7701.690903917806,216.5179786723451,1.0,0.5
19,26.162879852751246,409.6120782544527,486.8933850166224,8111.302982172259,230.9689189799776,1.0,0.5
20,28.760009545667337,427.35888828050145,515.6533945622897,8538.661870452761,242.43945368591807,1.0,0.5
21,15.552054703317124,399.3558704763765,531.2054492656068,8938.017740929137,215.22998994150535,1.0,0.5
22,38.651883533505625,405.71068478414685,569.8573327991124,9343.728425713283,241.50722592557906,1.0,0.5
23,23.657051031443434,390.1714558266811,593.5143838305559,9733.899881539965,218.742778944784,1.0,0.5
24,21.2103207114464,434.1586791299103,614.7247045420022,10168.058560669875,238.28966027640155,1.0,0.5
25,20.25905487568605,432.06775210203887,634.9837594176882,10600.126312771914,236.29293092670548,1.0,0.5
26,21.2345842838987,426.54096495719716,656.218343701587,11026.667277729111,234.50506676249728,1.0,0.5
27,29.673936949901375,428.1417509136857,685.8922806514884,11454.809028642798,243.74481240674424,1.0,0.5
28,24.761425284303343,387.1491815327845,710.6537059357917,11841.958210175582,218.3360160506956,1.0,0.5
29,16.180649210835593,410.3775395420311,726.8343551466272,12252.335749717613,221.36941898185114,1.0,0.5
30,25.707058930761683,469.89377832837306,752.5414140773889,12722.229528045986,260.6539480949482,1.0,0.5
31,24.46698668790922,394.25230525743063,777.0084007652981,13116.481833303416,221.59313931662453,1.0,0.5
32,35.132584278015315,444.62492271750074,812.1409850433134,13561.106756020918,257.4450456367657,1.0,0.5
33,20.978134715019884,392.87995660625137,833.1191197583333,13953.98671262717,217.41811301814556,1.0,0.5
34,24.408872764805473,392.9452399724012,857.5279925231388,14346.93195259957,220.88149275100608,1.0,0.5
35,25.36778483960517,397.6568247813409,882.895777362744,14744.588777380912,224.19619723027563,1.0,0.5
36,20.911836458179184,400.3830647943772,903.8076138209232,15144.97184217529,221.1033688553678,1.0,0.5
37,29.727982095091384,455.88406934620167,933.5355959160146,15600.855911521492,257.6700167681922,1.0,0.5
38,20.37560032989077,463.345884099301,953.9111962459053,16064.201795620793,252.04854237954126,1.0,0.5
39,24.79055921260931,403.4908054141456,978.7017554585146,16467.692601034938,226.5359619196821,1.0,0.5
40,32.9725620077298,465.13215483781073,1011.6743174662445,16932.82475587275,265.53863942663514,1.0,0.5
41,27.717930768193177,396.21890807966184,1039.3922482344376,17329.043663952412,225.8273848080241,1.0,0.5
42,25.512042936672287,383.4644500463836,1064.90429117111,17712.508113998796,217.2442679598641,1.0,0.5
43,24.256004427475112,391.56221053335116,1089.160295598585,18104.070324532146,220.0371096941507,1.0,0.5
44,27.556786154238402,451.0821512272277,1116.7170817528233,18555.152475759372,253.09786176785227,1.0,0.5
45,21.30310098015019,438.40382892990203,1138.0201827329736,18993.556304689275,240.5050154451012,1.0,0.5
46,24.720427554619466,425.9501403918582,1162.740610287593,19419.506445081133,237.69549775054858,1.0,0.5
47,19.359333509266058,415.9400047892373,1182.099943796859,19835.44644987037,227.32933590388473,1.0,0.5
48,25.142707053822917,449.06103152157436,1207.242650850682,20284.507481391945,249.67322281461009,1.0,0.5
49,23.110370799423773,480.6929788202315,1230.3530216501056,20765.200460212178,263.4568602095395,1.0,0.5
50,25.669022103481645,425.8258629396734,1256.0220437535872,21191.02632315185,238.58195357331834,1.0,0.5
51,25.268363309841657,436.6040809809245,1281.2904070634288,21627.630404132775,243.5704038003039,1.0,0.5
52,27.379057049621636,396.78817090040195,1308.6694641130505,22024.418575033178,225.7731424998226,1.0,0.5
53,24.892328379473177,383.5578333424342,1333.5617924925236,22407.976408375613,216.6712450506903,1.0,0.5
54,41.09066602223815,489.06877584147446,1374.6524585147617,22897.045184217088,285.6250539429754,1.0,0.5
55,38.49448174045438,437.581785946781,1413.1469402552161,23334.62697016387,257.2853747138449,1.0,0.5
56,26.67720206685031,426.59892388977624,1439.8241423220663,23761.225894053645,239.97666401173842,1.0,0.5
57,21.38208400480845,478.34839766302974,1461.2062263268747,24239.574291716675,260.5562828363233,1.0,0.5
58,23.168690566479743,458.49236112551637,1484.3749168933543,24698.066652842193,252.41487112923792,1.0,0.5
59,40.62101527594863,473.7431261461418,1524.995932169303,25171.809778988336,277.49257834901954,1.0,0.5
