Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,55.51264410716635,410.0689241179361,55.51264410716635,410.0689241179361,260.5471061661344,1.0,0.5
1,38.90781031770137,438.0846462107238,94.42045442486773,848.15357032866,257.9501334230633,1.0,0.5
2,41.15213836524913,430.43490204995777,135.57259279011686,1278.5884723786178,256.36958939022804,1.0,0.5
3,28.162985664315833,387.9943752092888,163.7355784544327,1666.5828475879066,222.16017326896025,1.0,0.5
4,30.104170428020097,400.1833996143204,193.8397488824528,2066.766247202227,230.1958702351803,1.0,0.5
5,51.238564964845864,413.4657646190474,245.07831384729866,2480.2320118212747,257.97144727436955,1.0,0.5
6,63.67448290085571,411.8105985124246,308.75279674815437,2892.0426103336995,269.579782157068,1.0,0.5
7,27.406634993370716,406.47098233358867,336.15943174152505,3298.5135926672883,230.64212616016505,1.0,0.5
8,49.25539066564685,398.9256613331554,385.4148224071719,3697.4392540004437,248.71822133222454,1.0,0.5
9,33.82666509122604,427.7679133147692,419.241487498398,4125.207167315213,247.71062174861063,1.0,0.5
10,44.46037497202874,448.1954776104522,463.7018624704267,4573.402644925665,268.55811377725485,1.0,0.5
11,35.85693839375443,457.4723296475489,499.55880086418114,5030.874974573214,264.5931032175289,1.0,0.5
12,21.759975358253367,391.0313257024756,521.3187762224345,5421.906300275689,217.27563820949118,1.0,0.5
13,47.60511015908173,405.9372757307305,568.9238863815162,5827.843576006419,250.57374802444699,1.0,0.5
14,36.008670850711226,400.28572062412707,604.9325572322275,6228.129296630546,236.15153116277475,1.0,0.5
15,42.33791607962308,433.6274126448741,647.2704733118505,6661.756709275421,259.1516224020601,1.0,0.5
16,52.02807653893849,407.40865396206493,699.2985498507891,7069.1653632374855,255.73240351997094,1.0,0.5
17,22.47684332131282,406.6723465248082,721.7753931721019,7475.837709762293,225.81301658371692,1.0,0.5
18,23.417208306313924,427.8935742616572,745.1926014784158,7903.73128402395,237.36399543714253,1.0,0.5
19,63.39278984580779,438.87489688049794,808.5853913242236,8342.606180904448,282.8302382860568,1.0,0.5
20,28.180678274348193,425.3724577013981,836.7660695985718,8767.978638605846,240.86690712504725,1.0,0.5
21,46.28155488433481,429.4913954010372,883.0476244829066,9197.470034006883,261.0272525848534,1.0,0.5
22,34.000565923273896,433.1438789128249,917.0481904061805,9630.613912919707,250.57250537968633,1.0,0.5
23,49.781080944920625,399.0641413115912,966.8292713511012,10029.678054231299,249.31315160071622,1.0,0.5
24,38.71147716834348,434.66062940015274,1005.5407485194446,10464.338683631451,256.04179186841986,1.0,0.5
25,29.719708883110314,438.0489997705596,1035.260457402555,10902.38768340201,248.7442087683901,1.0,0.5
26,33.076281052250444,414.39582872347546,1068.3367384548053,11316.783512125487,240.27419541398817,1.0,0.5
27,27.615316993708134,399.0231356828338,1095.9520554485134,11715.80664780832,227.12688483512505,1.0,0.5
28,28.83534731052564,437.9829432695989,1124.787402759039,12153.789591077919,247.82681894532507,1.0,0.5
29,63.925211262326044,452.41845542237775,1188.712614021365,12606.208046500296,290.13443897351493,1.0,0.5
30,31.46552661521627,412.80426489620214,1220.1781406365812,13019.012311396498,237.86765906331735,1.0,0.5
31,39.86045561024314,423.32047547499815,1260.0385962468245,13442.332786871497,251.52069334774222,1.0,0.5
32,43.51099742480325,443.66672117614894,1303.5495936716277,13885.999508047646,265.3443580128777,1.0,0.5
33,41.96267663707775,429.821299175387,1345.5122703087054,14315.820807223032,256.8733262247713,1.0,0.5
34,22.59360496608614,415.6831877708644,1368.1058752747915,14731.503994993896,230.43519885151832,1.0,0.5
35,75.79013008427896,465.00307378191434,1443.8960053590704,15196.50706877581,308.2916669752361,1.0,0.5
36,30.915057021216008,414.60360342185646,1474.8110623802863,15611.110672197667,238.21685873214423,1.0,0.5
37,31.848789809086963,418.4908039777411,1506.6598521893734,16029.601476175409,241.0941917979575,1.0,0.5
38,39.773364114319676,412.08137130584635,1546.4332163036931,16441.682847481254,245.81404976724286,1.0,0.5
39,37.519191310103295,401.71127174614526,1583.9524076137964,16843.3941192274,238.3748271831759,1.0,0.5
40,34.179647479829804,411.9629677481919,1618.1320550936261,17255.357086975593,240.16113135392575,1.0,0.5
41,29.932123260838527,423.4221313109524,1648.0641783544647,17678.779218286545,241.64318891631473,1.0,0.5
42,34.376561683535876,433.1208025518687,1682.4407400380005,18111.900020838413,250.9369629594702,1.0,0.5
43,25.76682429318179,404.0814863791962,1708.2075643311823,18515.98150721761,227.8075674827799,1.0,0.5
44,32.34611477605459,421.3452600623168,1740.5536791072368,18937.326767279927,243.018744807213,1.0,0.5
45,30.416807956560763,426.4879290282893,1770.9704870637975,19363.814696308214,243.6607724707054,1.0,0.5
46,41.428539826924116,422.06718086626165,1812.3990268907216,19785.881877174477,252.46213026005495,1.0,0.5
47,34.541205503124026,393.6941128857843,1846.9402323938457,20179.57599006026,231.38826194601617,1.0,0.5
48,19.503703047519366,410.7060284713785,1866.443935441365,20590.282018531638,224.8567172832086,1.0,0.5
49,47.45259055495315,425.2014664150524,1913.8965259963181,21015.48348494669,260.05332376247935,1.0,0.5
50,26.587632993068453,414.5898124083493,1940.4841589893865,21430.07329735504,233.8825391972431,1.0,0.5
51,31.918192639089302,416.85236691939184,1972.4023516284758,21846.925664274433,240.34437609878523,1.0,0.5
52,36.8216147650426,427.4017397537903,2009.2239663935184,22274.327404028223,250.52248464193775,1.0,0.5
53,27.46141643818503,405.8986793844447,2036.6853828317035,22680.22608341267,230.41075613040738,1.0,0.5
54,41.78515276394998,460.73696721449977,2078.4705355956535,23140.963050627168,272.15363637119987,1.0,0.5
55,33.84915410613194,390.60497439678846,2112.3196897017856,23531.568025023957,229.15164130452618,1.0,0.5
56,43.154753448855054,451.0788262387968,2155.4744431506406,23982.646851262754,268.6941665682535,1.0,0.5
57,21.139662028472635,453.6051478657088,2176.6141051791133,24436.251999128464,247.94223596132701,1.0,0.5
58,33.57312891415343,388.0458502818333,2210.187234093267,24824.297849410297,227.59605405507006,1.0,0.5
59,23.110477231859022,436.70504990561267,2233.297711325126,25261.00289931591,241.46300218466536,1.0,0.5
