Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,19.72957878559288,408.14896835572165,19.72957878559288,408.14896835572165,223.8040629634537,1.0,0.5
1,21.178055498287993,402.85313767384935,40.907634283880874,811.002106029571,222.60462433521266,1.0,0.5
2,21.674085203895853,409.32458695223283,62.581719487776724,1220.3266929818037,226.33637868001227,1.0,0.5
3,27.277336562382388,405.29794315190117,89.85905605015911,1625.6246361337048,229.92630813833296,1.0,0.5
4,22.054896890003594,399.9661381586642,111.9139529401627,2025.5907742923691,222.0379659693357,1.0,0.5
5,23.293319472947214,411.61776245079875,135.2072724131099,2437.2085367431678,229.1022006983466,1.0,0.5
6,26.172437393050018,407.7107045402658,161.37970980615992,2844.9192412834336,230.02778966318292,1.0,0.5
7,21.89743571420653,413.2202106994425,183.27714552036645,3258.139451982876,228.50754106392776,1.0,0.5
8,19.05891813072315,393.09410524013657,202.3360636510896,3651.2335572230127,215.60597075079144,1.0,0.5
9,32.881494957473585,408.00608612068856,235.2175586085632,4059.239643343701,236.88453801781787,1.0,0.5
10,31.694930029008553,392.18293355211176,266.91248863757176,4451.422576895813,227.78639680506444,1.0,0.5
11,25.367329635874135,395.95990352995005,292.27981827344587,4847.382480425763,223.34728140084917,1.0,0.5
12,29.16990114618639,392.9083049662713,321.4497194196323,5240.290785392034,225.62405362932205,1.0,0.5
13,26.280681793853514,395.78866746895244,347.7304012134858,5636.079452860987,224.17501552832974,1.0,0.5
14,21.810456595595866,394.6410987670114,369.5408578090817,6030.720551627998,219.13100597910156,1.0,0.5
15,24.996477737180335,398.8412625054588,394.537335546262,6429.561814133457,224.41710898990974,1.0,0.5
16,17.335653867109265,395.25745616115273,411.8729894133713,6824.81927029461,214.96438194768564,1.0,0.5
17,15.392332057407573,392.30817285967584,427.2653214707789,7217.127443154286,211.5464184872455,1.0,0.5
18,17.117655625392352,403.5805303359535,444.3829770961712,7620.70797349024,218.9079207933691,1.0,0.5
19,19.330971173965672,409.03678718257305,463.7139482701369,8029.744760672813,223.8493647652522,1.0,0.5
20,23.192939892071646,399.13329816549174,486.90688816220853,8428.878058838305,222.75958897481752,1.0,0.5
21,26.102860427414907,445.18341141562337,513.0097485896234,8874.061470253928,248.69456613522658,1.0,0.5
22,24.875064121380756,426.1741025988315,537.8848127110042,9300.23557285276,237.9621154207965,1.0,0.5
23,26.75739033878571,401.43644462026333,564.6422030497899,9701.672017473024,227.47561264891738,1.0,0.5
24,25.37638221927133,444.7838955542827,590.0185852690613,10146.455913027306,247.7683299964127,1.0,0.5
25,24.283942815343604,392.03741758046317,614.3025280844049,10538.49333060777,220.3026516055752,1.0,0.5
26,23.84578328621803,425.48298158676516,638.148311370623,10963.976312194534,236.5872740796006,1.0,0.5
27,24.813819888303073,414.43115081470114,662.9621312589261,11378.407463009236,232.02939529565364,1.0,0.5
28,24.69548450965274,447.03451290231243,687.6576157685788,11825.441975911548,248.21274096080896,1.0,0.5
29,24.595368236176743,429.09221988053696,712.2529840047556,12254.534195792085,239.14147817644522,1.0,0.5
30,31.864796726146224,392.19706054334546,744.1177807309018,12646.73125633543,227.96332699781897,1.0,0.5
31,23.351050443875657,409.64162057003125,767.4688311747775,13056.372876905461,228.1718607288913,1.0,0.5
32,27.325941030106737,465.394994345165,794.7947722048842,13521.767871250626,260.02343820268925,1.0,0.5
33,22.69491703054333,465.8020863086784,817.4896892354276,13987.569957559304,255.59596018488253,1.0,0.5
34,19.1023090308893,391.2531334518241,836.5919982663169,14378.823091011129,214.72887575680136,1.0,0.5
35,24.45586946678582,466.9497959923644,861.0478677331026,14845.772887003493,257.930767462968,1.0,0.5
36,19.09655060814803,408.15818051417773,880.1444183412507,15253.931067517671,223.1756408652369,1.0,0.5
37,23.68899095400613,429.82923050695643,903.8334092952568,15683.760298024628,238.60360620748435,1.0,0.5
38,22.90312820746074,420.2258802243282,926.7365375027176,16103.986178248957,233.01606831962482,1.0,0.5
39,19.970240750494572,424.25591147912627,946.7067782532122,16528.242089728083,232.09819649005772,1.0,0.5
40,21.607877186690096,441.02251500274235,968.3146554399023,16969.264604730826,242.11913468806128,1.0,0.5
41,21.16424893363056,387.8815025167042,989.4789043735328,17357.146107247532,215.10500019198264,1.0,0.5
42,23.327106163833236,422.4727716056051,1012.8060105373661,17779.618878853136,234.56349196663578,1.0,0.5
43,21.27966507483166,460.67795444306444,1034.0856756121977,18240.2968332962,251.61864229636387,1.0,0.5
44,21.898245138586734,474.31836621429204,1055.9839207507846,18714.615199510492,259.05742824573275,1.0,0.5
45,21.09063902412057,420.49411477912423,1077.074559774905,19135.109314289617,231.3376964136827,1.0,0.5
46,22.775647156144057,416.98900787785925,1099.8502069310491,19552.098322167476,231.2701510950737,1.0,0.5
47,20.56049210539211,454.8107820726909,1120.4106990364412,20006.909104240167,247.96588314173758,1.0,0.5
48,18.597621950719258,416.98957824246736,1139.0083209871605,20423.898682482635,227.09241107195294,1.0,0.5
49,31.595240555118437,456.8729499672738,1170.6035615422788,20880.77163244991,260.03171553875535,1.0,0.5
50,25.241465165923497,479.1115254052642,1195.8450267082023,21359.883157855173,264.7972278685556,1.0,0.5
51,36.739523951490526,452.24003764129276,1232.584550659693,21812.123195496464,262.85954277213693,1.0,0.5
52,32.378736066452674,428.11537135019586,1264.9632867261455,22240.23856684666,246.4364217415506,1.0,0.5
53,20.01633045330357,427.93885463158733,1284.9796171794492,22668.177421478245,233.98575776909723,1.0,0.5
54,37.42826917140499,464.36168974021814,1322.4078863508541,23132.539111218462,269.6091140415141,1.0,0.5
55,25.517984622084278,418.1545605152022,1347.9258709729384,23550.693671733665,234.59526487968537,1.0,0.5
56,25.351200037044457,416.6142529127692,1373.2770710099828,23967.307924646433,233.65832649342906,1.0,0.5
57,26.126370297131984,470.72893256276365,1399.403441307115,24438.036857209197,261.49083657851384,1.0,0.5
58,28.95794201907887,457.9341222755263,1428.3613833261938,24895.970979484722,257.925003156842,1.0,0.5
59,36.347355270546956,392.3205066088983,1464.708738596741,25288.29148609362,232.5076085749961,1.0,0.5
