Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,8.660396175275611,UAV_2,0.4867834844846926,1.7248347422108448,1.7248347422108448
0,1,3.8578964189015266,UAV_0,0.014144837985011574,0.41587083314447265,0.41587083314447265
0,2,0.9244165756224673,Local,0.0,0.09244165756224672,0.09244165756224672
0,3,2.0259745957394264,Local,0.0,0.2025974595739426,0.2025974595739426
0,4,2.8552572875106432,Local,0.0,0.2855257287510643,0.2855257287510643
0,5,0.6361309148153236,Local,0.0,0.06361309148153235,0.06361309148153235
0,6,2.1650087571123215,UAV_1,0.10199077477286292,0.3697543592460065,0.3697543592460065
0,7,2.8354184923567067,Local,0.0,0.28354184923567066,0.28354184923567066
0,8,1.644476985020379,Local,0.0,0.1644476985020379,0.1644476985020379
0,9,5.606491329211468,UAV_2,0.12344346201679397,1.230427985712287,1.230427985712287
1,0,2.337093586551674,Local,0.0,0.23370935865516743,1.9585441008660123
1,1,2.858407222816166,Local,0.0,0.28584072228161655,0.7017115554260892
1,2,3.4279363021757154,Local,0.0,0.34279363021757153,0.43523528777981824
1,3,2.4954112814272995,Local,0.0,0.24954112814272994,0.45213858771667254
1,4,2.80043153096168,Local,0.0,0.28004315309616795,0.5655688818472322
1,5,3.017608807500571,Local,0.0,0.301760880750057,0.3653739722315894
1,6,2.577671078300726,Local,0.0,0.25776710783007256,0.6275214670760791
1,7,1.0780318437794505,Local,0.0,0.10780318437794503,0.3913450336136157
1,8,0.9352061554665334,UAV_2,0.041084454682578646,0.13598800968898567,0.30043570819102355
1,9,2.991395983852001,Local,0.0,0.29913959838520005,1.5295675840974872
2,0,3.9290052954607138,Local,0.0,0.39290052954607135,2.3514446304120837
2,1,4.813912448823235,UAV_0,0.011343047098540391,0.5040070110187804,1.2057185664448697
2,2,3.5763901847027064,Local,0.0,0.35763901847027063,0.7928743062500889
2,3,1.607338989157307,Local,0.0,0.1607338989157307,0.6128724866324032
2,4,4.1352438500193225,Local,0.0,0.41352438500193217,0.9790932668491643
2,5,0.8805138957031385,UAV_2,0.023809757514955662,0.11013058740540416,0.47550455963699356
2,6,3.388029779769305,Local,0.0,0.3388029779769305,0.9663244450530096
2,7,3.152623740620073,Local,0.0,0.31526237406200724,0.706607407675623
2,8,0.8506967854159065,Local,0.0,0.08506967854159064,0.3855053867326142
2,9,3.839190545526485,UAV_2,0.0862158816694229,0.6553195362478669,2.184887120345354
3,0,2.913967821562165,UAV_1,0.02718322471548024,0.32148855389374453,2.6729331843058284
3,1,2.686294292228223,Local,0.0,0.2686294292228223,1.4743479956676921
3,2,1.633068983301351,Local,0.0,0.16330689833013512,0.956181204580224
3,3,2.063928349264857,Local,0.0,0.20639283492648566,0.8192653215588889
3,4,1.4215947105938094,Local,0.0,0.14215947105938093,1.1212527379085453
3,5,2.996773113679888,UAV_2,0.03613287627394834,0.3506675701680112,0.8261721298050048
3,6,3.226103995594175,Local,0.0,0.32261039955941745,1.2889348446124271
3,7,1.9585255491650824,Local,0.0,0.19585255491650824,0.9024599625921312
3,8,4.8228617191599295,Local,0.0,0.4822861719159928,0.867791558648607
3,9,1.7780936694786942,Local,0.0,0.1778093669478694,2.3626964872932232
4,0,1.3877125697380555,Local,0.0,0.13877125697380555,2.811704441279634
4,1,0.9277626276514525,UAV_0,0.02148707726650825,0.1037076586493477,1.5780556543170399
4,2,2.6623580237405773,Local,0.0,0.2662358023740577,1.2224170069542817
4,3,3.1835473206486977,Local,0.0,0.31835473206486975,1.1376200536237586
4,4,2.1800742755278053,Local,0.0,0.21800742755278052,1.3392601654613259
4,5,3.1175671023617286,UAV_2,0.6499993421755977,0.3939659556993954,1.2201380855044002
4,6,1.4642355154130597,Local,0.0,0.14642355154130593,1.435358396153733
4,7,3.0402243102320776,Local,0.0,0.30402243102320775,1.206482393615339
4,8,3.818574490662741,Local,0.0,0.3818574490662741,1.2496490077148812
4,9,1.4607414728194428,Local,0.0,0.14607414728194426,2.5087706345751677
5,0,1.592273854760595,Local,0.0,0.1592273854760595,2.9709318267556935
5,1,1.9491504885309179,Local,0.0,0.19491504885309177,1.7729707031701316
5,2,0.7639971059452203,Local,0.0,0.07639971059452202,1.2988167175488037
5,3,2.7564580273601025,Local,0.0,0.2756458027360102,1.4132658563597689
5,4,1.7140756798971692,Local,0.0,0.17140756798971693,1.5106677334510428
5,5,1.736935285718354,UAV_1,0.079220132234306,0.3310337660831727,1.551171851587573
5,6,2.3511200771285785,UAV_2,0.018322595172641034,0.3049463090815926,1.7403047052353258
5,7,1.4563516925602353,UAV_0,0.06164022030110299,0.19430981262360553,1.4007922062389446
5,8,0.9741377400126646,Local,0.0,0.09741377400126645,1.3470627817161476
5,9,15.0,UAV_2,0.5923969448039524,4.419573060417295,6.928343694992463
6,0,2.1965643215211603,Local,0.0,0.219656432152116,3.1905882589078094
6,1,4.039846546422085,UAV_0,0.1656384808193237,0.933700263974151,2.706670967144283
6,2,2.3197034768893645,Local,0.0,0.23197034768893646,1.5307870652377402
6,3,3.5714568598360756,Local,0.0,0.3571456859836075,1.7704115423433764
6,4,4.4871888002723415,Local,0.0,0.4487188800272341,1.959386613478277
6,5,2.152961321876897,Local,0.0,0.21529613218768967,1.7664679837752626
6,6,1.2909326306008693,Local,0.0,0.12909326306008692,1.8693979682954127
6,7,1.482012617804964,UAV_0,0.10992623428743127,0.228201089134574,1.6289932953735187
6,8,2.3943743393360717,Local,0.0,0.2394374339336071,1.5865002156497547
6,9,2.8701478743114346,Local,0.0,0.28701478743114345,7.215358482423606
7,0,2.4960128393474825,Local,0.0,0.24960128393474829,3.4401895428425577
7,1,2.1435121601181306,UAV_0,0.004951501639564745,0.23495269436287153,2.9416236615071543
7,2,0.7593416612500526,Local,0.0,0.07593416612500527,1.6067212313627455
7,3,1.921233379295541,Local,0.0,0.19212333792955408,1.9625348802729305
7,4,4.80299218313401,UAV_0,0.35490485740542693,0.8459202927720726,2.8053069062503493
7,5,2.0164437456898394,Local,0.0,0.2016443745689839,1.9681123583442466
7,6,3.452240432859856,UAV_2,0.0371748944284966,0.4374285641174575,2.3068265324128703
7,7,5.6525290699146655,UAV_0,0.23938795978909155,1.1317178634055252,2.760711158779044
7,8,2.1779562414351763,Local,0.0,0.2177956241435176,1.8042958397932725
7,9,0.8910769027833957,Local,0.0,0.08910769027833955,7.304466172701946
8,0,1.808674799022226,UAV_1,0.0894712657426579,0.24057837456592107,3.680767917408479
8,1,1.4962046613931272,UAV_0,0.008208831466621899,0.16303326425176334,3.104656925758918
8,2,3.4925657602776443,Local,0.0,0.3492565760277644,1.9559778073905099
8,3,2.6766384358402373,Local,0.0,0.26766384358402373,2.2301987238569545
8,4,1.187995398513659,Local,0.0,0.11879953985136589,2.924106446101715
8,5,0.877936945749341,UAV_2,0.12392937651587206,0.13564305463246015,2.1037554129767067
8,6,2.089056013667047,Local,0.0,0.20890560136670466,2.515732133779575
8,7,0.91779477349129,UAV_0,0.05059606315673228,0.1674268527505759,2.9281380115296196
8,8,2.596388816232931,Local,0.0,0.25963888162329307,2.0639347214165653
8,9,1.4948345866560904,Local,0.0,0.14948345866560903,7.453949631367554
9,0,3.9825206419156127,Local,0.0,0.3982520641915613,4.07901998160004
9,1,4.854294519021397,UAV_0,0.3330399572301082,1.012259686018379,4.116916611777297
9,2,1.0327434781076918,Local,0.0,0.10327434781076919,2.0592521552012792
9,3,1.0337178742795172,Local,0.0,0.10337178742795172,2.3335705112849063
9,4,2.617765462536749,Local,0.0,0.2617765462536749,3.18588299235539
9,5,1.2018101967074726,UAV_1,0.0789843149034595,0.21809103594008805,2.3218464489167947
9,6,1.9974269370099245,UAV_0,0.098559288701536,0.5643484701818106,3.0800806039613855
9,7,2.0871509683135803,Local,0.0,0.208715096831358,3.1368531083609774
9,8,1.6215669751013848,Local,0.0,0.16215669751013845,2.226091418926704
9,9,1.6717764617625388,Local,0.0,0.16717764617625389,7.621127277543808
10,0,2.2858534035262785,Local,0.0,0.22858534035262784,4.307605321952668
