Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,19.913377407195895,410.8697185528339,19.913377407195895,410.8697185528339,225.34823668361284,1.0,0.5
1,19.536041330668816,415.1845995893908,39.44941873786471,826.0543181422247,227.12834112536422,1.0,0.5
2,24.751622285896897,399.91258791041344,64.2010410237616,1225.966906052638,224.70791624110362,1.0,0.5
3,23.780668937197394,400.4040866246684,87.981709960959,1626.3709926773065,223.9827122495316,1.0,0.5
4,26.64950440376407,393.5588820491625,114.63121436472306,2019.929874726469,223.42894542834532,1.0,0.5
5,25.758159979529363,397.0628666279966,140.38937434425242,2416.9927413544656,224.28959329352764,1.0,0.5
6,27.456656280401322,396.53922871607006,167.84603062465374,2813.531970070536,225.72627063843635,1.0,0.5
7,23.880932524185422,388.00401686875745,191.72696314883916,3201.5359869392933,217.88294095856415,1.0,0.5
8,20.138908891342144,390.57096025000374,211.8658720401813,3592.106947189297,215.424389016344,1.0,0.5
9,24.379798754716766,389.99318891386093,236.24567079489807,3982.100136103158,219.37639321164724,1.0,0.5
10,22.728529150725603,407.134038470181,258.9741999456237,4389.234174573339,226.2955483858161,1.0,0.5
11,20.221406215794772,400.4098898714827,279.1956061614185,4789.644064444822,220.4263511515361,1.0,0.5
12,17.929716242481348,403.38341051317656,297.1253224038998,5193.0274749579985,219.62142149906964,1.0,0.5
13,21.461367382582814,382.4285081670342,318.5866897864826,5575.455983125033,212.6756214660999,1.0,0.5
14,22.6764739546514,394.67342994665626,341.263163741134,5970.129413071689,220.0131889279795,1.0,0.5
15,26.035739436329703,422.6500553748704,367.2989031774637,6392.779468446559,237.3607671237649,1.0,0.5
16,20.746157974671647,398.2062694048248,388.04506115213536,6790.985737851383,219.84929267708407,1.0,0.5
17,27.54805711904941,393.18302187895057,415.5931182711848,7184.168759730334,224.1395680585247,1.0,0.5
18,19.237952956789435,412.65942130668145,434.83107122797423,7596.828181037015,225.56766361013015,1.0,0.5
19,22.973919183894843,432.0522112390379,457.8049904118691,8028.8803922760535,239.0000248034138,1.0,0.5
20,29.201392563895936,396.5125428108824,487.006382975765,8425.392935086937,227.45766396933715,1.0,0.5
21,20.467774889652016,442.8052453249573,507.474157865417,8868.198180411893,241.87039755213067,1.0,0.5
22,31.537849004520027,434.30563265828823,539.0120068699371,9302.503813070181,248.69066533366413,1.0,0.5
23,24.186645236725603,429.6443344892657,563.1986521066626,9732.148147559446,239.00881248135846,1.0,0.5
24,21.00200642067461,391.88696889620644,584.2006585273373,10124.035116455652,216.94549086877782,1.0,0.5
25,21.0342542115708,405.82208730119083,605.2349127389081,10529.857203756843,223.94529786216623,1.0,0.5
26,20.806743319891627,393.3880205564112,626.0416560587997,10923.245224313254,217.50075359809725,1.0,0.5
27,21.719285855354347,429.0470935455229,647.760941914154,11352.292317858777,236.2428326281158,1.0,0.5
28,26.693826907765764,428.65079521721003,674.4547688219199,11780.943113075988,241.01922451637077,1.0,0.5
29,20.00527696419308,464.58291376025176,694.4600457861129,12245.52602683624,252.29673384431896,1.0,0.5
30,20.102637414567305,460.16920507072484,714.5626832006802,12705.695231906964,250.18723994992973,1.0,0.5
31,21.872153628434646,420.205781861418,736.4348368291148,13125.901013768382,231.97504455914367,1.0,0.5
32,19.43900801907947,394.75045845568104,755.8738448481943,13520.651472224063,216.81423724692,1.0,0.5
33,24.51195772043238,432.06500284190156,780.3858025686267,13952.716475065965,240.54445914138316,1.0,0.5
34,44.33138696124821,451.6866545135475,824.7171895298749,14404.403129579512,270.17471421802196,1.0,0.5
35,27.462243611250454,421.5639977418497,852.1794331411253,14825.967127321363,238.24424248217528,1.0,0.5
36,32.27151929597345,384.2828094223704,884.4509524370987,15210.249936743732,224.41292400715867,1.0,0.5
