Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,505.2151256718454,842.0701160102755,126.26749448787751,0.05880757162865126,126.32630205950616,126.32630205950616
0,1,199.09983975811497,326.269957973338,160.37437372442537,0.20711670610373514,160.5814904305291,160.5814904305291
0,2,801.7739767723377,318.2438503180916,132.96600482874067,0.11760944132792633,133.08361427006858,133.08361427006858
1,0,502.12195178306666,838.4577678769009,145.2740800764727,1.2047459416496087,146.4788260181223,272.80512807762847
1,1,209.76132946200957,322.8467709238166,126.48334957174899,0.0,126.48334957174899,287.06484000227806
1,2,788.2575719645447,319.30905485582446,132.05979150420697,0.43778580099350045,132.49757730520048,265.58119157526903
2,0,503.66362943452657,834.7563199155876,150.55346156652175,0.0,150.55346156652175,423.35858964415024
2,1,209.4516039117423,331.5922178376922,127.25455329709204,0.0,127.25455329709204,414.3193932993701
2,2,792.9429688038139,332.02482113318734,132.03527382025888,2.0578172574498863,134.09309107770878,399.6742826529778
3,0,497.17869998113906,829.9988758264432,128.86079490086738,1.0967560895213597,129.95755099038874,553.316140634539
3,1,207.12226318507828,322.96686249878184,126.94559588838676,0.4954197618208446,127.4410156502076,541.7604089495777
3,2,803.1242420762424,337.2002500435355,126.75527845373563,0.0,126.75527845373563,526.4295611067134
4,0,490.4909003090823,820.8944318120855,126.5972522242225,0.29238328218196596,126.88963550640447,680.2057761409435
4,1,205.93882490353505,314.61357455098886,127.88521780251163,0.0,127.88521780251163,669.6456267520894
4,2,810.1725980006651,339.49869013820836,130.86099392306332,0.07392855518453831,130.93492247824787,657.3644835849614
5,0,501.5704160298305,818.9849750390772,126.53398732648037,0.0,126.53398732648037,806.7397634674239
5,1,204.74071877086016,315.3215767696747,165.94522088567678,0.0,165.94522088567678,835.5908476377662
5,2,809.1690097735973,342.6246789488384,155.6622325589643,2.159913745483962,157.82214630444827,815.1866298894097
6,0,492.1993899957022,807.6409746525483,136.93705719398744,0.07911633335380186,137.01617352734124,943.7559369947652
6,1,203.6732743928935,317.824146980797,159.32960625722967,0.47571699904962533,159.8053232562793,995.3961708940454
6,2,821.9969819495968,342.24396853646056,129.71847417277263,0.738371496549793,130.45684566932243,945.6434755587321
7,0,503.86878211064715,799.0767765629482,135.811953598861,0.43408348934124275,136.24603708820226,1080.0019740829675
7,1,197.75643209584706,310.7523112542485,126.54872644362668,0.5439376713871493,127.09266411501383,1122.4888350090594
7,2,820.608807059979,342.18843772152775,165.95372543350106,1.0958660564506286,167.0495914899517,1112.6930670486838
8,0,490.75974689171227,796.0381855791402,131.69781826587425,0.0,131.69781826587425,1211.6997923488418
