Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,1.5383924767566513,Local,0.0,0.1538392476756651,0.1538392476756651
0,1,3.7772194760985,Local,0.0,0.37772194760984995,0.37772194760984995
0,2,2.56496526799152,Local,0.0,0.25649652679915197,0.25649652679915197
0,3,3.427903900656481,Local,0.0,0.3427903900656481,0.3427903900656481
0,4,1.8928812804345654,Local,0.0,0.18928812804345652,0.18928812804345652
0,5,1.03272702503586,UAV_0,0.11703992921352693,0.1798143708753498,0.1798143708753498
0,6,0.8514119945638309,Local,0.0,0.08514119945638308,0.08514119945638308
0,7,2.0599388677093735,UAV_0,0.004692230830263894,0.22184308318322474,0.22184308318322474
0,8,3.6294099955736048,Local,0.0,0.3629409995573604,0.3629409995573604
0,9,2.1737213407088722,Local,0.0,0.2173721340708872,0.2173721340708872
1,0,1.0347851681588403,Local,0.0,0.103478516815884,0.2573177644915491
1,1,2.1144986676101456,Local,0.0,0.21144986676101454,0.5891718143708645
1,2,1.1474261918014437,Local,0.0,0.11474261918014436,0.3712391459792963
1,3,1.0581906470067524,Local,0.0,0.10581906470067523,0.4486094547663233
1,4,1.9335411312065394,Local,0.0,0.1933541131206539,0.3826422411641104
1,5,1.320903122209022,UAV_2,0.006207337078430524,0.14805946034590137,0.32787383122125113
1,6,3.1626429186541225,Local,0.0,0.3162642918654122,0.4014054913217953
1,7,2.1683659015661862,Local,0.0,0.2168365901566186,0.43867967333984337
1,8,1.2235539012913055,Local,0.0,0.12235539012913053,0.48529638968649097
1,9,1.7118307429334432,Local,0.0,0.17118307429334428,0.3885552083642315
2,0,3.227743068655999,UAV_1,0.00172303705693182,0.32383242497526166,0.5811501894668107
2,1,2.479490782322143,Local,0.0,0.24794907823221427,0.8371208926030788
2,2,1.9870133784100086,Local,0.0,0.19870133784100086,0.5699404838202972
2,3,2.941691056379241,Local,0.0,0.2941691056379241,0.7427785604042474
2,4,1.679849772512427,Local,0.0,0.16798497725124273,0.5506272184153531
2,5,2.623865192380851,UAV_2,0.013790869379038383,0.3105156256154832,0.6383894568367343
2,6,2.602255144075506,Local,0.0,0.2602255144075506,0.661631005729346
2,7,0.9254283175813649,Local,0.0,0.09254283175813648,0.5312225050979799
2,8,2.511339641871453,Local,0.0,0.2511339641871453,0.7364303538736363
2,9,1.4130242917155909,Local,0.0,0.1413024291715591,0.5298576375357906
3,0,2.77287192494913,UAV_2,0.0025829585774425055,0.2879026906103618,0.8690528800771725
3,1,1.286643585258341,Local,0.0,0.1286643585258341,0.9657852511289129
3,2,0.8384967416356343,Local,0.0,0.08384967416356343,0.6537901579838605
3,3,3.444834136716566,Local,0.0,0.3444834136716565,1.087261974075904
3,4,3.25122171020713,Local,0.0,0.325122171020713,0.8757493894360662
3,5,4.336334894094942,Local,0.0,0.43363348940949414,1.0720229462462285
3,6,0.7287953805580167,Local,0.0,0.07287953805580168,0.7345105437851477
3,7,3.6629920780201646,Local,0.0,0.36629920780201647,0.8975217128999964
3,8,1.3720112175390746,Local,0.0,0.13720112175390747,0.8736314756275438
3,9,1.9253507080334213,UAV_2,0.0011276470638031228,0.19271435799958764,0.7225719955353782
4,0,1.1168957022111963,Local,0.0,0.11168957022111961,0.9807424502982921
4,1,2.1093641401521483,UAV_0,0.005213733678165869,0.21517925163824778,1.1809645027671607
4,2,1.4084686606197612,Local,0.0,0.1408468660619761,0.7946370240458367
4,3,3.6938021970241466,Local,0.0,0.36938021970241464,1.4566421937783187
4,4,3.407495286450619,Local,0.0,0.3407495286450619,1.216498918081128
4,5,1.9480000830137938,UAV_0,0.009967055209996533,0.2018533821030184,1.273876328349247
4,6,1.3521668185928812,UAV_1,0.059627007364597355,0.21590072685219575,0.9504112706373434
4,7,3.4670419605346967,UAV_0,0.004931047894092807,0.371257449444847,1.2687791623448434
4,8,4.366190911405848,Local,0.0,0.43661909114058484,1.3102505667681288
4,9,2.3860430610068737,Local,0.0,0.23860430610068734,0.9611763016360655
5,0,1.2713543194611316,UAV_2,0.007213219020274272,0.1407762928715901,1.121518743169882
5,1,2.0480624263042166,Local,0.0,0.2048062426304217,1.3857707453975823
5,2,1.6842167261462107,Local,0.0,0.16842167261462104,0.9630586966604577
5,3,2.059179403042871,Local,0.0,0.20591794030428703,1.6625601340826057
5,4,3.1304503770630503,Local,0.0,0.313045037706305,1.529543955787433
5,5,2.022475202140179,UAV_2,0.016939416151849906,0.2844139800483355,1.5582903083975825
5,6,2.611925564779559,UAV_0,0.006526276320348213,0.26974977506820697,1.2201610457055505
5,7,2.580171971642385,Local,0.0,0.25801719716423843,1.5267963595090819
5,8,3.2077789539949153,UAV_0,0.02902255858193741,0.3812406726558665,1.6914912394239954
5,9,3.263492483237236,Local,0.0,0.32634924832372353,1.287525549959789
6,0,3.7553438626263005,Local,0.0,0.37553438626262997,1.497053129432512
6,1,2.0834190550890637,Local,0.0,0.20834190550890638,1.5941126509064887
6,2,1.852005438236014,Local,0.0,0.1852005438236014,1.1482592404840593
6,3,2.7334264969013735,Local,0.0,0.27334264969013733,1.9359027837727432
6,4,2.2395650556780238,Local,0.0,0.22395650556780236,1.7535004613552354
6,5,0.8227297780681184,UAV_1,0.3596132697618008,0.15140326033446144,1.709693568732044
6,6,1.860394060921855,Local,0.0,0.18603940609218547,1.406200451797736
6,7,0.8009407854954746,Local,0.0,0.08009407854954746,1.6068904380586293
