Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,2.8999902168497815,Local,0.0,0.28999902168497815,0.28999902168497815
0,1,1.7678966580018138,Local,0.0,0.17678966580018138,0.17678966580018138
0,2,1.546428599468073,Local,0.0,0.15464285994680732,0.15464285994680732
0,3,1.5674381633158723,Local,0.0,0.15674381633158718,0.15674381633158718
0,4,0.7745064635390486,Local,0.0,0.07745064635390486,0.07745064635390486
0,5,1.9890555509389403,UAV_2,0.027354119641254823,0.3089735149792294,0.3089735149792294
0,6,3.397931957919227,UAV_2,0.022255752630111824,0.4059658639459731,0.4059658639459731
0,7,2.3415092860296793,Local,0.0,0.23415092860296793,0.23415092860296793
0,8,1.4385069999570546,UAV_1,0.0818021101609095,0.23572741111183432,0.23572741111183432
0,9,1.8604879585649123,Local,0.0,0.1860487958564912,0.1860487958564912
1,0,3.297333479236275,Local,0.0,0.3297333479236275,0.6197323696086057
1,1,2.1217042830184805,Local,0.0,0.212170428301848,0.38896009410202936
1,2,1.4226310377575007,UAV_1,0.17738112662592423,0.342825921718848,0.49746878166565534
1,3,1.546937438558095,Local,0.0,0.15469374385580947,0.31143756018739666
1,4,2.706966292566029,Local,0.0,0.2706966292566029,0.3481472756105078
1,5,10.298971674847316,UAV_1,0.18708918401177377,2.1194843657385647,2.428457880717794
1,6,2.607155344074263,Local,0.0,0.2607155344074263,0.6666813983533995
1,7,2.759542610506104,UAV_0,0.23704886773832723,0.646779624156626,0.880930552759594
1,8,3.117278073023443,Local,0.0,0.3117278073023443,0.5474552184141785
1,9,4.4035678071620366,Local,0.0,0.44035678071620366,0.6264055765726948
2,0,2.694858051476344,UAV_1,0.013338112481204844,0.287463624613532,0.9071959942221377
2,1,2.730558909377746,Local,0.0,0.27305589093777455,0.662015985039804
2,2,3.325373287077547,Local,0.0,0.3325373287077547,0.83000611037341
2,3,4.101252497183274,Local,0.0,0.41012524971832737,0.7215628099057241
2,4,3.7857171240234084,Local,0.0,0.3785717124023408,0.7267189880128486
2,5,4.093748673551568,UAV_2,0.5083192657188578,0.6342835594395976,3.062741440157392
2,6,0.9493571163656387,Local,0.0,0.09493571163656386,0.7616171099899633
