Step,User_ID,Latency_s,Association,Offload_Ratio,Energy_J,Cum_Energy_J
0,0,1.1915974840251802,UAV_0,0.0804626828214246,0.27130087532747593,0.27130087532747593
0,1,0.8282756901685366,Local,0.0,0.08282756901685366,0.08282756901685366
0,2,2.6167036625188635,Local,0.0,0.26167036625188633,0.26167036625188633
0,3,3.1361969970157104,Local,0.0,0.313619699701571,0.313619699701571
0,4,2.3063059162527253,UAV_2,0.008413741356516074,0.2511491401743486,0.2511491401743486
0,5,2.0994457755206763,Local,0.0,0.20994457755206763,0.20994457755206763
0,6,3.893532066189788,UAV_1,0.041402145000960955,0.5996919150746665,0.5996919150746665
0,7,3.080894431433005,Local,0.0,0.3080894431433005,0.3080894431433005
0,8,2.796517491341043,Local,0.0,0.27965174913410423,0.27965174913410423
0,9,0.9027205477162117,UAV_0,0.008658090394808672,0.10129337370077453,0.10129337370077453
1,0,1.6740927647577701,Local,0.0,0.167409276475777,0.4387101518032529
1,1,2.3126738823817776,Local,0.0,0.23126738823817775,0.3140949572550314
1,2,1.721193740529511,Local,0.0,0.17211937405295108,0.4337897403048374
1,3,0.9308751489541046,Local,0.0,0.09308751489541045,0.40670721459698145
1,4,3.4455225520707256,Local,0.0,0.3445522552070725,0.5957013953814211
1,5,2.3741192752555897,Local,0.0,0.23741192752555898,0.4473565050776266
1,6,1.926666172797514,UAV_1,0.032547812200053865,0.3150405720179827,0.9147324870926492
1,7,2.0235503313178755,Local,0.0,0.20235503313178754,0.510444476275088
1,8,2.027783153981961,Local,0.0,0.20277831539819607,0.4824300645323003
1,9,3.338582200608725,UAV_2,0.0861821529107451,0.4621071522808803,0.5634005259816548
2,0,1.2377561664292882,Local,0.0,0.1237756166429288,0.5624857684461817
2,1,1.277853584081505,Local,0.0,0.1277853584081505,0.44188031566318187
2,2,3.4108204873118058,Local,0.0,0.34108204873118053,0.7748717890360179
2,3,2.1263119745936625,Local,0.0,0.2126311974593662,0.6193384120563477
2,4,1.1819006122373772,Local,0.0,0.1181900612237377,0.7138914566051587
2,5,4.034260318465878,Local,0.0,0.40342603184658776,0.8507825369242143
2,6,2.5609003565977764,Local,0.0,0.2560900356597776,1.170822522752427
2,7,2.0749442241690903,Local,0.0,0.20749442241690902,0.717938898691997
2,8,1.4736571530955744,UAV_0,0.7027357939728024,0.29516662637300184,0.7775966909053021
2,9,2.379876103869288,UAV_2,0.09483341427786515,0.3972494462065188,0.9606499721881736
3,0,1.4048638876014077,Local,0.0,0.14048638876014077,0.7029721572063224
3,1,1.1136033574572235,Local,0.0,0.11136033574572232,0.5532406514089042
3,2,2.0031533720357912,Local,0.0,0.20031533720357914,0.975187126239597
3,3,1.2674485496670667,Local,0.0,0.12674485496670665,0.7460832670230543
3,4,2.5764249644029253,Local,0.0,0.2576424964402925,0.9715339530454512
3,5,1.3266197133703113,Local,0.0,0.13266197133703111,0.9834445082612455
3,6,1.6811138739053184,Local,0.0,0.16811138739053183,1.3389339101429587
3,7,3.534303487928876,Local,0.0,0.35343034879288754,1.0713692474848846
3,8,0.9562963720828237,Local,0.0,0.09562963720828237,0.8732263281135845
3,9,2.852967304915504,UAV_2,0.02738197430879798,0.3127949685655263,1.2734449407536998
4,0,2.525970942743913,UAV_2,0.01069614916552021,0.2813517325024467,0.9843238897087692
4,1,1.9120582803850548,UAV_0,0.08043238213325417,0.2264077580080497,0.7796484094169539
4,2,2.565524432025179,Local,0.0,0.25655244320251785,1.231739569442115
4,3,3.331679851674991,Local,0.0,0.33316798516749907,1.0792512521905533
4,4,3.830257959492707,Local,0.0,0.3830257959492707,1.3545597489947219
4,5,2.7999348568377576,UAV_2,0.06347253987505742,0.6128763453342241,1.5963208535954696
4,6,1.6733593884921647,UAV_2,0.0035563528819234362,0.1811079362500383,1.520041846392997
4,7,0.7960396059796623,Local,0.0,0.07960396059796622,1.1509732080828508
4,8,3.5234255505367513,Local,0.0,0.3523425550536751,1.2255688831672595
4,9,0.6072311591186719,Local,0.0,0.06072311591186718,1.334168056665567
5,0,3.3951387593302167,UAV_1,0.06682423370059999,0.46425679694815064,1.4485806866569197
