Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,21.786938056154384,414.9838930723574,21.786938056154384,414.9838930723574,229.27888459233307,1.0,0.5
1,23.424492388691533,412.41001996798985,45.21143044484592,827.3939130403472,229.62950237268646,1.0,0.5
2,20.419554858074896,414.02976657262275,65.6309853029208,1241.4236796129699,227.43443814438626,1.0,0.5
3,18.598745859528883,405.55066918796143,84.2297311624497,1646.9743488009312,221.3740804535096,1.0,0.5
4,30.270182258860917,404.6644066920167,114.49991342131061,2051.638755492948,232.60238560486928,1.0,0.5
5,25.378147467624913,397.9803071317856,139.87806088893552,2449.6190626247335,224.3683010335177,1.0,0.5
6,24.986429928309008,399.50777785456006,164.86449081724453,2849.1268404792936,224.74031885558904,1.0,0.5
7,23.447142968491406,403.0192190731126,188.31163378573592,3252.1460595524063,224.9567525050477,1.0,0.5
8,18.458437467859248,400.71275933168164,206.77007125359518,3652.858818884088,218.81481713370007,1.0,0.5
9,17.386856849606342,401.75690594371923,224.15692810320152,4054.6157248278073,218.26530982146596,1.0,0.5
10,20.995780205423966,393.98687713724433,245.15270830862548,4448.602601965052,217.98921877404612,1.0,0.5
11,21.979969844002785,392.1678385394362,267.1326781526283,4840.770440504488,218.0638891137209,1.0,0.5
12,26.790330848126008,401.37620119403874,293.9230090007543,5242.146641698527,227.4784314451454,1.0,0.5
13,17.990819845353734,391.07939003558704,311.913828846108,5633.226031734113,213.53051486314726,1.0,0.5
14,21.73005778602819,394.5065922476698,333.6438866321362,6027.732623981783,218.9833539098631,1.0,0.5
15,18.955594718409795,393.3400809722716,352.59948135054594,6421.072704954055,215.6256352045456,1.0,0.5
16,23.823363742439494,402.5426798914947,376.4228450929854,6823.61538484555,225.09470368818683,1.0,0.5
17,28.030192000549345,399.1782078124508,404.45303709353476,7222.793592658,227.61929590677474,1.0,0.5
18,27.31712990588634,385.0907391851159,431.7701669994211,7607.884331843116,219.8624994984443,1.0,0.5
19,25.224269166878248,406.910843728294,456.99443616629935,8014.79517557141,228.67969103102527,1.0,0.5
