Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,22.54635239935815,397.81501204597555,22.54635239935815,397.81501204597555,221.45385842234592,1.0,0.5
1,24.162471241052145,399.6421600152418,46.708823640410294,797.4571720612173,223.98355124867305,1.0,0.5
2,38.439216318898666,399.73012678174905,85.14803995930896,1197.1872988429664,238.3042797097732,1.0,0.5
3,25.450802003083947,392.75538619825716,110.59884196239291,1589.9426850412235,221.82849510221251,1.0,0.5
4,24.16390870688092,404.28534837500877,134.76275066927383,1994.2280334162324,226.30658289438531,1.0,0.5
5,24.82566876771002,390.82614620934515,159.58841943698386,2385.0541796255775,220.2387418723826,1.0,0.5
6,22.60151266949208,399.51190298367203,182.18993210647594,2784.5660826092494,222.3574641613281,1.0,0.5
7,29.28070593846741,426.4795784149456,211.47063804494334,3211.045661024195,242.5204951459402,1.0,0.5
8,22.947257299918974,395.8629636918651,234.4178953448623,3606.90862471606,220.8787391458515,1.0,0.5
9,28.427304959692034,406.5216433930842,262.84520030455434,4013.430268109144,231.68812665623415,1.0,0.5
10,26.403537949885273,387.957930890253,289.2487382544396,4401.388198999397,220.38250339501178,1.0,0.5
11,24.875078490207564,392.97781131499534,314.1238167446472,4794.366010314392,221.36398414770522,1.0,0.5
12,27.931148446506864,383.0848946326914,342.05496519115405,5177.4509049470835,219.47359576285254,1.0,0.5
13,19.894237966694863,419.3179296534453,361.9492031578489,5596.768834600529,229.5532027934175,1.0,0.5
14,27.786477936636885,423.6118904401207,389.7356810944858,6020.38072504065,239.59242315669724,1.0,0.5
15,23.263013516856095,389.84040190208344,412.99869461134193,6410.2211269427335,218.1832144678978,1.0,0.5
16,27.654437089065503,412.5204862389234,440.6531317004074,6822.741613181657,233.91468020852722,1.0,0.5
17,26.953531737145596,440.8348910271316,467.60666343755304,7263.576504208789,247.3709772507114,1.0,0.5
18,41.53468645068711,400.7909602702161,509.14134988824014,7664.367464479004,241.93016658579515,1.0,0.5
19,30.871325569898225,388.7372891432766,540.0126754581383,8053.104753622281,225.23997014153653,1.0,0.5
20,23.573528735121712,437.7847475958317,563.5862041932601,8490.889501218113,242.46590253303754,1.0,0.5
21,21.578964888176614,402.6335709042564,585.1651690814367,8893.523072122369,222.8957503403048,1.0,0.5
22,28.039999770361096,389.6827699568053,613.2051688517978,9283.205842079175,222.88138474876376,1.0,0.5
23,22.893531413916723,410.70817864872885,636.0987002657146,9693.914020727903,228.24762073828114,1.0,0.5
