Step,User_ID,Latency_s,Association,Offload_Ratio,Allocated_Freq_Hz,Energy_J,Cum_Energy_J
0,0,0.6245909792046873,Local,0.0,0.0,0.062459097920468734,0.062459097920468734
0,1,3.3063654427168867,UAV_0,0.0077639920873955656,260359312.0,0.35332931128533296,0.35332931128533296
0,2,3.04642959315111,Local,0.0,0.0,0.30464295931511093,0.30464295931511093
0,3,3.5696354366530327,Local,0.0,0.0,0.35696354366530325,0.35696354366530325
0,4,2.270378431121398,Local,0.0,0.0,0.22703784311213981,0.22703784311213981
0,5,1.3720718651521937,Local,0.0,0.0,0.13720718651521935,0.13720718651521935
0,6,4.214014767157291,Local,0.0,0.0,0.4214014767157291,0.4214014767157291
0,7,2.384474637794375,Local,0.0,0.0,0.23844746377943749,0.23844746377943749
0,8,2.518744754969922,Local,0.0,0.0,0.2518744754969922,0.2518744754969922
0,9,1.2193413305563268,Local,0.0,0.0,0.12193413305563265,0.12193413305563265
1,0,2.785674323077183,UAV_0,0.17179284247802837,3457809152.0,0.7020358311964057,0.7644949291168744
1,1,2.4330634930849033,UAV_0,0.06395801177097594,770164672.0,0.6486341456374521,1.001963456922785
1,2,3.851072306815521,Local,0.0,0.0,0.385107230681552,0.6897501899966629
1,3,1.7234591565240638,Local,0.0,0.0,0.1723459156524064,0.5293094593177097
1,4,4.058806336459255,Local,0.0,0.0,0.40588063364592547,0.6329184767580653
1,5,1.113090556122689,UAV_0,0.01237424141410632,505956352.0,0.14684618904295518,0.28405337555817456
1,6,2.3446851901472967,Local,0.0,0.0,0.23446851901472965,0.6558699957304588
1,7,1.6014187386119911,Local,0.0,0.0,0.16014187386119907,0.39858933764063653
1,8,1.5175815906952936,Local,0.0,0.0,0.15175815906952936,0.40363263456652154
1,9,2.285943789023125,UAV_0,0.01827599984589844,199218512.0,0.33648184269666287,0.45841597575229553
2,0,3.0625071904590233,Local,0.0,0.0,0.30625071904590234,1.0707456481627768
2,1,3.466563621728388,UAV_0,0.03242162404515477,309013952.0,0.5163690028618733,1.5183324597846584
2,2,3.502949577757911,Local,0.0,0.0,0.35029495777579106,1.040045147772454
2,3,2.9493930596308666,Local,0.0,0.0,0.2949393059630866,0.8242487652807963
2,4,2.7981484739401106,Local,0.0,0.0,0.279814847394011,0.9127333241520763
2,5,3.030421071065835,UAV_0,0.06693314600606509,405274080.0,0.6026982910992831,0.8867516666574576
2,6,2.6046155643356856,Local,0.0,0.0,0.26046155643356855,0.9163315521640274
2,7,1.5545989103187472,Local,0.0,0.0,0.1554598910318747,0.5540492286725112
2,8,0.7907643572784891,UAV_2,0.010688028530580283,408174880.0,0.085207204979345,0.4888398395458665
2,9,2.9918412916116357,Local,0.0,0.0,0.2991841291611636,0.7576001049134591
3,0,2.1111465438655657,Local,0.0,0.0,0.21111465438655658,1.2818603025493334
3,1,0.8885357071611569,UAV_2,0.06273480763687532,613348416.0,0.11194592056394426,1.6302783803486025
3,2,3.288670626114571,Local,0.0,0.0,0.32886706261145704,1.368912210383911
3,3,2.040778341086147,Local,0.0,0.0,0.2040778341086147,1.0283265993894108
3,4,3.338162444827889,Local,0.0,0.0,0.33381624448278885,1.246549568634865
3,5,2.7664181942113033,Local,0.0,0.0,0.2766418194211303,1.163393486078588
3,6,1.7846780507409918,UAV_1,0.3443888664434184,226944432.0,0.17006839893088196,1.0863999510949094
3,7,2.08020811977647,Local,0.0,0.0,0.20802081197764696,0.7620700406501582
3,8,0.9206026588606523,Local,0.0,0.0,0.09206026588606522,0.5809001054319317
3,9,3.239108870720096,Local,0.0,0.0,0.3239108870720096,1.0815109919854686
4,0,2.878242803134269,Local,0.0,0.0,0.2878242803134269,1.5696845828627604
4,1,1.2907171562710684,Local,0.0,0.0,0.12907171562710681,1.7593500959757093
4,2,1.368052339019917,Local,0.0,0.0,0.1368052339019917,1.5057174442859027
4,3,1.9887210973798006,Local,0.0,0.0,0.19887210973798003,1.2271987091273908
4,4,1.9691944457177428,Local,0.0,0.0,0.19691944457177427,1.4434690132066395
4,5,1.2757342598286907,UAV_0,0.05624903879729759,558186816.0,0.17489465846078475,1.3382881445393726
4,6,3.1548283560307198,Local,0.0,0.0,0.31548283560307194,1.4018827866979813
4,7,3.501565971134758,Local,0.0,0.0,0.3501565971134758,1.112226637763634
4,8,2.0121375395369454,Local,0.0,0.0,0.20121375395369454,0.7821138593856263
4,9,3.5865382474552345,UAV_2,0.006471563520625918,33954132.0,0.364053220032241,1.4455642120177097
5,0,2.7623427194249475,Local,0.0,0.0,0.2762342719424947,1.8459188548052552
5,1,3.018714132274171,UAV_0,0.03944541102967456,1336862720.0,0.4570685465025972,2.2164186424783066
5,2,2.771168127849094,Local,0.0,0.0,0.27711681278490935,1.782834257070812
5,3,13.712078553850532,UAV_2,0.6979726493222812,622066560.0,1.9775767644608042,3.204775473588195
5,4,1.8318774201461334,Local,0.0,0.0,0.18318774201461333,1.6266567552212527
5,5,0.7988332692287754,UAV_0,0.06015426652462727,2118418304.0,0.18209260609524636,1.520380750634619
5,6,2.1197636522080128,Local,0.0,0.0,0.21197636522080124,1.6138591519187826
5,7,2.031858508687587,Local,0.0,0.0,0.20318585086875868,1.3154124886323928
5,8,1.8036530212375568,Local,0.0,0.0,0.18036530212375568,0.962479161509382
