Step,User_ID,Latency_s,Association,Offload_Ratio,Allocated_Freq_Hz,Energy_J,Cum_Energy_J
0,0,2.4602435598368197,Local,0.0,0.0,0.24602435598368197,0.24602435598368197
0,1,2.829822235071115,UAV_2,0.026699677540347633,173307824.0,0.33791513335307344,0.33791513335307344
0,2,1.8823550869632364,Local,0.0,0.0,0.1882355086963236,0.1882355086963236
0,3,1.3243471716455293,UAV_0,0.027104066570468658,41376272.0,0.22359859867043833,0.22359859867043833
0,4,0.958677560685558,Local,0.0,0.0,0.0958677560685558,0.0958677560685558
0,5,1.890792169312024,Local,0.0,0.0,0.1890792169312024,0.1890792169312024
0,6,2.373909338112986,Local,0.0,0.0,0.23739093381129858,0.23739093381129858
0,7,2.464946049717418,UAV_0,0.0009746848523309713,184505776.0,0.24863462651563137,0.24863462651563137
0,8,2.190698286848765,UAV_0,0.00432870200343048,86770392.0,0.24358306862390172,0.24358306862390172
0,9,3.296968380974024,Local,0.0,0.0,0.32969683809740236,0.32969683809740236
1,0,3.0428218204498814,Local,0.0,0.0,0.30428218204498814,0.5503065380286701
1,1,3.581575947799634,UAV_2,0.05610429763944274,48821712.0,0.3465880099155555,0.6845031432686289
1,2,2.1870300385930617,Local,0.0,0.0,0.2187030038593061,0.40693851255562974
1,3,1.4771526039257918,Local,0.0,0.0,0.14771526039257915,0.3713138590630175
1,4,3.348876400794741,Local,0.0,0.0,0.3348876400794741,0.4307553961480299
1,5,5.4770887067795355,UAV_1,0.3901648360044029,4013490944.0,1.1757253364761924,1.3648045534073947
1,6,1.6795167926195844,Local,0.0,0.0,0.16795167926195845,0.40534261307325703
1,7,2.2881981607467927,UAV_0,0.7967348712361387,1182501632.0,0.29102980262845973,0.5396644291440911
1,8,1.5024871723559055,Local,0.0,0.0,0.15024871723559055,0.3938317858594923
1,9,0.6108914287129109,Local,0.0,0.0,0.06108914287129108,0.39078598096869344
2,0,3.280166040337743,Local,0.0,0.0,0.32801660403377425,0.8783231420624444
2,1,0.7432729668765051,UAV_2,0.0043100423416709685,210896336.0,0.0784258417319027,0.7629289850005316
2,2,0.8351644695706304,Local,0.0,0.0,0.08351644695706303,0.4904549595126928
2,3,2.3717681846647563,UAV_2,0.13676463318730783,632517888.0,0.3597667051141143,0.7310805641771319
2,4,2.8023328340874447,Local,0.0,0.0,0.2802332834087445,0.7109886795567744
2,5,1.9749815463237137,UAV_1,0.09032038055863896,8226432000.0,0.451349340372986,1.8161538937803807
