Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,495.7067048637585,836.437893319283,134.70340923223833,0.0,134.70340923223833,134.70340923223833
0,1,210.55557112462841,330.90996182157306,137.79217148496718,0.0,137.79217148496718,137.79217148496718
0,2,789.0102668013077,327.6741129379537,135.24885648456197,0.0023973334184186363,135.2512538179804,135.2512538179804
1,0,489.06954547590686,824.0383513868378,134.02137431840362,0.01243660434466294,134.03381092274827,268.73722015498663
1,1,215.10825642650772,344.24441612402313,134.1297794621394,0.13648114908202064,134.2662606112214,272.0584320961886
1,2,776.6864004222497,328.3142308903162,128.44202746304862,0.0351670214914258,128.47719448454004,263.7284483025204
2,0,482.5188223951517,810.7193297789162,137.56777168693773,0.0,137.56777168693773,406.30499184192433
2,1,227.72851247781458,338.9296832207596,132.55840624347786,0.09140376876424176,132.6498100122421,404.7082421084307
2,2,762.1437749988629,331.4508951678811,137.7385657698536,0.4621600498225197,138.20072581967614,401.9291741221965
3,0,495.9058298214955,807.4231426906422,132.91263909851645,0.04440365699940382,132.95704275551586,539.2620345974402
3,1,235.466152350905,351.2953061894934,136.33193936584559,0.0,136.33193936584559,541.0401814742763
3,2,749.3217772848179,332.0967115811253,129.73168068794266,0.036453939989933515,129.7681346279326,531.6973087501291
4,0,487.62072742212354,797.1272888846506,130.88312310033487,0.4093663844970726,131.29248948483195,670.5545240822721
4,1,248.0074751203787,359.50482554080645,138.30715412178967,0.0,138.30715412178967,679.3473355960659
4,2,735.4218728308018,332.70936068446713,133.40860701746004,0.0055214338878224615,133.41412845134786,665.111437201477
5,0,487.94638942415776,785.2218582824215,127.53888031181684,0.3813036225397169,127.92018393435656,798.4747080166287
5,1,259.6726070086722,351.2315532018828,135.0329470209581,0.0,135.0329470209581,814.380282617024
5,2,721.3568486610085,333.8247683053854,134.20902259874163,0.0,134.20902259874163,799.3204598002186
6,0,498.8390438026653,790.1693558630808,127.6407157776816,0.0878339414997889,127.7285497191814,926.2032577358101
6,1,272.82667479955677,346.2643694890889,134.00692499431372,0.0,134.00692499431372,948.3872076113378
6,2,706.8441388914443,336.7862243301423,137.4143106321518,0.0008921237189907591,137.41520275587078,936.7356625560894
7,0,497.18951298599455,779.3691225607519,126.22673997912365,0.0,126.22673997912365,1052.4299977149337
7,1,287.642831878176,345.3248675627487,137.58331196966537,0.05267072372280384,137.63598269338817,1086.0231903047259
7,2,692.4419205217117,338.3392375808566,135.86188486901324,0.0,135.86188486901324,1072.5975474251027
8,0,493.8108787992887,766.2216049811711,132.11910749328763,0.04029521286997068,132.1594027061576,1184.5894004210913
8,1,291.8099011738033,357.17859659243027,128.9908532236735,0.0,128.9908532236735,1215.0140435283993
8,2,677.7279833496954,338.948448509239,136.99761432209326,0.0,136.99761432209326,1209.595161747196
9,0,491.467198670133,756.115411180425,125.96094547929488,0.04808572528380097,126.00903120457868,1310.59843162567
9,1,304.9937660424136,364.2362344089953,138.127096705229,0.0,138.127096705229,1353.1411402336282
9,2,663.6882317599378,341.2865336940238,134.7365072497669,0.17335983745775976,134.90986708722465,1344.5050288344207
10,0,489.76102872261487,755.0894995031438,163.39520668807563,0.11303964828518459,163.50824633636083,1474.1066779620307
10,1,293.94169178389257,374.3214252886561,138.16705069202305,0.0,138.16705069202305,1491.3081909256512
10,2,649.4370957315014,345.793301560476,138.08993281265828,0.0,138.08993281265828,1482.594961647079
11,0,487.29360914633395,750.0957308030504,139.9272240260182,0.08663957291041438,140.01386359892862,1614.1205415609593
11,1,301.53038128218566,386.65558744189485,135.84352210108207,0.0,135.84352210108207,1627.1517130267332
11,2,636.0424140796317,347.0957384630837,131.70224666562405,0.0,131.70224666562405,1614.2972083127029
12,0,477.4460729773583,745.2462524662978,126.26891325590127,0.01543282539124295,126.28434608129251,1740.4048876422519
12,1,312.912047448326,380.6739548910487,129.7875882040062,0.0,129.7875882040062,1756.9393012307394
12,2,621.5162552941802,348.4515785039435,136.34286799284402,0.03981156809374678,136.38267956093776,1750.6798878736406
