Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,501.7760220775776,838.5271058080676,127.02669102385366,0.6992243974295965,127.72591542128326,127.72591542128326
0,1,205.60344495077484,332.3469056420978,126.72267005799836,0.02925524915400507,126.75192530715236,126.75192530715236
0,2,793.3330450910788,325.08861075901336,126.06746677223687,0.0,126.06746677223687,126.06746677223687
1,0,492.5287195186813,831.3415972279969,127.18858375165976,0.005754018736969319,127.19433777039673,254.92025319168
1,1,204.17758112940402,321.03206006178067,126.73288371113979,0.02743477113822295,126.76031848227801,253.51224378943039
1,2,779.2514430547344,327.24111094486875,134.788714636112,0.0,134.788714636112,260.85618140834885
2,0,479.10639454072765,827.2792601064014,133.85417858198997,0.1602080694656203,134.0143866514556,388.9346398431356
2,1,218.3746056779601,325.63247242589125,137.9735262383835,0.021078878137261118,137.99460511652077,391.5068489059512
2,2,764.7220083318098,327.9610109315571,136.14630659133388,0.5258808229892623,136.67218741432313,397.52836882267195
3,0,482.65785027751866,813.2004471011203,136.01912155319582,0.018083566538107852,136.03720511973393,524.9718449628695
3,1,227.81249491002083,331.94962994756247,126.67155911955697,0.04094984607360739,126.71250896563058,518.2193578715818
3,2,753.1732111666586,336.47069637449613,135.22832210050214,0.0,135.22832210050214,532.7566909231741
4,0,472.5553736229814,802.6692039972893,136.36211846735603,0.017392339993382612,136.37951080734942,661.3513557702189
4,1,241.26928288557698,334.20072145345716,132.37230450692687,0.025047272089068706,132.39735177901593,650.6167096505977
4,2,745.7821017217709,342.28698411325536,126.3470554220287,0.0584400213302543,126.40549544335896,659.1621863665331
5,0,464.03524679263234,791.7656194525755,133.10976644630796,0.03959076753915516,133.1493572138471,794.500712984066
5,1,241.83387698368063,348.13842399188644,133.55168733580282,0.0,133.55168733580282,784.1683969864006
5,2,731.2562065130614,343.27198817027676,136.20220183143385,0.012900371822643975,136.2151022032565,795.3772885697896
6,0,467.034958260681,778.1475237870085,133.53330727471263,0.0841595709122558,133.61746684562488,928.1181798296909
6,1,250.6900909322477,355.60796010985183,126.99007332886367,0.0,126.99007332886367,911.1584703152643
6,2,722.1585452186544,354.8869220032753,137.12993790510276,0.036986477224307965,137.16692438232707,932.5442129521166
7,0,464.7396843854544,765.7381784235557,129.13349269589918,0.036225060331826556,129.169717756231,1057.2878975859219
