Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,25.543893046846556,424.68518508046895,25.543893046846556,424.68518508046895,237.88648558708104,1.0,0.5
1,22.297954266178596,464.21947733984985,47.841847313025156,888.9046624203188,254.40769293610353,1.0,0.5
2,21.84973701577419,409.8051517834311,69.69158432879934,1298.7098142037498,226.75231290748974,1.0,0.5
3,38.573565068336116,396.63524254380025,108.26514939713545,1695.3450567475502,236.89118634023623,1.0,0.5
4,22.912589988861455,423.72037213676236,131.17773938599692,2119.0654288843125,234.77277605724265,1.0,0.5
5,25.462995066567228,390.03385488709165,156.64073445256415,2509.0992837714043,220.47992251011306,1.0,0.5
6,25.019725879823067,423.1893731378056,181.6604603323872,2932.2886569092097,236.61441244872586,1.0,0.5
7,26.294957431824436,406.3365525547949,207.95541776421163,3338.6252094640045,229.46323370922187,1.0,0.5
8,20.622409650130777,383.7592833190764,228.5778274143424,3722.384492783081,212.50205130966899,1.0,0.5
9,27.72037362664839,412.2453368516833,256.2982010409908,4134.629829634764,233.84304205249003,1.0,0.5
10,29.254211925782315,382.4442194395589,285.55241296677315,4517.074049074323,220.47632164556177,1.0,0.5
11,21.9434784320417,400.0344853862546,307.4958913988148,4917.108534460577,221.960721125169,1.0,0.5
12,25.280665485161023,421.5491235863997,332.77655688397584,5338.657658046977,236.05522727836086,1.0,0.5
13,25.850516323843635,444.03560888242987,358.6270732078195,5782.693266929407,247.86832076505857,1.0,0.5
14,23.672222434753785,469.4255214511834,382.29929564257327,6252.118788380591,258.3849831603455,1.0,0.5
15,20.591075376775333,448.9932370292746,402.8903710193486,6701.112025409865,245.08769389141264,1.0,0.5
16,27.972457083006248,416.09333105717195,430.86282810235485,7117.205356467037,236.01912261159222,1.0,0.5
17,26.798174233772407,400.2319388136429,457.66100233612724,7517.43729528068,226.91414364059386,1.0,0.5
18,24.088954468106206,433.17497024011715,481.7499568042334,7950.612265520797,240.67643958816478,1.0,0.5
19,26.853958666804957,388.96166365904975,508.60391547103836,8339.573929179847,221.33479049632984,1.0,0.5
20,18.936760055881617,433.96945521783056,527.5406755269199,8773.543384397677,235.9214876647969,1.0,0.5
21,24.745586260226634,432.8099752398873,552.2862617871466,9206.353359637564,241.1505738801703,1.0,0.5
22,23.979782241327058,433.5220407020907,576.2660440284736,9639.875400339655,240.7408025923724,1.0,0.5
23,28.40463783409509,441.9048558395387,604.6706818625687,10081.780256179194,249.35706575386445,1.0,0.5
24,29.525357127472976,387.31350161211117,634.1960389900416,10469.093757791305,223.18210793352856,1.0,0.5
25,35.43660264755989,393.99218217888046,669.6326416376015,10863.085939970186,232.4326937370001,1.0,0.5
26,25.34176159832025,416.9831104038249,694.9744032359217,11280.069050374012,233.83331680023272,1.0,0.5
27,32.625715918135604,394.5927833842548,727.6001191540573,11674.661833758266,229.922107610263,1.0,0.5
28,24.278719628812087,386.2814934230344,751.8788387828694,12060.9433271813,217.4194663403293,1.0,0.5
29,24.123948389340025,396.6211281873063,776.0027871722094,12457.564455368605,222.43451248299317,1.0,0.5
30,23.748744281659718,481.04967767752305,799.7515314538691,12938.614133046129,264.2735831204212,1.0,0.5
31,30.56856606298169,427.0223767254236,830.3200975168509,13365.636509771552,244.0797544256935,1.0,0.5
32,22.055813510620993,418.9117000022674,852.3759110274718,13784.548209773819,231.5116635117547,1.0,0.5
33,26.27121054380138,414.04264750450704,878.6471215712733,14198.590857278326,233.2925342960549,1.0,0.5
34,24.832769893552094,420.64032302980667,903.4798914648253,14619.231180308134,235.15293140845543,1.0,0.5
35,25.12787700827979,386.950656598231,928.6077684731051,15006.181836906364,218.60320530739529,1.0,0.5
36,22.440505048163686,391.30466289451067,951.0482735212688,15397.486499800874,218.09283649541902,1.0,0.5
