Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,25.845745119467555,423.4577013414208,25.845745119467555,423.4577013414208,237.57459579017794,1.0,0.5
1,24.504016266313176,423.66629304908315,50.34976138578073,847.1239943905039,236.33716279085476,1.0,0.5
2,27.58364601305758,397.0557299894089,77.93340739883831,1244.1797243799128,226.11151100776203,1.0,0.5
3,23.23128679146833,381.6625828972229,101.16469419030665,1625.8423072771357,214.06257824007977,1.0,0.5
4,24.35701108094224,388.0559510045532,125.52170527124889,2013.8982582816889,218.38498658321885,1.0,0.5
5,33.844988698717465,397.2940258849028,159.36669396996635,2411.192284166592,232.49200164116886,1.0,0.5
6,21.18581724515778,401.7139373279494,180.55251121512413,2812.906221494541,222.04278590913248,1.0,0.5
7,25.427609108898984,388.1916969124872,205.98012032402312,3201.0979184070284,219.5234575651426,1.0,0.5
8,24.601956967384357,388.0079188886691,230.58207729140747,3589.1058372956977,218.6059164117189,1.0,0.5
9,21.68407393375846,400.94844890178405,252.26615122516594,3990.054286197482,222.1582983846505,1.0,0.5
10,17.664188195727846,392.85753657556796,269.9303394208938,4382.91182277305,214.09295648351184,1.0,0.5
11,25.751234447479867,388.5396849119568,295.6815738683737,4771.451507685007,220.02107690345827,1.0,0.5
12,50.222988221333296,417.76244845995416,345.904562089707,5189.21395614496,259.1042124513104,1.0,0.5
13,26.778494124650084,392.6139745396811,372.68305621435707,5581.827930684642,223.08548139449064,1.0,0.5
14,24.756778896016254,390.68316739051625,397.43983511037334,5972.511098075158,220.09836259127437,1.0,0.5
15,22.70060998551361,412.2947744938154,420.14044509588695,6384.805872568973,228.8479972324213,1.0,0.5
16,25.816721307036044,400.23527976003334,445.957166402923,6785.041152329007,225.9343611870527,1.0,0.5
17,18.197114760493776,391.4278945654837,464.1542811634168,7176.46904689449,213.91106204323563,1.0,0.5
18,21.650324689617694,385.3694345521684,485.8046058530345,7561.838481446658,214.3350419657019,1.0,0.5
19,25.610212711997097,432.36528786157714,511.4148185650316,7994.203769308235,241.79285664278567,1.0,0.5
20,25.599743248704904,390.5929683798307,537.0145618137366,8384.796737688066,220.89622743862026,1.0,0.5
21,28.34624201637915,394.017240396545,565.3608038301157,8778.81397808461,225.35486221465163,1.0,0.5
22,20.165631525644987,381.39205509314945,585.5264353557608,9160.20603317776,210.8616590722197,1.0,0.5
23,22.664438913326507,392.4934361550056,608.1908742690873,9552.699469332765,218.9111569908293,1.0,0.5
24,39.8805314783311,423.0468741065203,648.0714057474185,9975.746343439285,251.40396853159126,1.0,0.5
25,21.72162296802701,395.76094073794854,669.7930287154454,10371.507284177233,219.6020933370013,1.0,0.5
26,28.308241092308755,397.54669413582474,698.1012698077542,10769.053978313057,227.08158816022112,1.0,0.5
27,20.86222055756612,399.4422925267634,718.9634903653204,11168.49627083982,220.58336682094784,1.0,0.5
28,29.30519383565303,401.78813153487215,748.2686842009734,11570.284402374691,230.1992596030891,1.0,0.5
29,22.83800658093975,400.7334089175023,771.1066907819132,11971.017811292193,223.2047110396909,1.0,0.5
30,25.14974553089863,394.76373749152486,796.2564363128118,12365.781548783718,222.53161427666106,1.0,0.5
31,18.65923965703933,384.3014798973551,814.9156759698511,12750.083028681072,210.80997960571688,1.0,0.5
32,18.724142105043466,439.8743793576319,833.6398180748946,13189.957408038705,238.6613317838594,1.0,0.5
33,24.31180970567962,390.75969085028214,857.9516277805742,13580.717098888987,219.6916551308207,1.0,0.5
34,20.688931938454445,424.08414288789044,878.6405597190286,14004.801241776877,232.73100338239965,1.0,0.5
35,23.584806908793038,388.2682543598329,902.2253666278216,14393.06949613671,217.7189340887095,1.0,0.5
36,30.718626895384613,427.6101162000121,932.9439935232062,14820.679612336722,244.52368499539065,1.0,0.5
37,31.752107949205744,393.9541646867032,964.696101472412,15214.633777023426,228.72919029255735,1.0,0.5
38,22.925897865941437,406.3495504975112,987.6219993383535,15620.983327520937,226.10067311469703,1.0,0.5
39,29.620905964046514,393.35853364979334,1017.2429053024,16014.34186117073,226.3001727889432,1.0,0.5
40,29.70649364737261,387.4406881853468,1046.9493989497726,16401.782549356078,223.426837740046,1.0,0.5
41,26.713070978461406,418.7446541600721,1073.662469928234,16820.52720351615,236.08539805849747,1.0,0.5
42,28.904836300536175,390.43397840729796,1102.5673062287701,17210.96118192345,224.12182550418515,1.0,0.5
43,23.08434054311242,426.8605176322136,1125.6516467718825,17637.82169955566,236.51459935921923,1.0,0.5
44,17.641257935177382,388.35827331204723,1143.29290470706,18026.179972867707,211.820394591201,1.0,0.5
45,20.256286824088832,424.35345785570064,1163.5491915311488,18450.533430723408,232.43301575193914,1.0,0.5
46,29.044372248096856,396.6838500325411,1192.5935637792456,18847.217280755947,227.3862972643674,1.0,0.5
47,22.536250357370744,399.87938114544386,1215.1298141366165,19247.096661901393,222.47594093009266,1.0,0.5
48,25.380803600943274,404.3267767745582,1240.5106177375596,19651.42343867595,227.54419198822237,1.0,0.5
49,21.48002742579295,432.4318723954573,1261.9906451633526,20083.855311071406,237.69596362352158,1.0,0.5
50,22.609505613521744,427.56725908862825,1284.6001507768744,20511.422570160034,236.39313515783587,1.0,0.5
51,19.410646932790662,440.60998626715434,1304.0107977096652,20952.032556427188,239.71564006636783,1.0,0.5
52,26.633297420243608,460.22480244282303,1330.644095129909,21412.25735887001,256.7456986416551,1.0,0.5
53,26.055044541117933,401.0198508287751,1356.6991396710268,21813.277209698786,226.56496995550546,1.0,0.5
54,19.796816831907357,433.119376619907,1376.4959565029342,22246.396586318693,236.35650514186085,1.0,0.5
55,24.625114043783363,393.0116401250551,1401.1210705467176,22639.40822644375,221.13093410631092,1.0,0.5
56,38.28664715185337,427.1673535140163,1439.407717698571,23066.575579957767,251.87032390886154,1.0,0.5
57,23.048250199464125,398.4141736987845,1462.4559678980352,23464.98975365655,222.25533704885638,1.0,0.5
58,17.746491209367893,394.4969756300571,1480.202459107403,23859.486729286607,214.99497902439643,1.0,0.5
59,20.20600505443575,382.9003936056364,1500.4084641618388,24242.387122892243,211.65620185725396,1.0,0.5
