Step,User_ID,Latency_s,Association,Offload_Ratio,Allocated_Freq_Hz,Energy_J,Cum_Energy_J
0,0,1.292969846288707,Local,0.0,0.0,0.12929698462887068,0.12929698462887068
0,1,2.5197000366375684,UAV_0,0.0031149226118557627,140077568.0,0.25670238354501157,0.25670238354501157
0,2,0.8293139344023457,Local,0.0,0.0,0.08293139344023455,0.08293139344023455
0,3,2.980397424691892,Local,0.0,0.0,0.29803974246918913,0.29803974246918913
0,4,3.1681454513896483,Local,0.0,0.0,0.31681454513896484,0.31681454513896484
0,5,2.903540736828453,Local,0.0,0.0,0.29035407368284527,0.29035407368284527
0,6,1.868506218330118,Local,0.0,0.0,0.18685062183301177,0.18685062183301177
0,7,1.598736386042669,Local,0.0,0.0,0.15987363860426687,0.15987363860426687
0,8,1.3747606103644252,Local,0.0,0.0,0.1374760610364425,0.1374760610364425
0,9,1.7126737159695862,Local,0.0,0.0,0.17126737159695862,0.17126737159695862
1,0,3.9258546127962655,Local,0.0,0.0,0.3925854612796265,0.5218824459084972
1,1,2.1829148244310423,UAV_0,0.06439769536134869,1073531072.0,0.32428029212683374,0.5809826756718453
1,2,0.8038372660325986,Local,0.0,0.0,0.08038372660325985,0.1633151200434944
1,3,1.7621419376597864,Local,0.0,0.0,0.17621419376597863,0.47425393623516776
1,4,2.217401719951101,Local,0.0,0.0,0.2217401719951101,0.538554717134075
1,5,2.3801527819769643,UAV_1,0.02168106840142201,3318806528.0,0.2652488816036514,0.5556029552864967
1,6,3.4800596096223226,Local,0.0,0.0,0.34800596096223224,0.5348565827952441
1,7,2.088321639353772,Local,0.0,0.0,0.20883216393537718,0.368705802539644
1,8,1.950668537974923,Local,0.0,0.0,0.19506685379749225,0.3325429148339347
1,9,0.6747777800563906,Local,0.0,0.0,0.06747777800563905,0.23874514960259768
2,0,2.405356337956608,Local,0.0,0.0,0.24053563379566076,0.762418079704158
2,1,3.0260313494257836,UAV_0,0.0911295799976502,1198215296.0,0.42271537336465254,1.0036980490364977
2,2,0.8271943536619263,Local,0.0,0.0,0.08271943536619263,0.24603455540968705
2,3,2.3607281056904825,Local,0.0,0.0,0.23607281056904825,0.710326746804216
2,4,2.7584008299319236,Local,0.0,0.0,0.2758400829931923,0.8143948001272673
2,5,1.6953868458933639,UAV_1,0.08900668966876703,1448255872.0,0.26263245919598427,0.818235414482481
2,6,2.1694844169349525,Local,0.0,0.0,0.21694844169349525,0.7518050244887393
2,7,0.6522027392254258,Local,0.0,0.0,0.06522027392254257,0.4339260764621866
2,8,2.349742548477059,UAV_2,0.1462299013618049,1035679360.0,0.60696516385673,0.9395080786906648
2,9,0.8703232542844521,Local,0.0,0.0,0.0870323254284452,0.3257774750310429
3,0,4.4331325488953635,Local,0.0,0.0,0.4433132548895363,1.2057313345936942
3,1,1.7603782347231807,Local,0.0,0.0,0.17603782347231806,1.1797358725088158
3,2,1.2498338512030647,Local,0.0,0.0,0.12498338512030645,0.3710179405299935
3,3,3.2564721713039475,Local,0.0,0.0,0.32564721713039474,1.0359739639346108
3,4,1.2794800304383358,Local,0.0,0.0,0.12794800304383355,0.9423428031711009
3,5,2.2229170745060403,Local,0.0,0.0,0.22229170745060398,1.040527121933085
3,6,1.775355394900281,Local,0.0,0.0,0.1775355394900281,0.9293405639787674
3,7,2.276922946256164,Local,0.0,0.0,0.22769229462561638,0.661618371087803
3,8,3.2085020957825354,UAV_0,0.13467319312601733,59018136.0,0.1645653971132687,1.1040734758039334
3,9,2.27959735153317,Local,0.0,0.0,0.22795973515331697,0.5537372101843598
4,0,1.611903070391662,Local,0.0,0.0,0.16119030703916618,1.3669216416328605
4,1,3.29183957381683,UAV_0,0.0066446934057101,1925570432.0,0.3375415204646255,1.5172773929734413
4,2,2.1461894627356464,Local,0.0,0.0,0.21461894627356462,0.5856368868035581
4,3,2.01638038699832,Local,0.0,0.0,0.201638038699832,1.2376120026344428
4,4,0.8709900488350489,Local,0.0,0.0,0.08709900488350489,1.0294418080546057
4,5,1.2663069378858318,Local,0.0,0.0,0.12663069378858316,1.167157815721668
4,6,1.0179083429260798,Local,0.0,0.0,0.10179083429260795,1.0311313982713755
4,7,1.9029898962211886,Local,0.0,0.0,0.1902989896221188,0.8519173607099217
4,8,1.266393419390832,Local,0.0,0.0,0.1266393419390832,1.2307128177430167
4,9,1.3853828055677715,Local,0.0,0.0,0.13853828055677714,0.692275490741137
5,0,1.9736682072651683,Local,0.0,0.0,0.19736682072651682,1.5642884623593774
5,1,2.7700467309059023,Local,0.0,0.0,0.2770046730905902,1.7942820660640315
5,2,1.1490419396328515,Local,0.0,0.0,0.11490419396328513,0.7005410807668432
5,3,2.089678803149105,Local,0.0,0.0,0.2089678803149105,1.4465798829493532
5,4,2.591049802245685,Local,0.0,0.0,0.2591049802245685,1.2885467882791741
