Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,33.86251934292411,396.097652447037,33.86251934292411,396.097652447037,231.9113455664426,1.0,0.5
1,19.966694859522843,392.9360953474803,53.82921420244695,789.0337477945172,216.434742533263,1.0,0.5
2,24.626963089700617,421.81348223585746,78.45617729214757,1210.8472300303747,235.53370420762934,1.0,0.5
3,21.777764980125625,389.8319020957616,100.2339422722732,1600.6791321261362,216.69371602800643,1.0,0.5
4,23.23372454950192,409.7254267469123,123.46766682177511,2010.4045588730485,228.09643792295807,1.0,0.5
5,24.950841794091506,413.0159261498628,148.4185086158666,2423.420485022911,231.4588048690229,1.0,0.5
6,25.511090715396584,433.7512927991982,173.9295993312632,2857.1717778221096,242.3867371149957,1.0,0.5
7,38.55942428476291,390.0381012460902,212.48902361602612,3247.2098790682,233.57847490780802,1.0,0.5
8,20.59397227224615,401.8850553979568,233.08299588827225,3649.0949344661567,221.53649997122454,1.0,0.5
9,20.96679871822232,420.30104725607583,254.04979460649457,4069.3959817222326,231.11732234626024,1.0,0.5
10,23.34745201804806,400.10366799073205,277.3972466245426,4469.499649712965,223.3992860134141,1.0,0.5
11,28.434167041859872,442.1793180968044,305.8314136664025,4911.678967809769,249.52382609026208,1.0,0.5
12,25.45766784022194,399.20155666556644,331.2890815066244,5310.880524475336,225.05844617300517,1.0,0.5
13,23.43255704474864,386.81636228831667,354.7216385513731,5697.696886763652,216.84073818890698,1.0,0.5
14,19.043465223663667,389.59257608597,373.7651037750367,6087.289462849622,213.83975326664867,1.0,0.5
15,23.02462713795541,432.03449657793686,396.7897309129921,6519.323959427559,239.04187542692384,1.0,0.5
16,35.80178389454675,427.7398863917502,432.5915148075389,6947.06384581931,249.67172709042185,1.0,0.5
17,22.009891828942585,395.08992296717196,454.60140663648144,7342.153768786482,219.55485331252856,1.0,0.5
18,24.293838576645058,448.36303212537223,478.8952452131265,7790.516800911854,248.47535463933116,1.0,0.5
19,24.373393478473435,442.36480124338414,503.2686386915999,8232.881602155237,245.5557941001655,1.0,0.5
20,24.661673120946904,404.2658564352852,527.9303118125468,8637.147458590523,226.7946013385895,1.0,0.5
21,27.059884924923278,403.1693369981488,554.9901967374701,9040.316795588673,228.64455342399768,1.0,0.5
22,34.84111674963733,460.8249255190381,589.8313134871074,9501.141721107711,265.2535795091564,1.0,0.5
23,26.608843164339092,382.32201118270126,616.4401566514465,9883.463732290413,217.76984875568974,1.0,0.5
24,32.146894908600245,402.10289478888194,648.5870515600468,10285.566627079295,233.19834230304122,1.0,0.5
25,24.109910904027483,451.72758377107573,672.6969624640743,10737.29421085037,249.97370278956535,1.0,0.5
26,20.742108833831008,392.8227739721572,693.4390712979053,11130.116984822527,217.1534958199096,1.0,0.5
27,29.94172241583245,385.1996413939892,723.3807937137378,11515.316626216516,222.54154311282707,1.0,0.5
28,23.678241860762615,434.26155854049154,747.0590355745004,11949.578184757007,240.8090211310084,1.0,0.5
29,31.037048560104438,406.7415074981636,778.0960841346048,12356.31969225517,234.40780230918625,1.0,0.5
30,25.739447027992448,391.4189170948682,803.8355311625972,12747.738609350039,221.44890557542655,1.0,0.5
31,26.17133675098078,390.7698437332959,830.006867913578,13138.508453083336,221.5562586176287,1.0,0.5
32,20.787179456111815,386.8880287084331,850.7940473696899,13525.39648179177,214.23119381032836,1.0,0.5
33,25.548071793021315,418.9070435775128,876.3421191627112,13944.303525369281,235.0015935817777,1.0,0.5
34,21.426152776738256,397.019186391883,897.7682719394495,14341.322711761164,219.93574597267977,1.0,0.5
35,28.14153726002507,397.6863067788723,925.9098091994746,14739.009018540037,226.9846906494612,1.0,0.5
36,39.890776774538566,399.76371029676085,965.8005859740132,15138.772728836797,239.772631922919,1.0,0.5
37,18.84931775391306,412.7096356968694,984.6499037279262,15551.482364533666,225.20413560234775,1.0,0.5
38,28.90695298625956,415.03061278550007,1013.5568567141858,15966.512977319166,236.4222593790096,1.0,0.5
39,21.92019935294988,388.5890978834368,1035.4770560671357,16355.102075202602,216.21474829466828,1.0,0.5
40,30.796486010884095,439.28155854215095,1066.2735420780198,16794.383633744754,250.43726528195958,1.0,0.5
41,19.923548577176362,446.7181822176572,1086.1970906551962,17241.10181596241,243.28263968600498,1.0,0.5
42,24.465684747079298,400.42771200916457,1110.6627754022754,17641.529527971576,224.6795407516616,1.0,0.5
43,23.40378907376969,450.2224592795004,1134.0665644760452,18091.751987251075,248.5150187135199,1.0,0.5
44,20.37397158912041,425.5281394888107,1154.4405360651656,18517.280126739886,233.13804133352576,1.0,0.5
45,32.76133542852806,422.7657578250191,1187.2018714936937,18940.045884564905,244.14421434103758,1.0,0.5
46,33.683802985343505,400.4039767884277,1220.8856744790373,19340.449861353332,233.88579137955736,1.0,0.5
47,25.750400148340063,435.85369907268057,1246.6360746273774,19776.30356042601,243.67724968468036,1.0,0.5
48,27.81907004848021,422.6901911311736,1274.4551446758576,20198.993751557184,239.164165614067,1.0,0.5
49,34.265768336794885,430.6956343804269,1308.7209130126525,20629.68938593761,249.61358552700833,1.0,0.5
50,23.912331359507697,430.0248945807621,1332.6332443721603,21059.714280518372,238.92477864988876,1.0,0.5
51,17.09281610674729,402.6246910665235,1349.7260604789076,21462.338971584897,218.40516164000903,1.0,0.5
52,25.055203320078974,430.6746562872109,1374.7812637989866,21893.013627872107,240.3925314636844,1.0,0.5
