Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,491.7861766329855,838.4964093151066,134.31777100229985,0.005459317146211626,134.32323031944605,134.32323031944605
0,1,201.49607145415223,338.45912920675596,134.70200228064266,0.0,134.70200228064266,134.70200228064266
0,2,793.1689600365174,335.846973298117,136.9299331561872,0.20495173113967305,137.13488488732688,137.13488488732688
1,0,483.4522931552047,826.5841885799526,136.10345482760354,0.0,136.10345482760354,270.4266851470496
1,1,204.73154347195847,353.04892617521773,138.07713296671142,0.0,138.07713296671142,272.7791352473541
1,2,779.3213172452761,341.4928563846949,138.1285694249072,0.017063374570535222,138.14563279947774,275.2805176868046
2,0,487.4105850013032,814.1012106221261,130.50084439710608,0.5708141183978115,131.07165851550388,401.4983436625535
2,1,204.07084987971325,367.87778286131226,137.57165289902144,0.0,137.57165289902144,410.3507881463755
2,2,767.9270032795459,342.58204738480543,126.78917760432101,0.0,126.78917760432101,402.06969529112564
3,0,477.14137406456337,804.7409090232999,133.3355892172301,0.0,133.3355892172301,534.8339328797836
3,1,202.53307502768314,382.41947327771845,136.50073245206494,0.0,136.50073245206494,546.8515205984404
3,2,755.0060505047801,350.16836474006027,138.27679537634023,0.003640670276801391,138.28043604661704,540.3501313377427
4,0,466.47051722644596,794.7641773086053,136.43232272623314,0.009876396685835618,136.44219912291896,671.2761320027025
4,1,215.98849777222946,375.81599034023685,138.30261002289535,0.0,138.30261002289535,685.1541306213358
4,2,741.5415403319704,354.3092931423454,134.11582617534725,0.029442415683689004,134.14526859103094,674.4953999287736
5,0,459.23165997944614,782.0498544952662,136.5379071733548,0.06631746539643754,136.60422463875122,807.8803566414538
5,1,230.45853820264017,374.5388461850181,136.04897267453708,0.0,136.04897267453708,821.2031032958728
5,2,730.8585502000275,358.7354739406726,126.95696601799852,0.5255018756047707,127.4824678936033,801.9778678223769
6,0,449.67619082628084,771.4199000835055,134.9992644820067,0.0,134.9992644820067,942.8796211234605
6,1,239.68159479007423,370.1814622374048,125.94889558808687,0.04664519917517708,125.99554078726204,947.1986440831348
6,2,722.339198194657,360.2315184930409,127.44361799490768,0.029702629186860587,127.47332062409454,929.4511884464714
7,0,436.1419211425783,765.7586972142772,136.7281873600139,0.005442096731311547,136.7336294567452,1079.6132505802057
7,1,254.23961043987546,369.3024201617471,136.32048724941055,0.0,136.32048724941055,1083.5191313325454
7,2,713.5614020746167,360.66962971838444,127.18735965226226,0.015369013822682107,127.20272866608494,1056.6539171125564
8,0,431.7746770821333,752.9195216161377,132.07170257162514,0.07298120084715523,132.1446837724723,1211.757934352678
8,1,262.2886582954446,377.2010923449012,126.5739526393061,0.00250880692881762,126.57646144623492,1210.0955927787802
8,2,702.0601006030697,365.8818252603928,129.15292908715114,0.0,129.15292908715114,1185.8068461997075
9,0,426.8975360802269,740.3086375502597,131.9262082275199,0.044046094690036244,131.97025432220994,1343.7281886748879
9,1,275.77650450635883,383.2968605796783,137.36295777112076,0.05522271985000516,137.41818049097077,1347.513773269751
