Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,29.067930009327014,409.2850188014456,29.067930009327014,409.2850188014456,233.7104394100498,1.0,0.5
1,19.581820430179846,414.2815165278457,48.64975043950686,823.5665353292914,226.7225786941027,1.0,0.5
2,31.42347890588009,399.0523394754007,80.07322934538695,1222.618874804692,230.94964864358042,1.0,0.5
3,25.15818291074975,410.59575346512645,105.23141225613671,1633.2146282698186,230.45605964331298,1.0,0.5
4,28.921085374577416,411.64532423861385,134.15249763071412,2044.8599525084323,234.74374749388434,1.0,0.5
5,30.439684486679432,403.8503238828027,164.59218211739355,2448.710276391235,232.36484642808077,1.0,0.5
6,21.81916074225866,390.6680302208925,186.41134285965222,2839.3783066121273,217.15317585270492,1.0,0.5
7,20.920549870380803,402.3110710120405,207.33189273003302,3241.6893776241677,222.07608537640104,1.0,0.5
8,25.732474952765326,390.37574248701685,233.06436768279835,3632.0651201111846,220.92034619627375,1.0,0.5
9,19.31617740823078,408.5095883233819,252.38054509102912,4040.5747084345667,223.5709715699217,1.0,0.5
10,23.080660301943983,410.4808806729498,275.4612053929731,4451.055589107516,228.3211006384189,1.0,0.5
11,25.187226272869957,395.4223326704194,300.6484316658431,4846.477921777936,222.89839260807966,1.0,0.5
12,20.256484268298024,400.99628119391133,320.9049159341411,5247.474202971847,220.75462486525367,1.0,0.5
13,23.78912738999493,403.2752695731162,344.69404332413603,5650.749472544963,225.42676217655304,1.0,0.5
14,24.197005400087967,403.4264653308413,368.891048724224,6054.175937875804,225.91023806550862,1.0,0.5
15,20.355549362498373,403.13997227925694,389.2465980867224,6457.315910155061,221.92553550212685,1.0,0.5
16,22.284240619571165,385.40989408799686,411.53083870629354,6842.725804243058,214.9891876635696,1.0,0.5
17,24.85819325937607,390.7840310794295,436.38903196566963,7233.509835322488,220.2502087990908,1.0,0.5
18,31.723672324405893,426.9306184789828,468.1127042900755,7660.4404538014705,245.1889815638973,1.0,0.5
19,15.90823259461883,401.057244091868,484.0209368846943,8061.497697893338,216.4368546405528,1.0,0.5
20,23.99550285044328,402.3518803718843,508.0164397351376,8463.849578265223,225.17144303638543,1.0,0.5
21,25.56749763912081,397.91725318038687,533.5839373742584,8861.76683144561,224.52612422931423,1.0,0.5
22,25.141338452403986,385.6920774303145,558.7252758266624,9247.458908875924,217.98737716756125,1.0,0.5
