Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,491.54095473478515,837.7477414632639,137.79690447041875,0.08696411441194914,137.8838685848307,137.8838685848307
0,1,210.41409247955056,330.56335995536335,136.50017460983833,0.03896497419444888,136.53913958403277,136.53913958403277
0,2,790.6628208528311,332.8914670597324,137.04843966102578,0.01941840578607458,137.06785806681185,137.06785806681185
1,0,490.60823020928007,824.4269022214432,131.34191732363152,0.037229600148579026,131.3791469237801,269.2630155086108
1,1,221.13037646749163,320.30694848570164,137.52169545186854,0.0,137.52169545186854,274.0608350359013
1,2,777.2087680215383,333.11522585891316,131.69544379075217,0.02931443818490213,131.72475822893708,268.7926162957489
2,0,482.10262154874573,812.7158222781161,135.8079335398291,0.0022529272436469005,135.81018646707275,405.07320197568356
2,1,233.7693646461411,320.3339160125283,129.18401707411988,0.0,129.18401707411988,403.24485211002116
2,2,763.1401805848261,337.20727543730965,136.6377217938763,0.0,136.6377217938763,405.43033808962525
3,0,490.0801100723433,800.4955454178074,136.36346760629704,0.08371916093300538,136.44718676723005,541.5203887429136
3,1,232.874499019942,333.791699465031,131.8066643335966,0.0,131.8066643335966,535.0515164436177
3,2,757.5368341973747,350.9271479657984,137.45487644002813,0.15129462758993711,137.60617106761808,543.0365091572434
4,0,478.2777161035331,791.623710437578,137.18477405471478,0.0,137.18477405471478,678.7051627976284
4,1,245.57667116894737,331.16454231190136,130.11987583515418,0.2614670400829026,130.38134287523707,665.4328593188548
4,2,744.91876646169,351.6793863143274,129.1878608851549,0.21408064152364803,129.40194152667854,672.4384506839219
5,0,467.57402878812746,782.8996110527854,132.99692664916037,0.043703846800524866,133.0406304959609,811.7457932935893
5,1,254.2732377061739,338.641808789091,126.82063489797962,0.0,126.82063489797962,792.2534942168344
5,2,731.0065238313911,353.0252930276446,133.6649869474683,0.006750894253583252,133.67173784172186,806.1101885256438
6,0,464.193048911442,769.1785102978452,134.30287395011936,0.18809225414492653,134.49096620426428,946.2367594978535
