Step,User_ID,Latency_s,Association,Offload_Ratio,Allocated_Freq_Hz,Energy_J,Cum_Energy_J
0,0,1.6182821132006908,Local,0.0,0.0,0.16182821132006905,0.16182821132006905
0,1,1.0545651627244343,UAV_2,0.0341436746887531,3944099584.0,0.1960751063205614,0.1960751063205614
0,2,0.9505614615342859,Local,0.0,0.0,0.09505614615342858,0.09505614615342858
0,3,1.168915716810135,UAV_2,0.016126235371077855,1000311296.0,0.15199414035905523,0.15199414035905523
0,4,3.2356844562726574,Local,0.0,0.0,0.32356844562726567,0.32356844562726567
0,5,2.7776975634533083,Local,0.0,0.0,0.2777697563453308,0.2777697563453308
0,6,0.9167393448713568,Local,0.0,0.0,0.09167393448713566,0.09167393448713566
0,7,3.5884352130290105,Local,0.0,0.0,0.35884352130290104,0.35884352130290104
0,8,1.1541851880871892,UAV_2,0.01818540104063992,2006495360.0,0.17121426468202167,0.17121426468202167
0,9,2.7923131379001003,UAV_0,0.0042147333290115455,262986992.0,0.2829886643080199,0.2829886643080199
1,0,1.1665959180316987,UAV_0,0.003400756633555896,510373888.0,0.1266645687578817,0.28849278007795076
1,1,1.040191205877515,Local,0.0,0.0,0.10401912058775148,0.3000942269083129
1,2,4.321083669841433,Local,0.0,0.0,0.43210836698414323,0.5271645131375718
1,3,3.744781444006065,Local,0.0,0.0,0.37447814440060645,0.5264722847596617
1,4,0.7380132952456956,Local,0.0,0.0,0.07380132952456955,0.39736977515183525
1,5,4.013838092589329,Local,0.0,0.0,0.40138380925893286,0.6791535656042637
1,6,3.027002857962341,Local,0.0,0.0,0.3027002857962341,0.39437422028336977
1,7,2.2223564478036586,UAV_0,0.012120049807317476,165565184.0,0.25190592086332,0.610749442166221
1,8,1.6906609439549671,UAV_0,0.03755671250715541,3272109312.0,0.34200052833745187,0.5132147930194735
1,9,2.563557766475592,Local,0.0,0.0,0.2563557766475592,0.5393444409555791
2,0,2.3396572656529684,Local,0.0,0.0,0.23396572656529682,0.5224585066432476
2,1,4.331148817681575,UAV_2,0.010043062923254803,2035533952.0,0.45419757179254105,0.7542917987008539
2,2,2.646975163717328,Local,0.0,0.0,0.2646975163717328,0.7918620295093046
2,3,3.421845453117995,Local,0.0,0.0,0.3421845453117995,0.8686568300714612
2,4,1.2933824533568936,Local,0.0,0.0,0.12933824533568936,0.5267080204875246
2,5,8.028993249834318,UAV_0,0.5746947071915122,2226210304.0,1.5798749830156988,2.2590285486199626
2,6,2.6300751880849087,Local,0.0,0.0,0.26300751880849077,0.6573817390918606
2,7,1.7110182675423111,UAV_0,0.05543804553500339,978287296.0,0.23884456792418124,0.8495940100904023
2,8,1.9459349388525022,Local,0.0,0.0,0.1945934938852502,0.7078082869047237
2,9,1.0701237610916425,Local,0.0,0.0,0.10701237610916423,0.6463568170647433
3,0,3.607716684487481,Local,0.0,0.0,0.36077166844874803,0.8832301750919955
3,1,1.4732891808602933,Local,0.0,0.0,0.1473289180860293,0.9016207167868833
3,2,2.0817998582022725,Local,0.0,0.0,0.2081799858202272,1.0000420153295317
3,3,3.3814916994691244,Local,0.0,0.0,0.33814916994691235,1.2068060000183736
3,4,3.196223516532431,Local,0.0,0.0,0.31962235165324304,0.8463303721407677
3,5,2.1929194051527836,UAV_1,0.0827542592760516,2569555712.0,0.2985981022388724,2.5576266508588352
3,6,3.3127466731124104,Local,0.0,0.0,0.331274667311241,0.9886564064031016
3,7,0.6947263691291671,Local,0.0,0.0,0.0694726369129167,0.919066647003319
3,8,1.0659192375418594,Local,0.0,0.0,0.10659192375418591,0.8144002106589097
3,9,3.021172664817362,UAV_0,0.00474648131648716,7284901888.0,0.30372474081874823,0.9500815578834916
4,0,1.528693351976485,UAV_0,0.03352885871902031,1351206656.0,0.24609844140687887,1.1293286164988743
4,1,0.7242486917067823,Local,0.0,0.0,0.07242486917067822,0.9740455859575615
4,2,3.7151142236894725,Local,0.0,0.0,0.37151142236894724,1.371553437698479
