Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,18.392709381661792,413.55260301984714,18.392709381661792,413.55260301984714,225.16901089158537,1.0,0.5
1,19.292411429264867,414.7023546402031,37.68512081092666,828.2549576600502,226.64358874936642,1.0,0.5
2,25.269849315141755,402.94440270961337,62.95497012606842,1231.1993603696635,226.74205066994844,1.0,0.5
3,22.71336871884239,408.74429291887395,85.6683388449108,1639.9436532885375,227.08551517827937,1.0,0.5
4,18.809422862932205,398.56442653201407,104.47776170784302,2038.5080798205515,218.09163612893923,1.0,0.5
5,23.093451572798244,407.135823947387,127.57121328064126,2445.6439037679384,226.66136354649174,1.0,0.5
6,24.444008182396942,407.46825999725905,152.0152214630382,2853.1121637651972,228.17813818102647,1.0,0.5
7,27.658492982478215,400.0299395810361,179.6737144455164,3253.1421033462334,227.67346277299626,1.0,0.5
8,19.90702018538153,391.2380599907726,199.58073463089792,3644.380163337006,215.52605018076784,1.0,0.5
9,28.03367639505607,402.24340146556426,227.61441102595398,4046.62356480257,229.1553771278382,1.0,0.5
10,27.52185292347264,408.97775364630735,255.13626394942662,4455.6013184488775,232.0107297466263,1.0,0.5
11,24.409467480226446,405.71545312248946,279.5457314296531,4861.316771571367,227.26719404147119,1.0,0.5
12,17.531281482238608,408.65468488460516,297.0770129118917,5269.971456455973,221.85862392454118,1.0,0.5
13,22.17536563357372,403.01986111651723,319.25237854546543,5672.99131757249,223.68529619183232,1.0,0.5
14,23.762570054085728,409.51913239146035,343.0149485995512,6082.51044996395,228.5221362498159,1.0,0.5
15,23.052229978893585,398.1960960830452,366.0671785784448,6480.706546046995,222.15027802041618,1.0,0.5
16,22.00832286548272,396.78339402561284,388.0755014439275,6877.489940072608,220.40001987828913,1.0,0.5
17,20.250870794986014,430.844242629483,408.32637223891356,7308.334182702091,235.67299210972752,1.0,0.5
18,29.034764844495147,435.81136266326865,437.3611370834087,7744.14554536536,246.94044617612948,1.0,0.5
19,19.388247285145898,406.26379854185467,456.7493843685546,8150.409343907215,222.52014655607323,1.0,0.5
20,20.584719986548173,398.617433418663,477.3341043551028,8549.026777325878,219.89343669587967,1.0,0.5
21,16.620295482639392,402.9226192596847,493.9543998377422,8951.949396585564,218.08160511248175,1.0,0.5
22,17.787701764026647,407.79098561367556,511.7421016017688,9359.74038219924,221.68319457086443,1.0,0.5
23,21.542267389730736,396.26828219053624,533.2843689914995,9756.008664389776,219.67640848499886,1.0,0.5
24,23.71207891683673,408.34909164886625,556.9964479083362,10164.357756038642,227.88662474126986,1.0,0.5
25,32.034448809369025,431.13760316517704,589.0308967177052,10595.495359203818,247.60325039195754,1.0,0.5
26,24.55954511047292,394.9186675692813,613.5904418281781,10990.4140267731,222.01887889511357,1.0,0.5
27,22.099910995015858,408.90816024217844,635.690352823194,11399.32218701528,226.55399111610507,1.0,0.5
28,23.11951206112091,394.47281492261635,658.8098648843148,11793.795001937895,220.35591952242908,1.0,0.5
29,19.033337114147027,406.82228512877754,677.8432019984618,12200.617287066672,222.4444796785358,1.0,0.5
30,24.950804730503304,392.5524016708616,702.7940067289651,12593.169688737535,221.22700556593412,1.0,0.5
31,24.70316318577865,423.1660352254432,727.4971699147437,13016.335723962979,236.28618079850025,1.0,0.5
32,26.364121881045886,468.1273473902496,753.8612917957896,13484.463071353228,260.4277955761707,1.0,0.5
33,26.21595461268565,389.3832777353104,780.0772464084753,13873.846349088539,220.90759348034084,1.0,0.5
34,23.602438893496796,386.9316756104561,803.6796853019721,14260.778024698995,217.06827669872484,1.0,0.5
35,22.1604886423309,441.166096974181,825.8401739443029,14701.944121673176,242.7435371294214,1.0,0.5
36,26.239735935346275,411.28864843542095,852.0799098796492,15113.232770108596,231.88406015305674,1.0,0.5
37,24.419407635325648,407.48367874093964,876.4993175149749,15520.716448849536,228.16124700579547,1.0,0.5
38,19.645966397396656,394.06512944095994,896.1452839123716,15914.781578290496,216.67853111787662,1.0,0.5
39,20.83513188829694,451.9906064378439,916.9804158006685,16366.772184728341,246.83043510721888,1.0,0.5
40,20.996473661836834,415.8814244325949,937.9768894625054,16782.653609160934,228.93718587813427,1.0,0.5
41,23.709461708069195,416.636622717015,961.6863511705745,17199.29023187795,232.02777306657669,1.0,0.5
42,22.962450942648843,389.6196539026235,984.6488021132234,17588.909885780573,217.7722778939606,1.0,0.5
43,24.024346334473073,388.4084955377682,1008.6731484476965,17977.318381318342,218.22859410335718,1.0,0.5
44,30.795011928409288,431.6087047246277,1039.4681603761057,18408.92708604297,246.59936429072314,1.0,0.5
45,31.58270734997916,453.25459157915236,1071.050867726085,18862.181677622124,258.21000313955534,1.0,0.5
46,21.330902520015957,467.18096837961883,1092.381770246101,19329.362646001744,254.92138670982538,1.0,0.5
47,24.821401671266564,384.8110604735872,1117.2031719173676,19714.173706475332,217.22693190806015,1.0,0.5
48,27.096206333598396,429.73097020663715,1144.2993782509661,20143.90467668197,241.96169143691696,1.0,0.5
49,23.89110674703653,394.5021886537254,1168.1904849980026,20538.406865335695,221.14220107389923,1.0,0.5
50,24.58460998837971,444.0505066483219,1192.7750949863823,20982.457371984015,246.60986331254065,1.0,0.5
51,30.28810584372563,458.65213392457065,1223.063200830108,21441.109505908586,259.61417280601097,1.0,0.5
52,21.240071169039602,398.6315323868326,1244.3032719991475,21839.74103829542,220.5558373624559,1.0,0.5
53,26.412176730378672,417.25900546036485,1270.715448729526,22257.000043755783,235.04167946056108,1.0,0.5
54,23.548156495401205,447.00498702319237,1294.2636052249272,22704.005030778975,247.0506500069974,1.0,0.5
55,26.238353257058797,411.0592478715354,1320.501958481986,23115.064278650512,231.7679771928265,1.0,0.5
56,24.885083625179284,389.84255424295685,1345.3870421071654,23504.90683289347,219.8063607466577,1.0,0.5
57,20.095747455584213,399.1887476468559,1365.4827895627495,23904.095580540325,219.69012127901217,1.0,0.5
58,16.57122573991341,431.3185309817811,1382.054015302663,24335.414111522106,232.23049123080398,1.0,0.5
59,25.768618135783683,449.64849516004415,1407.8226334384467,24785.06260668215,250.59286571580577,1.0,0.5
