Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,19.595978099606242,410.16142026570526,19.595978099606242,410.16142026570526,224.67668823245887,1.0,0.5
1,31.223143013437905,409.4912888523379,50.81912111304415,819.6527091180432,235.96878743960684,1.0,0.5
2,27.207947953285473,401.68084268950133,78.02706906632962,1221.3335518075446,228.04836929803614,1.0,0.5
3,23.36652329626837,411.7461293178772,101.39359236259799,1633.0796811254218,229.23958795520696,1.0,0.5
4,25.89378723838153,404.4009759233318,127.28737960097952,2037.4806570487535,228.09427520004743,1.0,0.5
5,23.021988226111567,396.7011986643285,150.30936782709108,2434.181855713082,221.37258755827582,1.0,0.5
6,27.242834213684226,389.6795696265837,177.5522020407753,2823.8614253396654,222.0826190269761,1.0,0.5
7,22.356973739264234,404.18984217207134,199.90917578003956,3228.0512675117366,224.45189482529992,1.0,0.5
8,26.279426528649577,391.51525859022973,226.18860230868913,3619.5665261019662,222.03705582376443,1.0,0.5
9,28.18105629486209,403.4318980096241,254.36965860355122,4022.9984241115903,229.89700529967413,1.0,0.5
10,20.64423274208778,405.3082771115366,275.01389134563897,4428.306701223127,223.29837129785608,1.0,0.5
11,22.47176051301174,414.1345896824939,297.4856518586507,4842.441290905621,229.5390553542587,1.0,0.5
12,18.13050543722534,398.34650366489586,315.61615729587606,5240.787794570517,217.30375726967327,1.0,0.5
13,20.83049408359738,404.0954664896032,336.44665137947345,5644.88326106012,222.878227328399,1.0,0.5
14,18.97780006250488,391.50009943781316,355.4244514419783,6036.383360497934,214.72784978141146,1.0,0.5
15,23.28202917436301,398.6804782121989,378.7064806163413,6435.063838710133,222.62226828046246,1.0,0.5
16,22.89631515263449,398.41655200454653,401.6027957689758,6833.480390714679,222.10459115490775,1.0,0.5
17,16.281224198365546,394.7047585523259,417.8840199673413,7228.185149267005,213.6336034745285,1.0,0.5
18,20.435420140173147,404.6765173856862,438.3194401075145,7632.861666652691,222.77367883301625,1.0,0.5
19,22.75656251632112,392.51442337387107,461.0760026238356,8025.376090026562,219.01377420325665,1.0,0.5
20,24.394190818712115,386.19807762900945,485.4701934425477,8411.574167655572,217.49322963321683,1.0,0.5
21,21.69725300889349,422.00690868173444,507.1674464514412,8833.581076337307,232.7007073497607,1.0,0.5
22,24.769722709702677,386.1941899130607,531.9371691611439,9219.775266250368,217.86681766623303,1.0,0.5
23,25.293969464536747,393.833450874144,557.2311386256806,9613.608717124513,222.21069490160875,1.0,0.5
24,27.153956863141875,442.539626877175,584.3850954888225,10056.148344001687,248.42377030172938,1.0,0.5
25,23.932881241465626,402.5065105386629,608.3179767302881,10458.65485454035,225.18613651079707,1.0,0.5
26,24.704027818512735,402.75963503647546,633.0220045488009,10861.414489576824,226.08384533675047,1.0,0.5
27,28.496985389201374,388.9594074250088,661.5189899380023,11250.373897001833,222.97668910170577,1.0,0.5
28,22.98923321899269,409.72261517300944,684.508223156995,11660.096512174843,227.85054080549742,1.0,0.5
29,22.731561108247575,390.5581752269585,707.2397842652425,12050.654687401802,218.01064872172682,1.0,0.5
30,25.150745736894375,398.18387143862117,732.3905300021369,12448.838558840424,224.24268145620496,1.0,0.5
31,26.140686166299172,425.7499615394047,758.531216168436,12874.588520379828,239.0156669360015,1.0,0.5
32,22.96818360743189,397.9303226827091,781.4993997758679,13272.518843062537,221.93334494878644,1.0,0.5
33,32.110740538285775,392.74773385862784,813.6101403141537,13665.266576921165,228.4846074675997,1.0,0.5
34,23.741884879661367,386.7108057027247,837.352025193815,14051.97738262389,217.09728773102373,1.0,0.5
35,25.141727391039943,402.0417595257414,862.493752584855,14454.019142149633,226.16260715391064,1.0,0.5
36,19.867034023377727,393.8554328478985,882.3607866082327,14847.874574997531,216.79475044732698,1.0,0.5
37,20.756140616746986,384.4691355429682,903.1169272249797,15232.3437105405,212.9907083882311,1.0,0.5
38,19.46257794068371,399.9796780938304,922.5795051656634,15632.32338863433,219.4524169875989,1.0,0.5
39,26.114900528650054,389.4716731095712,948.6944056943134,16021.7950617439,220.85073708343566,1.0,0.5
40,25.018471548038708,457.4763135532213,973.7128772423522,16479.27137529712,253.75662832464937,1.0,0.5
41,27.209025428231115,385.0125850712715,1000.9219026705833,16864.283960368393,219.71531796386685,1.0,0.5
42,21.287726517153317,392.9082156060824,1022.2096291877367,17257.192175974476,217.74183432019453,1.0,0.5
43,18.12098861365447,390.58484288723247,1040.330617801391,17647.77701886171,213.4134100572707,1.0,0.5
44,22.19172924650519,411.2578764527521,1062.5223470478963,18059.034895314464,227.82066747288124,1.0,0.5
45,22.34535650254916,423.08116052648717,1084.8677035504454,18482.11605584095,233.88593676579274,1.0,0.5
46,22.58836919615662,405.33174169278004,1107.456072746602,18887.44779753373,225.25424004254666,1.0,0.5
47,21.991291294326235,381.213285497654,1129.4473640409283,19268.661083031384,212.59793404315323,1.0,0.5
48,26.906945758956265,404.2234959949111,1156.3543097998845,19672.884579026297,229.0186937564118,1.0,0.5
49,17.69195657474597,426.2007567725513,1174.0462663746305,20099.08533579885,230.79233496102162,1.0,0.5
