Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,20.544940867114093,414.7522129747234,20.544940867114093,414.7522129747234,227.9210473544758,1.0,0.5
1,26.850415668739252,407.9844887060213,47.395356535853345,822.7367016807448,230.8426600217499,1.0,0.5
2,23.504424307296166,392.4496345437042,70.89978084314951,1215.186336224449,219.72924157914827,1.0,0.5
3,26.71216622513712,391.5592822239892,97.61194706828664,1606.745618448438,222.49180733713172,1.0,0.5
4,27.804245287061786,410.9894184887757,125.41619235534843,2017.7350369372139,233.29895453144962,1.0,0.5
5,22.489832736178553,406.6527327057849,147.90602509152697,2424.3877696429986,225.816199089071,1.0,0.5
6,28.22374997513471,392.21453738857036,176.1297750666617,2816.602307031569,224.3310186694199,1.0,0.5
7,23.371741009741367,413.124505300776,199.50151607640305,3229.726812332345,229.93399366012935,1.0,0.5
8,21.368356388293883,395.87086051912434,220.86987246469693,3625.5976728514697,219.30378664785604,1.0,0.5
9,21.777551374655697,406.87546010731927,242.64742383935263,4032.473132958789,225.21528142831534,1.0,0.5
10,26.582110544660207,403.5826060760022,269.2295343840128,4436.055739034791,228.3734135826613,1.0,0.5
11,23.098814709503184,394.66225231451284,292.328349093516,4830.717991349304,220.4299408667596,1.0,0.5
12,20.712322842289076,406.88398087071494,313.0406719358051,5237.601972220019,224.15431327764654,1.0,0.5
13,26.664680478963103,392.80112091156155,339.7053524147682,5630.40309313158,223.06524093474388,1.0,0.5
14,24.21190649007226,410.0929362224365,363.9172589048404,6040.496029354017,229.2583746012905,1.0,0.5
15,17.639239337276514,397.471438748364,381.55649824211696,6437.967468102381,216.3749587114585,1.0,0.5
16,23.982111194659552,398.3997239044582,405.5386094367765,6836.367192006839,223.18197314688865,1.0,0.5
17,21.040761626632452,394.60838192292647,426.5793710634089,7230.975573929765,218.34495258809568,1.0,0.5
18,20.682992597629372,403.0442941707086,447.2623636610383,7634.019868100474,222.20513968298368,1.0,0.5
19,26.379601822655264,397.12730115624026,473.6419654836936,8031.147169256714,224.9432524007754,1.0,0.5
20,38.32277004579287,411.2450159874306,511.96473552948646,8442.392185244144,243.94527803950817,1.0,0.5
21,24.014412418862847,388.56043640952475,535.9791479483494,8830.952621653669,218.2946306236252,1.0,0.5
22,19.53266627987889,382.5518232650991,555.5118142282282,9213.504444918768,210.80857791242843,1.0,0.5
23,27.609767902899712,388.30142127024556,583.121582131128,9601.805866189014,221.76047853802248,1.0,0.5
24,27.619455756096677,387.89949590692044,610.7410378872247,9989.705362095934,221.5692037095569,1.0,0.5
25,24.32850184248702,413.26486226793537,635.0695397297118,10402.97022436387,230.9609329764547,1.0,0.5
26,19.010881583947235,396.51642625185895,654.080421313659,10799.486650615729,217.2690947098767,1.0,0.5
27,22.579669418008272,389.9262332596673,676.6600907316673,11189.412883875397,217.54278604784193,1.0,0.5
28,18.457471739403694,403.05302633850965,695.117562471071,11592.465910213907,219.98398490865853,1.0,0.5
29,22.306277991056266,427.36326819783284,717.4238404621273,12019.82917841174,235.9879120899727,1.0,0.5
30,22.817316889225488,396.64813323469065,740.2411573513527,12416.47731164643,221.1413835065708,1.0,0.5
31,24.279698766555832,393.71182597079604,764.5208561179086,12810.189137617226,221.13561175195386,1.0,0.5
32,27.916582439975315,436.5241504694229,792.4374385578839,13246.713288086648,246.17865767468678,1.0,0.5
33,16.999965509373737,421.9297828815696,809.4374040672576,13668.643070968217,227.96485695015855,1.0,0.5
34,19.468679652210067,402.58218976161703,828.9060837194677,14071.225260729834,220.75977453301857,1.0,0.5
35,16.72574421692456,425.617794243564,845.6318279363923,14496.843054973398,229.53464133870656,1.0,0.5
36,24.375128206421955,411.5903160568107,870.0069561428143,14908.433371030209,230.1702862348273,1.0,0.5
37,19.797313822635516,394.29050626780594,889.8042699654497,15302.723877298014,216.94256695653849,1.0,0.5
38,23.09266500525873,394.95270498777114,912.8969349707085,15697.676582285785,220.5690174991443,1.0,0.5
39,30.15459769127307,445.977657242385,943.0515326619816,16143.65423952817,253.14342631246558,1.0,0.5
40,22.83635767792227,412.12936011807176,965.8878903399038,16555.78359964624,228.90103773695816,1.0,0.5
41,26.17331880434551,410.6098487426724,992.0612091442493,16966.393448388913,231.4782431756817,1.0,0.5
42,21.893087947322112,390.18136308340263,1013.9542970915714,17356.574811472317,216.98376948902342,1.0,0.5
43,20.766386854067093,468.18198461800375,1034.7206839456385,17824.75679609032,254.85737916306897,1.0,0.5
44,26.97299021901393,422.3570937991507,1061.6936741646525,18247.11388988947,238.15153711858926,1.0,0.5
