Step,User_ID,Latency_s,Association,Offload_Ratio,Allocated_Freq_Hz,Energy_J,Cum_Energy_J
0,0,2.9417421128316916,Local,0.0,0.0,0.2941742112831691,0.2941742112831691
0,1,6.062649101145045,UAV_0,0.13301616988519718,207704144.0,1.0217850511464381,1.0217850511464381
0,2,1.3003603749470838,Local,0.0,0.0,0.13003603749470838,0.13003603749470838
0,3,1.7857879780632129,Local,0.0,0.0,0.17857879780632124,0.17857879780632124
0,4,0.9218229749018384,Local,0.0,0.0,0.09218229749018382,0.09218229749018382
0,5,2.5221283215684394,UAV_0,0.04049500619783896,110518568.0,0.35128972062229546,0.35128972062229546
0,6,1.552446390991079,Local,0.0,0.0,0.15524463909910788,0.15524463909910788
0,7,0.7197975618266742,Local,0.0,0.0,0.07197975618266741,0.07197975618266741
0,8,2.5124717298268098,UAV_2,0.014372848686288077,1999984512.0,0.25977951157312346,0.25977951157312346
0,9,1.438666016204065,Local,0.0,0.0,0.14386660162040651,0.14386660162040651
1,0,0.6711468044854502,Local,0.0,0.0,0.06711468044854502,0.36128889173171413
1,1,1.5616094327127628,Local,0.0,0.0,0.15616094327127628,1.1779459944177144
1,2,1.4213167849354884,Local,0.0,0.0,0.14213167849354882,0.2721677159882572
1,3,3.0676322745690827,Local,0.0,0.0,0.30676322745690826,0.4853420252632295
1,4,2.060642814490186,Local,0.0,0.0,0.2060642814490186,0.2982465789392024
1,5,0.8799743159642267,Local,0.0,0.0,0.08799743159642266,0.4392871522187181
1,6,2.4370146281904375,Local,0.0,0.0,0.24370146281904373,0.3989461019181516
1,7,2.4520195109408576,Local,0.0,0.0,0.2452019510940857,0.3171817072767531
1,8,1.7948277604193406,Local,0.0,0.0,0.17948277604193405,0.4392622876150575
1,9,2.3190429292733032,UAV_2,0.02542467335579386,92727728.0,0.27362917828622363,0.4174957799066301
2,0,2.357330840170625,Local,0.0,0.0,0.2357330840170625,0.5970219757487767
2,1,1.240051561742937,Local,0.0,0.0,0.1240051561742937,1.301951150592008
2,2,1.4900046729938738,Local,0.0,0.0,0.14900046729938737,0.42116818328764455
2,3,2.2616776574586894,Local,0.0,0.0,0.22616776574586892,0.7115097910090984
2,4,2.307566631973589,Local,0.0,0.0,0.23075666319735888,0.5290032421365614
2,5,3.0810757373117963,UAV_1,0.06390215376977393,4571545600.0,0.43146845942505324,0.8707556116437714
2,6,0.7059318329037277,Local,0.0,0.0,0.07059318329037277,0.4695392852085244
2,7,0.8956085733931075,UAV_0,0.002826369201542452,308176544.0,0.09350017254471621,0.4106818798214693
2,8,2.889770702957194,Local,0.0,0.0,0.2889770702957194,0.7282393579107769
2,9,1.9443375329976198,Local,0.0,0.0,0.19443375329976195,0.6119295332063921
3,0,1.020468464204996,Local,0.0,0.0,0.10204684642049958,0.6990688221692762
3,1,0.7596666419958298,Local,0.0,0.0,0.07596666419958298,1.3779178147915911
3,2,1.448600301220889,Local,0.0,0.0,0.1448600301220889,0.5660282134097334
3,3,15.0,UAV_0,0.5536553911292024,496107968.0,2.7070560195176334,3.418565810526732
3,4,1.5717650833275,Local,0.0,0.0,0.15717650833275001,0.6861797504693113
3,5,1.3572780059826846,UAV_1,0.04574738175362977,2467394560.0,0.2033873141370297,1.074142925780801
3,6,4.329264818374855,Local,0.0,0.0,0.4329264818374855,0.9024657670460099
3,7,0.7589072946243336,Local,0.0,0.0,0.07589072946243336,0.48657260928390267
3,8,2.9797561899905256,Local,0.0,0.0,0.29797561899905256,1.0262149769098294
3,9,1.208938542830717,Local,0.0,0.0,0.12089385428307167,0.7328233874894637
4,0,1.916817377085154,UAV_1,0.034091215422476326,1670215040.0,0.20517981171072258,0.9042486338799989
4,1,1.2751987612692894,Local,0.0,0.0,0.12751987612692894,1.50543769091852
4,2,3.6816021662612406,Local,0.0,0.0,0.368160216626124,0.9341884300358574
4,3,2.48484514780651,Local,0.0,0.0,0.24848451478065098,3.667050325307383
4,4,2.6914575653799284,Local,0.0,0.0,0.26914575653799283,0.9553255070073041
4,5,2.8344354881710836,Local,0.0,0.0,0.2834435488171083,1.3575864745979094
4,6,3.2149493406553473,Local,0.0,0.0,0.3214949340655347,1.2239607011115445
4,7,4.068351325891181,Local,0.0,0.0,0.4068351325891181,0.8934077418730207
4,8,1.5049889236295946,Local,0.0,0.0,0.15049889236295944,1.1767138692727888
4,9,4.025086467393187,UAV_0,0.00984325013828831,408541216.0,0.42450979257931837,1.157333180068782
5,0,4.621033718561475,Local,0.0,0.0,0.4621033718561474,1.3663520057361462
5,1,5.2955537341210235,UAV_0,0.2957842747577099,666588352.0,1.0097696978985997,2.51520738881712
5,2,3.9352271698648567,Local,0.0,0.0,0.3935227169864856,1.327711147022343
5,3,3.289242648524428,Local,0.0,0.0,0.3289242648524428,3.995974590159826
5,4,2.2740664682309353,Local,0.0,0.0,0.2274066468230935,1.1827321538303976
5,5,2.123515532344403,UAV_2,0.007600630896171866,208597616.0,0.2219605872722497,1.579547061870159
5,6,1.8594603002902357,Local,0.0,0.0,0.18594603002902357,1.4099067311405682
5,7,1.8578708118536498,UAV_0,0.016405894661038416,180343472.0,0.23921561988142578,1.1326233617544466
5,8,2.149774649691387,Local,0.0,0.0,0.21497746496913872,1.3916913342419275
5,9,1.9130138225977973,Local,0.0,0.0,0.19130138225977975,1.3486345623285618
6,0,4.460532866174396,Local,0.0,0.0,0.44605328661743954,1.8124052923535858
6,1,1.2071281713277406,Local,0.0,0.0,0.12071281713277407,2.635920205949894
6,2,1.6838717990871008,Local,0.0,0.0,0.16838717990871005,1.496098326931053
6,3,2.622934925487511,UAV_0,0.01958011900111969,2279873280.0,0.45107623602625546,4.447050826186081
6,4,0.904970414735961,Local,0.0,0.0,0.0904970414735961,1.2732291953039938
6,5,2.129169027854001,UAV_0,0.028430454479065986,492547968.0,0.2973923024292636,1.8769393642994228
6,6,2.0907521811013825,Local,0.0,0.0,0.20907521811013824,1.6189819492507065
6,7,1.9071823469966516,UAV_0,0.009364432627341395,355234432.0,0.2354332570167073,1.3680566187711538
6,8,2.8661403238250887,Local,0.0,0.0,0.2866140323825088,1.6783053666244363
6,9,3.39613012078542,Local,0.0,0.0,0.339613012078542,1.6882475744071037
7,0,1.5623205730783725,Local,0.0,0.0,0.15623205730783724,1.9686373496614231
7,1,2.7338319736019776,UAV_0,0.031067161865077086,2382464000.0,0.29996136174956833,2.9358815676994623
7,2,0.8874111417932894,Local,0.0,0.0,0.08874111417932894,1.5848394411103819
7,3,2.8670997742076825,UAV_2,0.04984538395977165,4114141184.0,0.316023796406567,4.763074622592648
7,4,2.737653305595849,UAV_2,0.1443929524375544,318351360.0,0.5356222771104238,1.8088514724144176
7,5,0.7014909237681649,Local,0.0,0.0,0.07014909237681648,1.9470884566762392
7,6,0.8871025846589307,Local,0.0,0.0,0.08871025846589306,1.7076922077165995
7,7,2.8879139101401767,Local,0.0,0.0,0.2887913910140177,1.6568480097851714
7,8,2.7120543320145654,Local,0.0,0.0,0.2712054332014565,1.9495107998258927
7,9,1.5319804852081864,Local,0.0,0.0,0.1531980485208186,1.8414456229279224
8,0,1.8932502274221277,Local,0.0,0.0,0.18932502274221277,2.157962372403636
8,1,2.1848469246057216,Local,0.0,0.0,0.21848469246057214,3.1543662601600344
8,2,0.8967172315887464,Local,0.0,0.0,0.08967172315887463,1.6745111642692565
8,3,1.8781288633117228,UAV_1,0.0039761958705418505,103857912.0,0.19366239501062882,4.956737017603277
8,4,1.0471354368758434,Local,0.0,0.0,0.10471354368758433,1.913565016102002
8,5,4.508783307137421,Local,0.0,0.0,0.450878330713742,2.397966787389981
8,6,3.5985426906515983,Local,0.0,0.0,0.35985426906515977,2.067546476781759
8,7,0.7076748360246712,UAV_0,0.008961470066782346,1937101952.0,0.08296802837672124,1.7398160381618926
8,8,3.85397665895093,UAV_0,0.07325696232025507,1392062720.0,0.6170173099334525,2.566528109759345
8,9,3.2842506958001914,Local,0.0,0.0,0.32842506958001905,2.169870692507941
9,0,0.9070191333527534,Local,0.0,0.0,0.09070191333527533,2.2486642857389114
9,1,4.144930698934023,UAV_0,0.008781997357886923,833545856.0,0.4371190900674327,3.591485350227467
9,2,0.8603298594769707,Local,0.0,0.0,0.08603298594769705,1.7605441502169537
9,3,1.7723574064309544,UAV_0,0.0984155960696166,864645248.0,0.4538621231756259,5.410599140778903
9,4,2.756612110711028,Local,0.0,0.0,0.2756612110711028,2.189226227173105
9,5,1.9846156604635579,Local,0.0,0.0,0.19846156604635576,2.5964283534363366
9,6,1.2345636418881416,Local,0.0,0.0,0.12345636418881414,2.1910028409705733
9,7,2.187010640249707,Local,0.0,0.0,0.21870106402497067,1.9585171021868633
9,8,0.9182849897857176,UAV_2,0.20352284704728235,1951209216.0,0.1287891220605086,2.6953172318198537
9,9,1.333327126254158,Local,0.0,0.0,0.1333327126254158,2.303203405133357
10,0,1.7450410172537354,UAV_1,0.0061325706627174325,724403776.0,0.17742944672745123,2.4260937324663625
10,1,3.5837026811254677,UAV_2,0.011656317238649063,1795824000.0,0.3808648994917637,3.9723502497192307
10,2,2.443447843241779,Local,0.0,0.0,0.2443447843241779,2.0048889345411314
10,3,1.7738658369929194,UAV_1,0.005330796852257831,419952000.0,0.19488550291491494,5.605484643693818
10,4,1.6208026991607667,Local,0.0,0.0,0.16208026991607663,2.3513064970891815
10,5,2.4654583627507596,Local,0.0,0.0,0.24654583627507592,2.8429741897114127
10,6,1.186660596956181,Local,0.0,0.0,0.11866605969561808,2.3096689006661912
10,7,3.028458382319108,UAV_0,0.0068537704156581775,924222016.0,0.3202645219882045,2.2787816241750676
10,8,2.3857408341057176,Local,0.0,0.0,0.23857408341057174,2.9338913152304253
10,9,3.205308278719026,Local,0.0,0.0,0.3205308278719026,2.6237342330052598
11,0,1.5890137999546765,UAV_0,0.18065590940457874,1351388416.0,0.38732714546506963,2.8134208779314323
11,1,1.6148113846531729,Local,0.0,0.0,0.16148113846531728,4.133831388184548
11,2,2.661398854187898,Local,0.0,0.0,0.26613988541878975,2.271028819959921
11,3,2.346325821840616,Local,0.0,0.0,0.2346325821840616,5.840117225877879
11,4,2.9534535216333015,Local,0.0,0.0,0.29534535216333013,2.6466518492525117
11,5,2.8677366937611,Local,0.0,0.0,0.28677366937611,3.1297478590875225
11,6,2.01043625427053,Local,0.0,0.0,0.20104362542705298,2.5107125260932444
11,7,0.6862952889393249,Local,0.0,0.0,0.06862952889393248,2.3474111530690003
11,8,1.5252628303862767,UAV_0,0.02965600270947004,108199672.0,0.1802972609436579,3.114188576174083
11,9,2.7567565061287818,Local,0.0,0.0,0.27567565061287813,2.899409883618138
12,0,1.4711514175203166,Local,0.0,0.0,0.14711514175203166,2.960536019683464
12,1,0.9364209336775092,Local,0.0,0.0,0.09364209336775091,4.227473481552299
12,2,3.5409050533190296,Local,0.0,0.0,0.35409050533190295,2.625119325291824
12,3,1.1011884233522444,UAV_0,0.06605557284794943,153520512.0,0.2277224387888799,6.067839664666759
12,4,1.6152868059737668,Local,0.0,0.0,0.16152868059737666,2.8081805298498885
12,5,1.7108615387730892,Local,0.0,0.0,0.1710861538773089,3.3008340129648315
12,6,1.5047960225552932,Local,0.0,0.0,0.1504796022555293,2.6611921283487736
12,7,2.530156116722496,UAV_0,0.00823707166207062,80943704.0,0.27694855084407854,2.624359703913079
12,8,2.5466712246587173,Local,0.0,0.0,0.25466712246587164,3.3688556986399547
12,9,3.0093493706567083,Local,0.0,0.0,0.30093493706567076,3.2003448206838088
13,0,2.2437425927490953,UAV_0,0.06687408676899692,626629504.0,0.29895690016274196,3.259492919846206
13,1,3.173099040289597,Local,0.0,0.0,0.3173099040289597,4.544783385581259
13,2,2.0778844693349723,Local,0.0,0.0,0.2077884469334972,2.832907772225321
13,3,3.149801352442941,Local,0.0,0.0,0.3149801352442941,6.382819799911053
13,4,11.062397613789226,UAV_2,0.7342929089304888,70347408.0,0.5831920173934825,3.391372547243371
13,5,4.077441956801208,Local,0.0,0.0,0.4077441956801208,3.708578208644952
13,6,3.556292534247528,Local,0.0,0.0,0.35562925342475277,3.0168213817735263
13,7,3.1511851143342025,Local,0.0,0.0,0.3151185114334202,2.939478215346499
