Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,488.53203151248573,842.2354555641939,133.1552221330108,0.3554476505225963,133.5106697835334,133.5106697835334
0,1,187.61666203303903,335.09757389140077,132.62144944573595,0.0,132.62144944573595,132.62144944573595
0,2,797.2076043869473,328.2287293075523,133.68362732530056,0.0,133.68362732530056,133.68362732530056
1,0,490.38066720795666,835.1130585685513,131.06315857887674,0.0,131.06315857887674,264.57382836241015
1,1,201.27603279883522,335.82272073811134,132.50188116686573,0.0,132.50188116686573,265.12333061260165
1,2,795.2458505190868,329.33120349428214,162.05823635816344,0.07095356646858568,162.12918992463202,295.81281724993255
2,0,484.16328510460687,831.5147277909186,131.73142096733,0.2280775090895918,131.95949847641958,396.53332683882974
2,1,211.06645859665082,325.5546660724836,134.54053972729008,0.14277835262213273,134.68331807991223,399.8066486925139
2,2,781.8773798918006,329.9222426459948,131.43769169536478,0.11061485955129774,131.54830655491608,427.3611238048486
3,0,493.62719846783415,830.0801887605048,126.20074096051883,0.024415088911068663,126.2251560494299,522.7584828882597
3,1,211.2043059037802,330.4594778529438,144.23775031535007,0.0,144.23775031535007,544.044399007864
3,2,768.1206113726203,330.5036317040089,132.84428904490994,0.0,132.84428904490994,560.2054128497585
4,0,498.49029101841995,816.7080991267972,134.71847444009794,0.0,134.71847444009794,657.4769573283576
4,1,215.8387442332629,327.40434736675235,140.04575567425098,0.0,140.04575567425098,684.0901546821149
4,2,754.7222127297481,331.38252137793586,131.59523625362894,0.6060196883448232,132.20125594197376,692.4066687917323
5,0,493.8016797541333,807.7471609263196,125.95601728549227,0.0035032230103896936,125.95952050850265,783.4364778368603
5,1,227.01890598022263,336.2740998268923,134.9021262573492,0.0,134.9021262573492,818.9922809394641
5,2,741.7517850077846,332.66744021041984,130.31030444122513,0.012939527516518314,130.32324396874165,822.7299127604739
6,0,499.43094378291374,806.6643437478386,138.94484555743654,0.0,138.94484555743654,922.3813233942968
6,1,224.2020234064632,341.8474000038833,136.06571673267823,0.18384525634365287,136.24956198902188,955.241842928486
6,2,729.6250590159995,334.3412933792782,128.2173604186753,0.11845873906924037,128.33581915774454,951.0657319182185
7,0,490.83113390069053,794.9484044648831,136.08195718181713,0.06906839378978778,136.15102557560692,1058.5323489699038
7,1,217.79234786889657,353.4096880261072,130.89825239416496,0.0,130.89825239416496,1086.140095322651
7,2,717.7790934719004,336.7498214959991,127.88914065599879,0.0,127.88914065599879,1078.9548725742172
8,0,498.0106566781484,784.0568600389765,130.34419732536242,0.0,130.34419732536242,1188.876546295266
8,1,211.83735082650452,365.9328221407593,133.22442677971836,0.0,133.22442677971836,1219.3645221023694
8,2,715.1574698258514,341.3959983405832,141.4051652028652,0.010916823035571276,141.41608202590075,1220.370954600118
9,0,492.26410982133916,770.398394455381,137.44555495721025,0.09694699249051772,137.54250194970078,1326.419048244967
9,1,219.5923993672741,360.14098867273253,126.12457378650325,0.0,126.12457378650325,1345.4890958888727
9,2,701.5416743677964,346.1519567641876,135.57404880718732,0.45018796083064727,136.02423676801797,1356.395191368136
10,0,484.4322601907547,766.5384821833932,127.29005690708439,0.054659390886045905,127.34471629797044,1453.7637645429375
10,1,221.6141731198462,373.3407965847272,131.34290488115676,0.042685077132928725,131.38558995828967,1476.8746858471625
10,2,693.0709350482736,355.3506218264645,128.8386253572609,0.0,128.8386253572609,1485.233816725397
11,0,489.1260614368451,759.2695417270777,127.43783965715816,0.0,127.43783965715816,1581.2016042000955
11,1,235.22997537829986,374.5954870218185,132.48277014701048,0.028706527821169135,132.51147667483164,1609.386162521994
11,2,683.7573588077285,362.5292831417645,127.26953688796284,0.0,127.26953688796284,1612.5033536133599
12,0,495.7876104916716,767.3378914294053,125.9804543569779,0.6329069125059307,126.61336126948383,1707.8149654695794
12,1,241.5314432488407,379.4956982691496,129.02882428401008,0.0,129.02882428401008,1738.4149868060042
12,2,672.7076172122696,368.5277061951674,129.01155168966025,1.126469230520393,130.13802092018065,1742.6413745335406
13,0,485.90246327217625,766.1456360273006,125.99112082597563,0.038683676628529826,126.02980450260415,1833.8447699721835
13,1,250.0372081923914,380.58784784010504,127.59051655201026,0.0,127.59051655201026,1866.0055033580145
13,2,677.9035828397274,376.81847672535895,126.06317266060607,0.36149373804285845,126.42466639864892,1869.0660409321895
14,0,487.31140520963686,756.4129168529566,126.03875816299222,0.9156603898506507,126.95441855284288,1960.7991885250265
