Step,User_ID,Latency_s,Association,Offload_Ratio,Allocated_Freq_Hz,Energy_J,Cum_Energy_J
0,0,2.8999902168497815,Local,0.0,0.0,0.28999902168497815,0.28999902168497815
0,1,1.7678966580018138,Local,0.0,0.0,0.17678966580018138,0.17678966580018138
0,2,1.546428599468073,Local,0.0,0.0,0.15464285994680732,0.15464285994680732
0,3,5.621391076877743,UAV_0,0.5598899112862176,209730080.0,0.3563844024543996,0.3563844024543996
0,4,0.7745064635390486,Local,0.0,0.0,0.07745064635390486,0.07745064635390486
0,5,1.953974918808497,UAV_2,0.04450850846963598,1369505280.0,0.29262661340531937,0.29262661340531937
0,6,3.47527686003737,Local,0.0,0.0,0.34752768600373696,0.34752768600373696
0,7,2.3415092860296793,Local,0.0,0.0,0.23415092860296793,0.23415092860296793
0,8,6.277294658067967,UAV_1,0.2625279704361147,87049416.0,0.42603166741195225,0.42603166741195225
0,9,1.8604879585649123,Local,0.0,0.0,0.1860487958564912,0.1860487958564912
1,0,3.209891675621276,UAV_0,0.02651894452460787,1293784960.0,0.4182251344174747,0.7082241561024529
1,1,2.1217042830184805,Local,0.0,0.0,0.212170428301848,0.38896009410202936
1,2,1.5758585119917765,Local,0.0,0.0,0.15758585119917765,0.31222871114598494
1,3,1.546937438558095,Local,0.0,0.0,0.15469374385580947,0.5110781463102091
1,4,2.706966292566029,Local,0.0,0.0,0.2706966292566029,0.3481472756105078
1,5,1.9364017870018249,UAV_1,0.06187339777530444,415461664.0,0.5020655828583955,0.7946921962637149
1,6,2.607155344074263,Local,0.0,0.0,0.2607155344074263,0.6082432204111632
1,7,1.7468854123122959,UAV_0,0.06903349979582127,3960668928.0,0.4104011666755628,0.6445520952785307
1,8,3.0386527858196857,UAV_2,0.025222416916916,2413509632.0,0.46515877471663347,0.8911904421285857
1,9,4.4035678071620366,Local,0.0,0.0,0.44035678071620366,0.6264055765726948
2,0,2.7312882817975566,Local,0.0,0.0,0.27312882817975564,0.9813529842822086
2,1,2.7055319858749116,UAV_2,0.009165494806532904,3300195328.0,0.28697412046559695,0.6759342145676264
2,2,3.325373287077547,Local,0.0,0.0,0.3325373287077547,0.6447660398537396
2,3,4.101252497183274,Local,0.0,0.0,0.41012524971832737,0.9212033960285364
2,4,3.7857171240234084,Local,0.0,0.0,0.3785717124023408,0.7267189880128486
2,5,1.1714627465873289,UAV_0,0.18790364609859522,235340592.0,0.15145235378939187,0.9461445500531067
2,6,0.9493571163656387,Local,0.0,0.0,0.09493571163656386,0.7031789320477271
2,7,1.5896153559167483,UAV_0,0.18122474873692976,481707904.0,0.3237394942386953,0.968291589517226
2,8,2.6156407035002824,Local,0.0,0.0,0.26156407035002815,1.1527545124786138
2,9,1.4970666771317367,Local,0.0,0.0,0.14970666771317367,0.7761122442858684
3,0,2.33450524580073,UAV_0,0.07895161040837036,60404516.0,0.19708810044710284,1.1784410847293114
3,1,0.674269984795795,Local,0.0,0.0,0.0674269984795795,0.7433612130472058
3,2,0.6579765225788017,Local,0.0,0.0,0.06579765225788016,0.7105636921116197
3,3,2.251689695009442,Local,0.0,0.0,0.22516896950094414,1.1463723655294806
3,4,3.1128846314043384,Local,0.0,0.0,0.31128846314043385,1.0380074511532824
3,5,3.210059559575126,Local,0.0,0.0,0.32100595595751263,1.2671505060106194
3,6,1.1855457305231552,Local,0.0,0.0,0.11855457305231551,0.8217335051000426
3,7,2.3625884802742236,Local,0.0,0.0,0.23625884802742236,1.2045504375446483
3,8,3.192336686448622,Local,0.0,0.0,0.3192336686448622,1.471988181123476
3,9,0.9955209473272296,Local,0.0,0.0,0.09955209473272295,0.8756643390185914
4,0,1.6544781219096583,Local,0.0,0.0,0.1654478121909658,1.3438888969202771
4,1,1.8211932674021298,UAV_2,0.006154972333652622,3506895872.0,0.18672893841240062,0.9300901514596065
4,2,2.1867551341643887,Local,0.0,0.0,0.21867551341643884,0.9292392055280586
4,3,1.382294287929186,UAV_1,0.008981463773998005,346783360.0,0.17169487085076582,1.3180672363802464
4,4,1.4131838283338163,Local,0.0,0.0,0.14131838283338163,1.1793258339866641
4,5,3.402841392955953,Local,0.0,0.0,0.3402841392955953,1.6074346453062147
4,6,0.8679306095291058,Local,0.0,0.0,0.08679306095291058,0.9085265660529532
4,7,2.8033866426004352,UAV_1,0.08669804350539377,488802944.0,0.5456289010148048,1.750179338559453
4,8,3.2671782428552825,Local,0.0,0.0,0.3267178242855282,1.7987060054090043
4,9,2.2283681946577962,Local,0.0,0.0,0.22283681946577957,1.098501158484371
5,0,3.4886048482599197,Local,0.0,0.0,0.3488604848259919,1.692749381746269
5,1,2.4162406946919064,Local,0.0,0.0,0.2416240694691906,1.1717142209287972
5,2,3.630798459392021,Local,0.0,0.0,0.36307984593920206,1.2923190514672607
5,3,4.26966377885217,Local,0.0,0.0,0.42696637788521696,1.7450336142654632
5,4,2.2226882487113158,UAV_2,0.1040883302438091,397774240.0,0.5092783642259939,1.688604198212658
5,5,1.3799665521469915,UAV_2,0.03830717095434712,201022848.0,0.24057732210552235,1.848011967411737
5,6,2.0142328334016835,Local,0.0,0.0,0.2014232833401683,1.1099498493931215
5,7,3.5042207476339393,Local,0.0,0.0,0.3504220747633939,2.1006014133228468
5,8,1.0519012594083113,UAV_2,0.040245686804201715,233012896.0,0.27092073811316,2.0696267435221642
5,9,3.5302095783013745,Local,0.0,0.0,0.3530209578301374,1.4515221163145084
6,0,1.494942788272333,Local,0.0,0.0,0.14949427882723326,1.8422436605735024
6,1,1.0428628192044052,Local,0.0,0.0,0.1042862819204405,1.2760005028492376
6,2,0.682635965790113,Local,0.0,0.0,0.0682635965790113,1.360582648046272
6,3,1.5847312791489403,UAV_1,0.05411265628086976,351583584.0,0.2603367197953589,2.005370334060822
6,4,1.2893515814100835,Local,0.0,0.0,0.12893515814100834,1.8175393563536664
6,5,2.9534547018291875,Local,0.0,0.0,0.2953454701829187,2.1433574375946556
6,6,1.3099661429336633,Local,0.0,0.0,0.13099661429336631,1.2409464636864878
6,7,2.330775578503529,UAV_2,0.10712442589912619,185449104.0,0.34142029810267727,2.4420217114255243
6,8,3.2570660615350016,Local,0.0,0.0,0.32570660615350017,2.3953333496756644
6,9,3.3715560391982367,Local,0.0,0.0,0.33715560391982363,1.788677720234332
7,0,1.779077998216004,Local,0.0,0.0,0.1779077998216004,2.0201514603951027
7,1,1.3637787385192868,UAV_2,0.03320017382292868,186769024.0,0.15867344193877297,1.4346739447880106
7,2,4.104379733053472,Local,0.0,0.0,0.4104379733053472,1.771020621351619
7,3,2.3257303590549445,Local,0.0,0.0,0.2325730359054944,2.2379433699663167
7,4,2.2956947174512092,Local,0.0,0.0,0.2295694717451209,2.0471088280987875
7,5,2.2166361923869933,Local,0.0,0.0,0.22166361923869932,2.365021056833355
7,6,2.1547709065515264,Local,0.0,0.0,0.2154770906551526,1.4564235543416404
7,7,1.8753733525891851,Local,0.0,0.0,0.18753733525891852,2.629559046684443
7,8,1.3922741863749006,Local,0.0,0.0,0.13922741863749005,2.5345607683131544
7,9,1.139475797143568,Local,0.0,0.0,0.1139475797143568,1.9026252999486888
