Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,23.18358517366249,412.5862603097057,23.18358517366249,412.5862603097057,229.47671532851535,1.0,0.5
1,21.478615675245905,403.91672545265465,44.6622008489084,816.5029857623604,223.43697840157324,1.0,0.5
2,17.214902445621227,408.86357057754196,61.877103294529626,1225.3665563399022,221.6466877343922,1.0,0.5
3,18.895634806531778,407.96357589847383,80.7727381010614,1633.330132238376,222.8774227557687,1.0,0.5
4,23.807999755690204,403.7708247873275,104.58073785675161,2037.1009570257036,225.69341214935395,1.0,0.5
5,22.08041047671094,393.51704258092406,126.66114833346255,2430.6179996066276,218.83893176717297,1.0,0.5
6,21.735637892415227,385.9058430933073,148.39678622587778,2816.523842699935,214.68855943906885,1.0,0.5
7,21.360377242629074,403.9895542057355,169.75716346850686,3220.5133969056706,223.35515434549683,1.0,0.5
8,17.60107968793747,404.82466091164713,187.35824315644433,3625.338057817318,220.01341014376104,1.0,0.5
9,21.74385677103963,406.49339156853927,209.10209992748395,4031.831449385857,224.99055255530925,1.0,0.5
10,25.677969230849566,393.4896678052436,234.7800691583335,4425.321117191101,222.42280313347135,1.0,0.5
11,22.79169662268682,395.9990273909266,257.5717657810203,4821.320144582027,220.79121031815012,1.0,0.5
12,27.1344405669398,405.4701690452171,284.7062063479601,5226.790313627244,229.86952508954835,1.0,0.5
13,23.85421002058122,410.83356887573734,308.5604163685413,5637.623882502981,229.27099445844988,1.0,0.5
14,25.3282118502932,397.6751065755519,333.8886282188345,6035.298989078533,224.16576513806916,1.0,0.5
15,17.20042830511475,397.672886882025,351.0890565239493,6432.971875960558,216.03687174612725,1.0,0.5
16,24.705099295505814,394.88956926186097,375.7941558194551,6827.861445222418,222.1498839264363,1.0,0.5
17,20.896517378184647,399.1758994883877,396.69067319763974,7227.037344710806,220.4844671223785,1.0,0.5
18,26.467558325584122,395.95799735784436,423.1582315232239,7622.995342068651,224.4465570045063,1.0,0.5
19,21.885796262041847,396.77928731975214,445.0440277852657,8019.774629388403,220.27543992191792,1.0,0.5
20,21.901065101713396,417.451990644896,466.9450928869791,8437.2266200333,230.62706042416139,1.0,0.5
21,26.97710586429355,387.6842180357202,493.9221987512727,8824.91083806902,220.81921488215366,1.0,0.5
22,25.61713950823256,393.0301980201955,519.5393382595053,9217.941036089214,222.1322385183303,1.0,0.5
23,24.278430292041776,392.4121780649969,543.817768551547,9610.353214154211,220.48451932454023,1.0,0.5
24,22.616924816086478,393.82819434406815,566.4346933676335,10004.18140849828,219.53102198812056,1.0,0.5
25,22.812743974752053,408.34809681329625,589.2474373423855,10412.529505311577,226.98679238140016,1.0,0.5
26,26.380207792485017,397.74793922321817,615.6276451348706,10810.277444534795,225.2541774040941,1.0,0.5
27,25.022611007647054,390.2101930729925,640.6502561425176,11200.487637607788,220.1277075441433,1.0,0.5
28,27.585222727615893,405.0655472583363,668.2354788701335,11605.553184866125,230.11799635678406,1.0,0.5
29,25.356261270081795,396.21780010417257,693.5917401402153,12001.770984970297,223.4651613221681,1.0,0.5
30,22.4085394058076,398.42964933386736,716.0002795460229,12400.200634304165,221.62336407274128,1.0,0.5
31,19.791412841064908,413.7110062037306,735.7916923870878,12813.911640507895,226.6469159429302,1.0,0.5
