Step,User_ID,Latency_s,Association,Offload_Ratio,Allocated_Freq_Hz,Energy_J,Cum_Energy_J
0,0,15.0,UAV_1,0.024441917300457982,6622304.0,0.4904950765543941,0.4904950765543941
0,1,2.612803991646991,Local,0.0,0.0,0.26128039916469914,0.26128039916469914
0,2,4.338910377438458,Local,0.0,0.0,0.4338910377438457,0.4338910377438457
0,3,1.8781855052680625,Local,0.0,0.0,0.18781855052680624,0.18781855052680624
0,4,2.5710511340330306,Local,0.0,0.0,0.257105113403303,0.257105113403303
0,5,3.008266627568393,UAV_2,0.22488811994170205,1695180288.0,0.7177715458443368,0.7177715458443368
0,6,2.9772554886416307,Local,0.0,0.0,0.297725548864163,0.297725548864163
0,7,2.367845413649048,UAV_0,0.016050505317673804,32700384.0,0.267833240540871,0.267833240540871
0,8,2.9199723810073275,Local,0.0,0.0,0.29199723810073275,0.29199723810073275
0,9,1.2075043391358624,Local,0.0,0.0,0.12075043391358622,0.12075043391358622
1,0,1.1424208676669598,Local,0.0,0.0,0.11424208676669596,0.6047371633210901
1,1,2.2008923314952398,Local,0.0,0.0,0.22008923314952397,0.48136963231422314
1,2,2.570785413689071,Local,0.0,0.0,0.257078541368907,0.6909695791127527
1,3,2.6741023151107988,Local,0.0,0.0,0.26741023151107984,0.4552287820378861
1,4,3.5759928047304776,Local,0.0,0.0,0.35759928047304773,0.6147043938763508
1,5,3.419520248085372,Local,0.0,0.0,0.3419520248085372,1.059723570652874
1,6,4.077139438318129,Local,0.0,0.0,0.407713943831813,0.705439492695976
1,7,3.30456870299665,Local,0.0,0.0,0.3304568702996649,0.5982901108405358
1,8,2.8983761086290785,Local,0.0,0.0,0.2898376108629078,0.5818348489636406
1,9,2.875537723818567,UAV_2,0.004128871138723187,28749364.0,0.2967139190000396,0.4174643529136258
2,0,3.2651255408897066,Local,0.0,0.0,0.3265125540889706,0.9312497174100607
2,1,3.5163476114487886,Local,0.0,0.0,0.35163476114487885,0.833004393459102
2,2,1.254297517780827,Local,0.0,0.0,0.12542975177808272,0.8163993308908354
2,3,1.3175708292313775,UAV_0,0.024656362448275505,410143392.0,0.2129456865786406,0.6681744686165267
2,4,1.5818355844033136,Local,0.0,0.0,0.15818355844033136,0.7728879523166822
2,5,3.455018946841093,Local,0.0,0.0,0.3455018946841093,1.4052254653369833
2,6,2.0162259340502873,Local,0.0,0.0,0.20162259340502872,0.9070620861010047
2,7,2.658490218168913,UAV_0,0.00018614427753810094,766675904.0,0.26660942648890285,0.8648995373294387
2,8,2.2717130071543026,UAV_0,0.03224239942458848,82771768.0,0.4954724590038999,1.0773073079675406
2,9,3.270250460838877,Local,0.0,0.0,0.32702504608388766,0.7444893989975134
3,0,2.914552407078508,Local,0.0,0.0,0.2914552407078508,1.2227049581179115
3,1,2.229957875718575,Local,0.0,0.0,0.22299578757185745,1.0560001810309596
3,2,2.28602685095225,Local,0.0,0.0,0.22860268509522497,1.0450020159860602
3,3,3.809105002203291,Local,0.0,0.0,0.380910500220329,1.0490849688368558
3,4,0.7789355886863745,Local,0.0,0.0,0.07789355886863743,0.8507815111853196
3,5,1.41144197531395,Local,0.0,0.0,0.141144197531395,1.5463696628683783
3,6,4.841978782779498,Local,0.0,0.0,0.48419787827794974,1.3912599643789545
3,7,3.8849560724990804,UAV_2,0.02526367004848747,215577520.0,0.4672653941001095,1.3321649314295483
3,8,1.2462523622982185,Local,0.0,0.0,0.12462523622982183,1.2019325441973625
3,9,3.0862297704687918,UAV_2,0.0036943954655965137,7540073.0,0.31983994914959296,1.0643293481471063
4,0,1.3560162021080242,Local,0.0,0.0,0.1356016202108024,1.3583065783287138
4,1,3.5564669182916875,Local,0.0,0.0,0.3556466918291687,1.4116468728601284
4,2,2.4993439237776562,Local,0.0,0.0,0.2499343923777656,1.2949364083638257
4,3,2.7332668771748407,Local,0.0,0.0,0.2733266877174841,1.3224116565543398
4,4,1.7904592541542121,Local,0.0,0.0,0.17904592541542122,1.029827436600741
4,5,1.520436138386356,Local,0.0,0.0,0.15204361383863557,1.698413276707014
4,6,2.074774205011467,Local,0.0,0.0,0.2074774205011467,1.5987373848801012
4,7,2.495420256604944,Local,0.0,0.0,0.24954202566049444,1.5817069570900428
4,8,0.8346221464406167,Local,0.0,0.0,0.08346221464406166,1.285394758841424
4,9,1.2615728190135438,UAV_2,0.009709806052916752,21282506.0,0.13486834829955816,1.1991976964466644
5,0,1.8887071890874425,Local,0.0,0.0,0.18887071890874424,1.547177297237458
5,1,2.790568981164617,Local,0.0,0.0,0.27905689811646167,1.69070377097659
5,2,3.5785185846068086,Local,0.0,0.0,0.3578518584606808,1.6527882668245066
5,3,0.9449507701813334,Local,0.0,0.0,0.09449507701813334,1.4169067335724732
