Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,491.80934566764466,837.579077856807,137.74520939565303,0.6237107069482719,138.3689201026013,138.3689201026013
0,1,211.54730841264447,324.2341465764929,136.75510953510437,0.036507550733065,136.79161708583743,136.79161708583743
0,2,790.3934523439381,325.7784728006973,129.4542909665617,0.029417525716956907,129.48370849227865,129.48370849227865
1,0,483.6735641639353,825.4432826750129,136.44299945537207,0.0,136.44299945537207,274.8119195579734
1,1,215.2664494925692,338.50352396765635,137.0924805594583,0.015558872515177352,137.10803943197348,273.8996565178109
1,2,775.8855721813432,328.47558931283356,137.1429672831435,0.0,137.1429672831435,266.62667577542214
2,0,489.92944338732417,811.9900858148312,137.5370385889323,0.0,137.5370385889323,412.3489581469057
2,1,211.6633680361543,352.21143618705577,134.4809181138689,0.08275946583129237,134.5636775797002,408.4633340975111
2,2,761.0528190407931,329.3035633178917,137.6327138594912,0.0,137.6327138594912,404.2593896349133
3,0,491.3297513264332,797.2363845325594,137.4549049394438,1.7989542082659327,139.25385914770973,551.6028172946154
3,1,211.04552410285024,365.21031968954253,130.24821713925076,0.0,130.24821713925076,538.7115512367618
3,2,747.4389431678968,330.9804956794648,132.6453111039383,0.010328798435507911,132.6556399023738,536.9150295372871
4,0,481.7707754858229,786.5702902507031,135.12793677716874,0.0,135.12793677716874,686.7307540717842
4,1,213.4624904679204,375.56342552849435,126.04223207949408,0.0,126.04223207949408,664.7537833162559
4,2,733.5571549735997,332.80076512459664,133.7602148941899,0.029343512851506215,133.7895584070414,670.7045879443285
5,0,487.21466547417936,773.2681051064964,135.3515832104549,0.00035276021520853814,135.3519359706701,822.0826900424543
5,1,223.90267073433657,382.77447773234655,129.31597482223646,0.0,129.31597482223646,794.0697581384923
5,2,720.2814844661458,336.89414164876007,133.32520529669821,0.020584235577077576,133.3457895322753,804.0503774766038
6,0,475.8023298069546,765.2401707038881,133.56767294951533,0.002334526381134032,133.57000747589646,955.6526975183507
6,1,238.34060290096897,382.2039870929333,135.69506699770542,0.0,135.69506699770542,929.7648251361977
6,2,710.9696089028384,345.6934492863437,129.65618356621084,0.587517144537812,130.24370071074864,934.2940781873524
7,0,470.7501538156303,752.4111409451751,132.91706397851723,0.039134309628172534,132.9561982881454,1088.608895806496
7,1,248.5944168355621,386.82123459303057,126.536938430259,0.0,126.536938430259,1056.3017635664567
7,2,701.2864244680044,349.58110108262116,125.97318819955204,0.44123456212176837,126.4144227616738,1060.7085009490263
8,0,469.7176663389587,737.7645197862813,136.7875711076603,0.5573204971248972,137.3448916047852,1225.9537874112814
8,1,243.75510465388902,400.96071690579475,138.07941610915745,1.3453538528392015,139.42476996199665,1195.7265335284533
8,2,688.8941344863252,356.96254276084255,135.58118314371177,0.056351091290637666,135.63753423500242,1196.3460351840288
9,0,483.1183520811543,732.55866732053,135.36639070270667,0.0,135.36639070270667,1361.320178113988
9,1,255.46521521294883,410.1216428909681,137.6919610871352,0.04396670969660608,137.73592779683182,1333.4624613252852
9,2,674.2599856585321,358.4845266720631,136.93250675290557,0.21378459690433088,137.1462913498099,1333.4923265338386
10,0,486.90329077596783,745.6901871406626,132.45525219965205,0.004212927293879378,132.45946512694593,1493.779643240934
10,1,269.86085783566654,409.84258397894877,135.46506359992298,0.013857650289635,135.4789212502126,1468.9413825754978
10,2,661.2422229767753,360.9820567492604,131.01320453889338,0.3232803488736112,131.336484887767,1464.8288114216057
11,0,499.63631775224695,745.7984309302416,129.43847212103634,0.0064020699708639845,129.44487419100722,1623.2245174319414
11,1,278.70601611722515,414.80999662657797,125.95245946404947,0.0,125.95245946404947,1594.8938420395473
11,2,647.7349892168211,366.5479628915336,136.43592627710785,0.0,136.43592627710785,1601.2647376987136
12,0,498.70696260981805,734.7573574081347,126.36253047668107,1.4979387768875012,127.86046925356857,1751.08498668551
12,1,275.49417878376516,424.77283000489734,125.98175393476004,0.0,125.98175393476004,1720.8755959743073
12,2,634.8368128294248,368.56297777832,130.37390134771482,0.04940053923479686,130.42330188694962,1731.6880395856633
13,0,506.82647170146714,725.0864497395314,129.15355057423227,0.046439499645542906,129.1999900738778,1880.284976759388
13,1,283.47250540211485,437.36450800507953,137.88641375400974,0.0,137.88641375400974,1858.762009728317
13,2,626.9913587520032,370.95212834386206,128.44353978008482,0.0,128.44353978008482,1860.1315793657482
14,0,511.830951260869,712.7744688916594,131.1292104121501,0.009626165597453345,131.13883657774755,2011.4238133371355
14,1,291.10825263080307,441.02139559832705,127.82038343253753,0.0,127.82038343253753,1986.5823931608545
14,2,616.0397355838292,378.08349791134333,130.41780785263302,0.02554821294417694,130.4433560655772,1990.5749354313255
15,0,517.8059907637684,701.2661501607885,130.10780637828395,0.0,130.10780637828395,2141.5316197154193
15,1,293.78871152376604,443.9908711896357,150.62025922279415,0.0,150.62025922279415,2137.2026523836485
15,2,608.5609968172504,382.5023114255752,127.37312817760666,0.10911348422494484,127.48224166183161,2118.057177093157
16,0,512.7134649730771,688.9098677762377,131.37971306356044,0.01267866268976053,131.3923917262502,2272.9240114416693
16,1,291.54567272786954,458.7517534572043,138.00664722803327,0.0,138.00664722803327,2275.2092996116817
16,2,602.1016098212694,383.35420014711445,134.68832826728678,0.017069323332201566,134.705397590619,2252.7625746837757
