Step,UAV_ID,Pos_X,Pos_Y,Fly_Energy_J,Comp_Energy_J,Total_Energy_J,Cum_Energy_J
0,0,489.60953922164214,839.7532965395757,136.3604254268748,0.45790572899793375,136.81833115587273,136.81833115587273
0,1,198.32233807392657,339.85638164773775,137.98050005320314,0.0,137.98050005320314,137.98050005320314
0,2,788.2823361003763,325.6115070416877,137.54976968289185,0.019432688643053916,137.5692023715349,137.5692023715349
1,0,497.609295464894,828.0693751453359,134.42405114263724,0.025824161333857648,134.44987530397108,271.2682064598438
1,1,199.6457183807285,347.44434752617417,129.87420465690525,0.0339654984480544,129.9081701553533,267.88867020855645
1,2,774.198691274615,327.78711935899827,134.81269886411,0.08737242440468132,134.90007128851468,272.46927366004957
2,0,506.1108636979768,816.4020961948687,135.63572907722738,0.21234215602804052,135.8480712332554,407.11627769309916
2,1,208.60247103867948,359.0559242353391,136.69990475196158,0.0,136.69990475196158,404.58857496051803
2,2,759.8560412244708,330.31872267955663,136.2260501464458,0.0,136.2260501464458,408.69532380649537
3,0,510.570019341671,802.3404348762383,137.12007530908215,0.12035154981337026,137.24042685889552,544.3567045519947
3,1,221.934550455996,365.1544616298899,136.6810741469114,0.0,136.6810741469114,541.2696491074295
3,2,745.3915375408653,331.31946145587034,135.92333862221707,0.0028887191276760044,135.92622734134474,544.6215511478401
4,0,523.8945187200144,795.8187485034177,137.52870641161974,0.012606375456257663,137.54131278707598,681.8980173390706
4,1,234.6833459505982,369.78829490404524,132.08329610186925,0.9158948350493705,132.9991909369186,674.268840044348
4,2,731.2704359235785,332.6327414288741,134.51717955243356,0.0,134.51717955243356,679.1387307002738
5,0,536.5977486424056,788.6791362097129,136.26223542328052,0.01898230739256619,136.2812177306731,818.1792350697438
5,1,244.96926063763158,364.47627795589614,126.97643158743851,0.008835109528404264,126.98526669696692,801.254106741315
5,2,718.0841996603036,335.3224454572064,131.70192048785586,0.0,131.70192048785586,810.8406511881296
6,0,522.9615767323721,782.6524641761903,137.89686930658016,0.0,137.89686930658016,956.0761043763239
6,1,249.50812668272647,373.610116223806,125.94893181603929,0.0034214277445514586,125.95235324378385,927.2064599850988
6,2,706.3178489247632,336.5062089846856,127.38559372544282,0.31344581522232934,127.69903954066514,938.5396907287948
7,0,521.7209810504584,767.8358014486342,137.69587670073355,0.05461085916610539,137.75048755989965,1093.8265919362236
7,1,263.88392961711276,374.0987380548554,135.40113296223134,0.0012983583344038166,135.40243132056574,1062.6088913056647
7,2,691.9091939372146,338.07503365961685,135.8990972441365,0.11288790164349732,136.01198514578,1074.5516758745748
8,0,511.7876408926799,756.8273748835569,137.49229991553796,0.020912235722078554,137.51321215126003,1231.3398040874836
8,1,270.8176819598924,387.2263903125422,137.5851533620417,0.0,137.5851533620417,1200.1940446677063
8,2,680.4637596256975,338.63733327528996,126.80700291875401,0.0,126.80700291875401,1201.3586787933289
9,0,503.3742931530814,745.7697014648087,133.33339477896797,0.8539589432455543,134.18735372221352,1365.5271578096972
9,1,274.75689669128644,400.40958022180644,132.8063539929547,0.0,132.8063539929547,1333.000398660661
9,2,666.1528514473879,342.08561038209075,136.96829541249204,0.0,136.96829541249204,1338.326974205821
10,0,499.5191711941687,733.1968721735778,130.6745218923532,0.00446274909811096,130.6789846414513,1496.2061424511485
10,1,284.9093131276789,394.20438660434735,127.51782653252322,0.0,127.51782653252322,1460.5182251931842
10,2,652.6710661137469,347.67904565489954,136.3746777161042,0.01994580614039459,136.3946235222446,1474.7215977280655
11,0,500.12955473949216,718.3619684427592,137.59097257894598,0.0,137.59097257894598,1633.7971150300946
11,1,298.02546352006254,401.10986159846857,137.46931859007495,0.0757549562924134,137.54507354636735,1598.0632987395516
11,2,659.8835057473041,360.35632224871955,136.3243636942432,0.11520101845654727,136.43956471269976,1611.1611624407653
12,0,496.513781837629,704.9256418946851,133.41233127251695,0.0061923659208135045,133.41852363843776,1767.2156386685324
12,1,307.3882430131145,401.93572604186426,126.35301312962545,0.011546974257009379,126.36456010388247,1724.427858843434
12,2,646.63224173624,361.4309575988944,131.14439669464815,0.35297569960204267,131.4973723942502,1742.6585348350154
13,0,493.23531556957084,690.7115559430388,136.3333683480478,0.0,136.3333683480478,1903.5490070165802
13,1,320.32102853355207,407.858645002803,134.69958705291094,0.1286643526634621,134.8282514055744,1859.2561102490085
13,2,631.7997209935274,362.0117394437988,137.57323790815215,0.09132948476722705,137.66456739291937,1880.3231022279347
14,0,496.6850771400013,679.7110557984878,126.90553564334252,0.4287883833621539,127.33432402670468,2030.883331043285
14,1,326.5104465320265,410.24031830484716,134.12693040198744,0.14179748940796744,134.2687278913954,1993.524838140404
14,2,621.0217246525251,367.59632256387687,127.99456669777932,0.20204180181439182,128.1966084995937,2008.5197107275285
15,0,510.3096060610593,681.0679819795764,132.55179866899346,0.09306438799799621,132.64486305699145,2163.5281941002763
15,1,334.9517010252068,422.3800452804591,137.2877747590675,0.09706682420178632,137.3848415832693,2130.9096797236734
15,2,629.6279457058996,378.99003562552576,134.9350380856693,0.0,134.9350380856693,2143.454748813198
16,0,508.99660673241976,671.5901622310998,126.20360701479672,0.023909868409419614,126.22751688320614,2289.7557109834825
16,1,341.9757966969249,427.78026943126804,127.06556493099698,0.0,127.06556493099698,2257.9752446546704
16,2,634.253915449959,392.42646892469065,134.638934678385,0.04967662081835103,134.68861129920336,2278.1433601124013
17,0,511.1543930959072,656.9019561346963,137.58302171089898,0.05921877733481712,137.6422404882338,2427.397951471716
17,1,341.9428762682664,439.4811858787008,127.17228608741867,0.3150443882737801,127.48733047569245,2385.462575130363
17,2,627.6627809314247,394.9625108387646,132.221096589273,0.0,132.221096589273,2410.3644567016745
18,0,509.71934786008666,642.8285332604491,134.36573428970078,0.033999816400709135,134.3997341061015,2561.797685577818
18,1,343.2427488041204,440.77204695784025,164.14768564668967,0.0,164.14768564668967,2549.6102607770526
18,2,614.5652737636663,399.7534133161674,133.54002816570608,0.20283452154333967,133.7428626872494,2544.1073193889238
19,0,498.38493301353424,633.7361999763818,136.06911615641437,0.23918041437261212,136.30829657078698,2698.105982148605
19,1,350.6659491820359,432.4757872721207,126.41450056349089,0.2461452698823488,126.66064583337324,2676.2709066104258
19,2,611.3353625282695,389.0589451137701,126.45529331300256,0.006949297358421104,126.46224261036097,2670.569561999285
20,0,501.77157290007153,619.2472256870585,137.75085720670774,0.0,137.75085720670774,2835.856839355313
20,1,351.1169826980882,433.1512642152981,167.61048350946558,0.0,167.61048350946558,2843.8813901198914
20,2,599.2211636578646,390.0558892991188,128.0290460770932,0.2887385260617075,128.3177846031549,2798.8873466024397
21,0,510.08547708264337,613.511760605446,125.9578533354024,0.4485497176638948,126.4064030530663,2962.263242408379
21,1,357.8113118069264,434.8998120371445,132.82617363679728,0.0,132.82617363679728,2976.7075637566886
21,2,588.2725805335295,399.835338190499,136.77443207804805,0.02827817086719351,136.80271024891525,2935.690056851355
22,0,510.6181485151593,601.6364463753854,127.49690478692654,2.6566167340916085,130.15352152101815,3092.4167639293973
22,1,363.47492569553765,437.34281754425433,136.4744128824176,0.0,136.4744128824176,3113.1819766391063
22,2,576.63467090743,407.74743866516536,134.0570172533041,0.046340529804757,134.10335778310886,3069.793414634464
23,0,507.72563981215,591.0574844049681,126.2608222773656,0.24734496145822527,126.50816723882383,3218.924931168221
23,1,371.4155867537992,445.1694906226454,126.432041585652,0.0,126.432041585652,3239.614018224758
23,2,573.5379939634466,418.9908980698996,127.10930096492028,0.4697586890415472,127.57905965396182,3197.372474288426
24,0,510.5786361136064,589.1084614154169,154.47763990380142,0.2361035796624878,154.7137434834639,3373.638674651685
24,1,376.5362186681512,442.13614848155447,137.6707656620068,0.0,137.6707656620068,3377.284783886765
24,2,562.0457328275567,424.98577307943765,130.09261050294293,0.017454716547420392,130.11006521949037,3327.4825395079165
