Step,Sys_Time_Cost,Sys_Energy_J,Cum_Sys_Time_Cost,Cum_Sys_Energy_J,Objective_Value_Cost,mu_L,mu_E
0,25.840306572503597,422.98731663887486,25.840306572503597,422.98731663887486,237.33396489194104,1.0,0.5
1,21.000128102994108,429.2724348612441,46.840434675497704,852.2597515001189,235.63634553361615,1.0,0.5
2,21.948474294171067,389.15665693186446,68.78890896966877,1241.4164084319834,216.5268027601033,1.0,0.5
3,25.800466213707036,412.52443559421334,94.58937518337581,1653.9408440261968,232.0626840108137,1.0,0.5
4,19.777253012780704,389.28590870586856,114.36662819615651,2043.2267527320655,214.420207365715,1.0,0.5
5,27.97274391100944,389.9289919605673,142.33937210716596,2433.1557446926327,222.9372398912931,1.0,0.5
6,40.54159901631427,406.1667634196925,182.88097112348024,2839.322508112325,243.62498072616052,1.0,0.5
7,21.310837202837064,392.1923315904997,204.1918083263173,3231.5148397028247,217.4070029980869,1.0,0.5
8,33.227888690079475,397.4823652416791,237.41969701639678,3628.9972049445037,231.96907131091902,1.0,0.5
9,20.826740241139873,389.0045698918227,258.2464372575366,4018.001774836326,215.32902518705123,1.0,0.5
10,26.480230148319162,422.91496117895906,284.7266674058558,4440.916736015285,237.93771073779868,1.0,0.5
11,27.376378054338584,404.709123017264,312.1030454601944,4845.625859032549,229.73093956297058,1.0,0.5
12,28.433767616972442,424.44037575909346,340.5368130771668,5270.066234791642,240.65395549651916,1.0,0.5
13,34.87827145886909,387.2243071904237,375.4150845360359,5657.290541982066,228.49042505408093,1.0,0.5
14,18.513279677880938,407.2863652273247,393.92836421391684,6064.576907209391,222.1564622915433,1.0,0.5
15,25.13139325352713,391.28194566773465,419.05975746744394,6455.858852877125,220.77236608739446,1.0,0.5
16,22.66562325707369,425.2956407624631,441.72538072451766,6881.1544936395885,235.31344363830524,1.0,0.5
17,25.065810336636847,389.23532262960816,466.7911910611545,7270.389816269197,219.68347165144093,1.0,0.5
18,22.55107403012998,390.42096611561004,489.3422650912845,7660.810782384807,217.761557087935,1.0,0.5
